row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L1:I1+I3+I7:T6,simulate_imu_prior,0.5215759620041354,,,,
R2:L1:I1+I3+I7:T6,cpu_golden,17.84169909900811,,,,
R2:L1:I1+I3+I7:T6,torch_gpu,2.0260555730055785,0,1,2.0260555730055785,2.0260555730055785
R2:L1:I1+I3+I7:T8,simulate_imu_prior,0.5282111679989612,,,,
R2:L1:I1+I3+I7:T8,cpu_golden,18.593892056000186,,,,
R2:L1:I1+I3+I7:T8,torch_gpu,2.0035062690003542,0,1,2.0035062690003542,2.0035062690003542
R2:L1:I1+I2+I3+I8:T6,simulate_imu_prior,0.5707834860077128,,,,
R2:L1:I1+I2+I3+I8:T6,cpu_golden,18.24878059400362,,,,
R2:L1:I1+I2+I3+I8:T6,torch_gpu,1.8521539240027778,0,1,1.8521539240027778,1.8521539240027778
R2:L1:I1+I2+I3+I8:T8,simulate_imu_prior,0.5247437689977232,,,,
R2:L1:I1+I2+I3+I8:T8,cpu_golden,18.507489921001252,,,,
R2:L1:I1+I2+I3+I8:T8,torch_gpu,1.9584855860011885,0,1,1.9584855860011885,1.9584855860011885
