version,solver,solver_family,eval_set,n_sessions,frames_solved_total,frames_input_total,err_3d_mean_mm,err_3d_median_mm,err_3d_p75_mm,err_3d_p90_mm,err_3d_p95_mm,err_3d_p99_mm,err_3d_max_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,d3_std_median_mm,radial_p95_median_mm,residual_rms_median_mm,filter_rejections_total
v1-old,T5d,native_range_filter,all8,24,28818,28818,176.513209342949,200.92518474023188,226.1659514045174,306.13724006555526,322.21298979568286,325.8048132099974,326.06320365449966,201.05015835589805,39.04489700109136,185.54912412367526,44.36459111890821,94.78400305123903,90.58834407487427,0
v1-old,T5e,native_range_filter,all8,24,28818,28818,123.2287246625687,105.58409714581501,172.23759105375234,260.286988521064,284.04288425136997,367.48781715000945,392.1565083973457,155.2863405764599,35.587513210440676,83.4747755495257,44.235823283931744,91.95303888958622,83.06768580433648,0
v2,T1+F0,external_position_filter,all8,24,28818,28818,109.59654459842005,81.3737316511191,143.603946390961,182.15983509215854,247.27382160965166,346.80833841228326,373.6545920314477,134.64709488759271,43.57307668199945,73.7506135031889,61.88519514821589,112.80904995092854,86.18887696006408,0
v2,T1+F1,external_position_filter,all8,24,28818,28818,108.66782351791478,73.14253106743402,142.44476663074286,186.71078860516516,245.87270309940828,343.7904411038689,370.46157871984536,133.8052153841506,43.86518874794649,66.10033698606608,32.122082298761256,59.42246931265728,86.18887696006408,0
v2,T1+F2,external_position_filter,all8,24,28818,28818,108.66782351791478,73.14253106743402,142.44476663074286,186.71078860516516,245.87270309940828,343.7904411038689,370.46157871984536,133.8052153841506,43.86518874794649,66.10033698606608,32.122082298761256,59.42246931265728,86.18887696006408,0
v2,T1+F3,external_position_filter,all8,24,28818,28818,108.88973634079518,73.8172714797109,142.58382819999898,187.44143918307324,245.80482960086684,343.8209822586494,370.5601429107054,133.99006189589036,43.58830649978802,66.4489204905982,37.00645704145114,70.10763940607785,86.18887696006408,1
v2,T1+F4,external_position_filter,all8,24,28818,28818,108.40937209059325,72.95380784884206,142.67419548336306,183.20214348521714,245.18396032495195,343.50455811728284,370.11030360624716,133.4322654716485,43.56638015906992,65.88593477281054,21.51259497757163,40.5901815466809,86.18887696006408,0
v2,T1+F5,external_position_filter,all8,24,28818,28818,108.13916836958053,72.49543211363006,142.52649429750068,182.4511476377005,244.50212184946434,342.4011712879651,368.8179897630206,133.10382542674787,42.961626505652234,65.62461261622994,18.94127640173557,36.20305800967324,86.18887696006408,0
v2,T2+F0,external_position_filter,all8,24,28818,28818,109.43744329433105,81.16003663031563,142.5329624215713,180.14476070044356,246.46465587820592,346.8891938503324,373.9064613104789,134.36090751227616,44.42852243499951,73.28692978994536,61.76081179400883,113.43247544053423,86.17937672196712,0
v2,T2+F1,external_position_filter,all8,24,28818,28818,108.5369211347391,72.84033417197475,141.7847352449691,184.62972044636692,245.23310745913716,343.7185264085282,370.43969536651514,133.57998165450874,44.1198772166122,65.75388443589475,32.59204034844004,60.15356051813133,86.17937672196712,0
v2,T2+F2,external_position_filter,all8,24,28818,28818,108.5369211347391,72.84033417197475,141.7847352449691,184.62972044636692,245.23310745913716,343.7185264085282,370.43969536651514,133.57998165450874,44.1198772166122,65.75388443589475,32.59204034844004,60.15356051813133,86.17937672196712,0
v2,T2+F3,external_position_filter,all8,24,28818,28818,108.65301138526002,73.86300007368521,141.04951626244724,184.8381521565251,245.11083397369924,343.77335098382173,370.52089484153544,133.65385067975276,44.35623772710192,66.2229532719299,38.506391157937024,70.839582653951,86.17937672196712,1
v2,T2+F4,external_position_filter,all8,24,28818,28818,108.38782181842548,72.85327064191114,143.0830181778378,180.79884652456917,244.3677528635039,343.53257837569356,370.2435868312109,133.32758131603097,43.80855835014867,65.75535334891826,22.595624157412125,41.21104931899468,86.17937672196712,0
v2,T2+F5,external_position_filter,all8,24,28818,28818,108.10051823509592,72.36287795281228,142.62518596860318,180.29551439892856,243.7331518782805,342.3900524026255,368.9152542682118,132.98669542304629,43.28508153280784,65.31018812637751,20.399420799759184,36.88665528780835,86.17937672196712,0
v2,T3+F0,external_position_filter,all8,24,28818,28818,87.84953916427277,74.01147161117541,110.14705628800006,149.30080033113683,205.26034180619916,243.95452790991558,252.58548783875236,106.09982754332293,48.948177503433726,59.723645572042756,63.26008267955727,108.51033022805731,87.46925845396942,0
v2,T3+F1,external_position_filter,all8,24,28818,28818,85.99144064675579,72.93544578042042,110.94275931873689,148.89958700375016,201.0475303544784,242.07050664985832,251.68717367012727,104.04326442704026,45.94267608194028,56.45909201953123,33.072021230580155,59.4436699998777,87.46925845396942,0
v2,T3+F2,external_position_filter,all8,24,28818,28818,85.99144064675579,72.93544578042042,110.94275931873689,148.89958700375016,201.0475303544784,242.07050664985832,251.68717367012727,104.04326442704026,45.94267608194028,56.45909201953123,33.072021230580155,59.4436699998777,87.46925845396942,0
v2,T3+F3,external_position_filter,all8,24,28818,28818,86.12571833672165,73.9990946892795,110.66856565756831,148.54547651666638,202.1349878747195,242.45356387301544,251.7508207717531,104.27956801446282,46.31103989545865,56.23771735503101,38.239575844366485,69.34302877822125,87.46925845396942,0
v2,T3+F4,external_position_filter,all8,24,28818,28818,85.84972782633788,73.20752522030213,111.2871275846924,147.92127661661704,200.8937693617569,242.99436772517123,252.8801319652054,103.99136456951341,45.54509893329424,54.266090482828986,24.554601864989948,43.73977648269407,87.46925845396942,0
v2,T3+F5,external_position_filter,all8,24,28818,28818,85.63223496606109,72.48922854146247,111.90948464536669,148.17342519400916,202.51684300622895,242.9772974555744,252.30920138641665,103.88352424247567,45.035692971816346,53.688950375508625,20.74308773852146,37.855569089367386,87.46925845396942,0
v2,T4+F0,external_position_filter,all8,24,28818,28818,91.03981548446261,76.20797884854409,120.02132183665361,154.76195366005763,168.36756804765503,226.59905798973966,243.420653472463,104.91668765831336,42.68687976905686,66.00585228637237,62.7385962846362,115.93478727375467,86.7306857901599,0
v2,T4+F1,external_position_filter,all8,24,28818,28818,90.68835174221141,73.77196462914127,121.2322114653453,156.77901445154765,174.757485648539,228.2796115966592,243.427721351326,105.04441265847244,40.11350657081115,60.48025290868202,30.496598507814156,54.954767393305644,86.7306857901599,0
v2,T4+F2,external_position_filter,all8,24,28818,28818,90.68835174221141,73.77196462914127,121.2322114653453,156.77901445154765,174.757485648539,228.2796115966592,243.427721351326,105.04441265847244,40.11350657081115,60.48025290868202,30.496598507814156,54.954767393305644,86.7306857901599,0
v2,T4+F3,external_position_filter,all8,24,28818,28818,90.94365056363517,74.51536202614848,121.26122333306924,156.7830873647056,175.62994450671536,228.49810287305795,243.37649421590814,105.33095508780362,40.03808249236987,61.54229926798155,35.79114933166239,64.64089322286196,86.7306857901599,0
v2,T4+F4,external_position_filter,all8,24,28818,28818,90.48608541464432,73.69499060786566,121.12411327811583,156.41082446919287,173.64137577510735,227.2999869498708,242.54821866575188,104.7441949596128,40.42273551299377,60.93006246669222,21.75905258326681,38.95568568633511,86.7306857901599,0
v2,T4+F5,external_position_filter,all8,24,28818,28818,90.23856249242095,73.20170867786203,120.99719263506108,156.38121279666444,173.34175603625232,227.0383390434396,242.2733999286258,104.55941955244897,40.11834411408661,60.08979402600937,18.67353758653403,33.95205589393683,86.7306857901599,0
v2,T5a,native_range_filter,all8,24,28818,28818,127.9241631589123,126.5525550693864,166.8321609996825,237.3532443016259,250.77405390269723,266.0507541748757,270.30643709785977,145.2116808743495,38.07677324100375,101.07643588638643,43.69514759742252,93.84485218184236,90.93452581455392,0
v2,T5b,native_range_filter,all8,24,28818,28818,94.67594128194348,74.2137452437677,112.4230359450938,192.33690369125725,227.1047473389266,318.2060492184606,344.3554049596151,120.58569580933057,34.221307668006006,63.51118994108151,35.21113383825589,62.31441189653329,76.61425999523613,6269
v2,T5c,native_range_filter,all8,24,28818,28818,94.67594128194348,74.2137452437677,112.4230359450938,192.33690369125725,227.1047473389266,318.2060492184606,344.3554049596151,120.58569580933057,34.221307668006006,63.51118994108151,35.21113383825589,62.31441189653329,76.61425999523613,6269
v2,T5d,native_range_filter,all8,24,28818,28818,127.69565565696325,126.18860981059419,166.5220216323545,236.95071942420827,250.37014855213712,265.7044205827213,269.97679721711717,144.95382300077534,38.084388271786665,100.64923613295741,43.690199899825124,93.84486180163222,90.92677941211429,0
v2,T5e,native_range_filter,all8,24,28818,28818,105.2054337187583,77.38209347768051,129.0570519918836,194.46167928418862,234.86358888793418,324.1359300685826,348.8687091170946,129.68119799421473,39.00536642657956,55.873812558709005,43.76586136708252,92.52568691529116,81.18684013631797,0
v3-full,T1+F0,external_position_filter,all8,24,28818,28818,139.050485580061,115.81993875004372,174.4675422517318,238.4178029752731,291.61349568807066,346.889201534706,361.0954428732574,160.23278934557038,48.93371364102105,109.36472361159122,64.50418467299573,116.55287920522814,92.31344153532767,0
v3-full,T1+F1,external_position_filter,all8,24,28818,28818,138.67474392347182,121.61129873653371,171.93653117417333,235.53046273577033,288.98605233789937,343.1886970210006,357.09813659133147,159.7191118679135,48.4015428101863,115.58222230488664,33.61117545831466,59.34810057558634,92.31344153532767,0
v3-full,T1+F2,external_position_filter,all8,24,28818,28818,138.67474392347182,121.61129873653371,171.93653117417333,235.53046273577033,288.98605233789937,343.1886970210006,357.09813659133147,159.7191118679135,48.4015428101863,115.58222230488664,33.61117545831466,59.34810057558634,92.31344153532767,0
v3-full,T1+F3,external_position_filter,all8,24,28818,28818,138.46567816388952,120.80583577568555,172.53948438217319,234.89337846062088,288.6828400027636,344.0193750701307,358.2397645432014,159.5222812956484,48.39095045902736,114.82867191957126,38.87473051953647,69.12607612503393,92.31344153532767,0
v3-full,T1+F4,external_position_filter,all8,24,28818,28818,138.512733118264,121.4651127562137,171.86162541590022,236.22093962028703,288.9774624844083,342.5253019844643,356.28569529561287,159.62305431140288,47.75968753756764,115.48579312648639,24.396691151244994,41.59628453828094,92.31344153532767,0
v3-full,T1+F5,external_position_filter,all8,24,28818,28818,138.60583440869664,122.67503035932565,171.6330996330073,235.73671295720936,289.7447141149662,342.34415893365144,355.7486169507214,159.76165656792782,47.70019106000704,116.18314025400905,21.22468148366587,39.82822883140189,92.31344153532767,0
v3-full,T2+F0,external_position_filter,all8,24,28818,28818,138.77122559384,116.74756686650167,174.18073049336394,235.25655722633195,291.66532049031144,347.15499551164817,361.22653072149546,159.77446442229905,47.43131061056312,109.68817324983115,65.33450044124753,117.8507192217615,91.94620975965017,0
v3-full,T2+F1,external_position_filter,all8,24,28818,28818,138.77318396365766,122.9203511373207,172.01125220482012,235.26114959946224,289.1093724499966,343.8472205241401,357.8943630019805,159.76705546046813,47.6584636724144,115.92554772478482,34.81786699921372,61.85388114139561,91.94620975965017,0
v3-full,T2+F2,external_position_filter,all8,24,28818,28818,138.77318396365766,122.9203511373207,172.01125220482012,235.26114959946224,289.1093724499966,343.8472205241401,357.8943630019805,159.76705546046813,47.6584636724144,115.92554772478482,34.81786699921372,61.85388114139561,91.94620975965017,0
v3-full,T2+F3,external_position_filter,all8,24,28818,28818,138.55686667717688,122.7535403863246,172.4731746727129,234.51009730588282,288.77664880523713,344.7812891637239,359.17662166013366,159.56187134230035,47.15255065729275,114.96163599168243,40.69678562713181,71.71244428760929,91.94620975965017,0
v3-full,T2+F4,external_position_filter,all8,24,28818,28818,138.64253202665816,122.08781336998902,171.99097075221854,235.7372513687043,288.83907350121086,343.06995837463666,357.0092471220157,159.6784244726026,47.71023728888167,116.09094579287977,26.663985064037313,48.204582954625224,91.94620975965017,0
v3-full,T2+F5,external_position_filter,all8,24,28818,28818,138.6681835497742,122.93739638326994,171.58987677610784,234.87138715402827,289.3921876319681,342.76824475577257,356.3642683120363,159.72140326130688,47.739524874720615,116.3652115747106,24.893360694549884,46.911603267426315,91.94620975965017,0
v3-full,T3+F0,external_position_filter,all8,24,28818,28818,110.14498825525509,89.64904269106903,147.32925679583286,187.26634178143706,250.09721446333378,287.40649187405165,295.4899306459848,129.3270311921959,46.211800706593436,70.22717537817675,56.17181503916076,99.31386776311163,95.07043926596731,0
v3-full,T3+F1,external_position_filter,all8,24,28818,28818,108.79442433340189,88.2386782225002,149.53377574030839,174.05820490126823,248.2182103797913,285.96913019031734,293.42197884514025,127.3103462839875,46.1012012287286,71.19230410855516,33.88398624567442,58.44916878589821,95.07043926596731,0
v3-full,T3+F2,external_position_filter,all8,24,28818,28818,108.79442433340189,88.2386782225002,149.53377574030839,174.05820490126823,248.2182103797913,285.96913019031734,293.42197884514025,127.3103462839875,46.1012012287286,71.19230410855516,33.88398624567442,58.44916878589821,95.07043926596731,0
v3-full,T3+F3,external_position_filter,all8,24,28818,28818,109.00226915475821,87.88769750506913,148.94904854672978,173.9507195199963,247.66970593375467,286.49604747254136,294.2868653377693,127.57780832738283,45.91565255125013,70.96173632389036,37.16463215843179,65.06063281409749,95.07043926596731,0
v3-full,T3+F4,external_position_filter,all8,24,28818,28818,108.67122328709685,88.30106325596554,149.31264265957412,174.99387041724478,250.41289787917242,285.64674804192606,292.3083996907709,127.33985928383699,45.75021864366278,71.12252802252988,25.0202340318739,47.041159141780405,95.07043926596731,0
v3-full,T3+F5,external_position_filter,all8,24,28818,28818,108.7795256302659,88.96642210566431,148.63411007637703,173.7681481077177,249.78673872433373,285.96135321519813,292.8470031156578,127.41244573360673,46.16309747198214,71.50012330529353,22.392372952730135,43.4246179227969,95.07043926596731,0
v3-full,T4+F0,external_position_filter,all8,24,28818,28818,116.95314410554973,98.61852826661698,152.13020168989283,189.05266287785088,236.90231758323512,278.7952871257747,289.18473724342743,132.89773464492535,40.67698403854823,89.25393662171787,61.53221861407795,120.40143697743449,91.6819860558391,0
v3-full,T4+F1,external_position_filter,all8,24,28818,28818,117.09408297334282,99.71514912833983,155.21652779094063,188.03152277493703,235.46343298439336,278.28619310798973,288.9640906051283,133.16502636114677,42.2273850461667,87.86058002297756,30.483949477272844,53.0933899486523,91.6819860558391,0
v3-full,T4+F2,external_position_filter,all8,24,28818,28818,117.09408297334282,99.71514912833983,155.21652779094063,188.03152277493703,235.46343298439336,278.28619310798973,288.9640906051283,133.16502636114677,42.2273850461667,87.86058002297756,30.483949477272844,53.0933899486523,91.6819860558391,0
v3-full,T4+F3,external_position_filter,all8,24,28818,28818,116.8124056024215,99.41806364499524,153.0431261674908,188.47216913569488,235.1101087965214,278.138515782803,288.9263224046176,132.87511806042912,41.59171443818168,88.1417558050033,35.76033516495878,63.49867578032258,91.6819860558391,0
v3-full,T4+F4,external_position_filter,all8,24,28818,28818,116.91136899113229,99.91693843524548,155.79638985814188,187.69295944384962,235.9082572118962,278.35547402877813,288.8849958839277,133.04520873615277,42.21934190569555,87.24978538016981,21.945369792667037,37.17340558508221,91.6819860558391,0
v3-full,T4+F5,external_position_filter,all8,24,28818,28818,116.8529223657833,100.13619249253014,155.77165083585274,187.95436126962423,235.62957062181408,278.9315729839048,289.75290287391397,133.11246669039198,42.46027995176466,86.29849499889917,19.162550078965594,34.28731262992907,91.6819860558391,0
v3-full,T5a,native_range_filter,all8,24,28818,28818,154.94698237754724,168.24184420146378,209.4966755904119,271.9926563632007,290.25788068048223,301.3630839508024,303.99729273888283,175.91316673822843,47.02673055027399,150.18987509271665,45.23577518419119,95.68534129024343,91.22293296564258,0
v3-full,T5b,native_range_filter,all8,24,28818,28818,124.28165272029213,107.25155050676972,166.06088579130952,225.44188694362265,277.4768761875552,304.4066296771129,310.48439580147294,144.45065270604806,50.538464499065384,82.71417227151481,32.19174210020131,55.99443833677148,79.59619830327998,7265
v3-full,T5c,native_range_filter,all8,24,28818,28818,124.28165272029213,107.25155050676972,166.06088579130952,225.44188694362265,277.4768761875552,304.4066296771129,310.48439580147294,144.45065270604806,50.538464499065384,82.71417227151481,32.19174210020131,55.99443833677148,79.59619830327998,7265
v3-full,T5d,native_range_filter,all8,24,28818,28818,154.69710279280147,167.8084812791305,209.1767543470429,271.580989097188,289.8305049244287,301.0237567246842,303.6851391243418,175.6235113415465,47.015219208866725,149.6974514065039,45.232244231755004,95.63246484257621,91.13649821313395,0
v3-full,T5e,native_range_filter,all8,24,28818,28818,132.85743252633537,92.40195191746531,174.8151765557584,238.60611146458587,331.6674717402557,417.8429124610488,438.90348420588805,166.78305826221455,47.7505892000541,64.25429661695989,44.9447406167829,96.60181713657853,78.20762768482183,0
v3-lite,T1+F0,external_position_filter,all8,24,28818,28818,109.8293422850104,82.09768186097145,143.95114665872273,182.31112676784386,247.84929683477048,347.0858686720612,373.82117362318405,134.83751186834573,43.88364776176305,74.37470088621671,62.09253486379309,113.22287168449539,86.06518648564516,0
v3-lite,T1+F1,external_position_filter,all8,24,28818,28818,108.88623663613231,73.59255464324217,142.03434648470238,186.8070037050048,246.2044060645275,344.1324198540717,370.79157365807754,133.99293752008188,44.0439663718104,66.14787557844349,32.20392605373057,59.69190546237882,86.06518648564516,0
v3-lite,T1+F2,external_position_filter,all8,24,28818,28818,108.88623663613231,73.59255464324217,142.03434648470238,186.8070037050048,246.2044060645275,344.1324198540717,370.79157365807754,133.99293752008188,44.0439663718104,66.14787557844349,32.20392605373057,59.69190546237882,86.06518648564516,0
v3-lite,T1+F3,external_position_filter,all8,24,28818,28818,109.09811480427099,73.96043518946476,142.26874046725274,187.69642861111276,246.34505629036516,344.157336420927,370.8205686174114,134.18583010038267,43.91269988082392,66.49560203267276,37.08816133272658,69.88192598117463,86.06518648564516,1
v3-lite,T1+F4,external_position_filter,all8,24,28818,28818,108.6406314839149,73.36065459168717,142.32974550095554,183.37749038811484,245.7298062510642,343.98210421286484,370.54733710151714,133.65179469723566,43.766389178912874,65.96633236970575,21.50365096155169,40.85632378725521,86.06518648564516,0
v3-lite,T1+F5,external_position_filter,all8,24,28818,28818,108.32994925084779,72.84442181597521,142.10601552943908,182.57055895843223,245.00040193632483,342.7400051685849,369.0877487903482,133.27474146703616,43.147755819612186,65.65953376223119,18.920984696345666,36.4855898640337,86.06518648564516,0
v3-lite,T2+F0,external_position_filter,all8,24,28818,28818,109.68920166118214,81.84712085750138,142.87410683683086,180.25830146407677,246.8557772370022,347.0336113841804,373.95547376373804,134.5482083583471,44.75499790407914,73.8771223810486,61.96806423792448,113.41116944593423,86.08062218037084,0
v3-lite,T2+F1,external_position_filter,all8,24,28818,28818,108.77160360482935,73.2936235307294,141.39536423456357,185.01193371948204,245.7019974097477,344.1158584797717,370.81452135651904,133.7982742826997,44.33839026629087,65.73097368584968,32.56605233239001,60.11192907926623,86.08062218037084,0
v3-lite,T2+F2,external_position_filter,all8,24,28818,28818,108.77160360482935,73.2936235307294,141.39536423456357,185.01193371948204,245.7019974097477,344.1158584797717,370.81452135651904,133.7982742826997,44.33839026629087,65.73097368584968,32.56605233239001,60.11192907926623,86.08062218037084,0
v3-lite,T2+F3,external_position_filter,all8,24,28818,28818,108.8806329296558,74.24046062114202,141.24429620804088,184.96353147031303,245.6018811738064,344.182920716161,370.8854156730232,133.85827514791728,44.568612611618065,66.32712745327092,38.59958089203233,70.6692773587209,86.08062218037084,1
v3-lite,T2+F4,external_position_filter,all8,24,28818,28818,108.60691329731556,73.10327617147772,142.63608086426802,181.0218810969769,244.86263857274943,343.97804598366514,370.65958202376333,133.53563141308067,43.98208741139297,65.79432802866476,22.578602324147198,41.34992146932272,86.08062218037084,0
v3-lite,T2+F5,external_position_filter,all8,24,28818,28818,108.29211150631158,72.60660203112539,142.06589563756054,180.49548712085092,244.25177565908842,342.7856269057961,369.2556258831968,133.1683924520457,43.44198677836856,65.52500369359745,20.376541657848026,36.939642124136114,86.08062218037084,0
v3-lite,T3+F0,external_position_filter,all8,24,28818,28818,87.83395609455386,74.71862454246427,110.29679111376038,148.75804556271495,205.26637181844694,244.54723835583823,253.30228941904457,106.1593160325507,49.16181123038868,63.85109016666195,63.13419995325703,108.51631665674614,87.44535939984183,0
v3-lite,T3+F1,external_position_filter,all8,24,28818,28818,86.07843089031314,73.39742730177977,110.97223641097541,148.20135665818353,201.12105944859414,242.8571326669302,252.62361881635127,104.22108400783438,46.18713942906683,62.86031106432108,32.998099719951256,59.511110256294046,87.44535939984183,0
