host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen
2.004228,1779466589.140161,1540,,BS2DCE,,f,0,4,1450,1450,100,1,O,0,0,0,0,2,,,,,
2.004228,1779466589.140161,1540,,BS2DCE,,f,0,5,1882,1882,100,1,O,0,0,0,0,2,,,,,
2.004228,1779466589.140161,1540,,BS2DCE,,f,0,6,2043,2043,100,1,O,0,0,0,0,2,,,,,
2.004228,1779466589.140161,1540,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,0,1312,1312,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,1,1961,1961,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,2,1901,1901,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,3,1556,1556,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,4,1499,1499,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,5,1865,1865,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,6,2137,2137,100,1,O,0,0,0,0,2,,,,,
2.093202,1779466589.229135,1541,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,0,1556,1556,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,1,1903,1903,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,2,1952,1952,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,3,1446,1446,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,4,1510,1510,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,5,1834,1834,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,6,2565,2565,100,1,O,0,0,0,0,2,,,,,
2.190173,1779466589.326106,1542,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,0,1529,1529,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,1,1954,1954,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,2,1954,1954,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,3,1487,1487,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,4,1506,1506,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,5,1978,1978,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,6,2102,2102,100,1,O,0,0,0,0,2,,,,,
2.295326,1779466589.431259,1543,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,0,1596,1596,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,1,2044,2044,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,2,1931,1931,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,3,1453,1453,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,4,1450,1450,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,5,1875,1875,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,6,2060,2060,100,1,O,0,0,0,0,2,,,,,
2.415267,1779466589.5512,1544,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,0,1566,1566,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,1,2059,2059,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,2,2054,2054,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,3,1474,1474,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,4,1516,1516,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,5,1890,1890,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,6,1948,1948,100,1,O,0,0,0,0,2,,,,,
2.57222,1779466589.708153,1545,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,0,1661,1661,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,1,2064,2064,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,2,2015,2015,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,3,1540,1540,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,4,1541,1541,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,5,2146,2146,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,6,1898,1898,100,1,O,0,0,0,0,2,,,,,
2.588209,1779466589.724142,1546,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,0,1683,1683,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,1,2080,2080,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,2,2080,2080,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,3,1584,1584,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,4,1567,1567,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,5,1900,1900,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,6,1814,1814,100,1,O,0,0,0,0,2,,,,,
2.692703,1779466589.828637,1547,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,0,1738,1738,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,1,2198,2198,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,2,1999,1999,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,3,1454,1454,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,4,1555,1555,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,5,2124,2124,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,6,1800,1800,100,1,O,0,0,0,0,2,,,,,
2.790304,1779466589.926237,1548,,BS2DCE,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,
2.895183,1779466590.031116,1549,,BS2DCE,,f,0,0,1768,1768,100,1,O,0,0,0,0,2,,,,,
2.895183,1779466590.031116,1549,,BS2DCE,,f,0,1,2353,2353,100,1,O,0,0,0,0,2,,,,,
2.895183,1779466590.031116,1549,,BS2DCE,,f,0,2,1952,1952,100,1,O,0,0,0,0,2,,,,,
2.895183,1779466590.031116,1549,,BS2DCE,,f,0,3,1365,1365,100,1,O,0,0,0,0,2,,,,,
2.895183,1779466590.031116,1549,,BS2DCE,,f,0,4,1693,1693,100,1,O,0,0,0,0,2,,,,,
