row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,cpu_golden,0.0234343159972922,,,,,partial_raw_0000,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0000_cuda0
R2:L0:I0:T6,torch_gpu,0.2051512890029698,0.0,1.0,0.2051512890029698,0.2051512890029698,partial_raw_0000,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0000_cuda0
R2:L0:I0:T8,simulate_imu_prior,0.1733564439928159,,,,,partial_raw_0000,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0000_cuda0
R2:L0:I0:T8,cpu_golden,0.0235599239967996,,,,,partial_raw_0000,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0000_cuda0
R2:L0:I0:T8,torch_gpu,0.0339674860006198,0.0,1.0,0.0339674860006198,0.0339674860006198,partial_raw_0000,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0000_cuda0
R2:L0:I1:T6,simulate_imu_prior,0.1268435660022078,,,,,partial_raw_0001,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0001_cuda1
R2:L0:I1:T6,cpu_golden,0.0244848699949216,,,,,partial_raw_0001,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0001_cuda1
R2:L0:I1:T6,torch_gpu,0.2076335650053806,0.0,1.0,0.2076335650053806,0.2076335650053806,partial_raw_0001,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0001_cuda1
R2:L0:I1:T8,simulate_imu_prior,0.1635285549855325,,,,,partial_raw_0001,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0001_cuda1
R2:L0:I1:T8,cpu_golden,0.0247642960021039,,,,,partial_raw_0001,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0001_cuda1
R2:L0:I1:T8,torch_gpu,0.0357448140130145,0.0,1.0,0.0357448140130145,0.0357448140130145,partial_raw_0001,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0001_cuda1
R2:L0:I3:T6,simulate_imu_prior,0.0983689729910111,,,,,partial_raw_0002,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0002_cuda0
R2:L0:I3:T6,cpu_golden,0.0234192109928699,,,,,partial_raw_0002,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0002_cuda0
R2:L0:I3:T6,torch_gpu,0.2003311430016765,0.0,1.0,0.2003311430016765,0.2003311430016765,partial_raw_0002,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0002_cuda0
R2:L0:I3:T8,simulate_imu_prior,0.1594322009914321,,,,,partial_raw_0002,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0002_cuda0
R2:L0:I3:T8,cpu_golden,0.0226287389959907,,,,,partial_raw_0002,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0002_cuda0
R2:L0:I3:T8,torch_gpu,0.0362695610092487,0.0,1.0,0.0362695610092487,0.0362695610092487,partial_raw_0002,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0002_cuda0
R2:L0:I4:T6,simulate_imu_prior,0.1058024189987918,,,,,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R2:L0:I4:T6,cpu_golden,0.0232277890027035,,,,,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R2:L0:I4:T6,torch_gpu,0.2075559229997452,0.0,1.0,0.2075559229997452,0.2075559229997452,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R2:L0:I4:T8,simulate_imu_prior,0.1601371790020493,,,,,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R2:L0:I4:T8,cpu_golden,0.0220872909994795,,,,,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R2:L0:I4:T8,torch_gpu,0.0334473689872538,0.0,1.0,0.0334473689872538,0.0334473689872538,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R2:L0:I7:T6,simulate_imu_prior,0.1000856080063385,,,,,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R2:L0:I7:T6,cpu_golden,0.0239754799986258,,,,,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R2:L0:I7:T6,torch_gpu,0.2119846299901837,0.0,1.0,0.2119846299901837,0.2119846299901837,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R2:L0:I7:T8,simulate_imu_prior,0.1622532530018361,,,,,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R2:L0:I7:T8,cpu_golden,0.0226925869937986,,,,,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R2:L0:I7:T8,torch_gpu,0.0344899970077676,0.0,1.0,0.0344899970077676,0.0344899970077676,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R2:L0:I8:T6,simulate_imu_prior,0.1027689990005455,,,,,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R2:L0:I8:T6,cpu_golden,0.0250982010038569,,,,,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R2:L0:I8:T6,torch_gpu,0.2072349380032392,0.0,1.0,0.2072349380032392,0.2072349380032392,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R2:L0:I8:T8,simulate_imu_prior,0.1654113459953805,,,,,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R2:L0:I8:T8,cpu_golden,0.0256154749949928,,,,,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R2:L0:I8:T8,torch_gpu,0.0365379819995723,0.0,1.0,0.0365379819995723,0.0365379819995723,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R2:L0:I1+I3+I7:T6,simulate_imu_prior,0.0996247430011862,,,,,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,cpu_golden,0.0242141939961584,,,,,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,torch_gpu,0.2004245360003551,0.0,1.0,0.2004245360003551,0.2004245360003551,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,simulate_imu_prior,0.1590794609946897,,,,,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,cpu_golden,0.0223111210070783,,,,,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,torch_gpu,0.0325338399998145,0.0,1.0,0.0325338399998145,0.0325338399998145,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R2:L0:I1+I2+I3+I8:T6,simulate_imu_prior,0.107002767996164,,,,,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R2:L0:I1+I2+I3+I8:T6,cpu_golden,0.0233753619977505,,,,,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R2:L0:I1+I2+I3+I8:T6,torch_gpu,0.2085824249952566,0.0,1.0,0.2085824249952566,0.2085824249952566,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R2:L0:I1+I2+I3+I8:T8,simulate_imu_prior,0.1657585830107564,,,,,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R2:L0:I1+I2+I3+I8:T8,cpu_golden,0.0243270939972717,,,,,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R2:L0:I1+I2+I3+I8:T8,torch_gpu,0.0332804299978306,0.0,1.0,0.0332804299978306,0.0332804299978306,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R2:L1:I0:T6,simulate_imu_prior,0.5246515820035711,,,,,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R2:L1:I0:T6,cpu_golden,0.0234864159865537,,,,,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R2:L1:I0:T6,torch_gpu,0.2048679819999961,0.0,1.0,0.2048679819999961,0.2048679819999961,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R2:L1:I0:T8,simulate_imu_prior,0.5684852190024685,,,,,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R2:L1:I0:T8,cpu_golden,0.0221819329890422,,,,,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R2:L1:I0:T8,torch_gpu,0.0318582359905121,0.0,1.0,0.0318582359905121,0.0318582359905121,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R2:L1:I1:T6,simulate_imu_prior,0.5219458960054908,,,,,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R2:L1:I1:T6,cpu_golden,0.022086072989623,,,,,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R2:L1:I1:T6,torch_gpu,0.2003905629971996,0.0,1.0,0.2003905629971996,0.2003905629971996,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R2:L1:I1:T8,simulate_imu_prior,0.5932397290016524,,,,,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R2:L1:I1:T8,cpu_golden,0.0226107870112173,,,,,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R2:L1:I1:T8,torch_gpu,0.0315112640091683,0.0,1.0,0.0315112640091683,0.0315112640091683,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R2:L1:I3:T6,simulate_imu_prior,0.5675966819981113,,,,,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R2:L1:I3:T6,cpu_golden,0.0230125759990187,,,,,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R2:L1:I3:T6,torch_gpu,0.201358911988791,0.0,1.0,0.201358911988791,0.201358911988791,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R2:L1:I3:T8,simulate_imu_prior,0.6044685820088489,,,,,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R2:L1:I3:T8,cpu_golden,0.0223104050091933,,,,,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R2:L1:I3:T8,torch_gpu,0.0324186540092341,0.0,1.0,0.0324186540092341,0.0324186540092341,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R2:L1:I4:T6,simulate_imu_prior,0.5852087620005477,,,,,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R2:L1:I4:T6,cpu_golden,0.0234911709994776,,,,,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R2:L1:I4:T6,torch_gpu,0.2044043670030078,0.0,1.0,0.2044043670030078,0.2044043670030078,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R2:L1:I4:T8,simulate_imu_prior,0.6329929130006349,,,,,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R2:L1:I4:T8,cpu_golden,0.0226976150006521,,,,,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R2:L1:I4:T8,torch_gpu,0.0335070619912585,0.0,1.0,0.0335070619912585,0.0335070619912585,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R2:L1:I7:T6,simulate_imu_prior,0.5226592149992939,,,,,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R2:L1:I7:T6,cpu_golden,0.0231768069934332,,,,,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R2:L1:I7:T6,torch_gpu,0.2014184050058247,0.0,1.0,0.2014184050058247,0.2014184050058247,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R2:L1:I7:T8,simulate_imu_prior,0.5866628749936353,,,,,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R2:L1:I7:T8,cpu_golden,0.0229630139947403,,,,,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R2:L1:I7:T8,torch_gpu,0.0347472589928656,0.0,1.0,0.0347472589928656,0.0347472589928656,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R2:L1:I8:T6,simulate_imu_prior,0.5243886249954812,,,,,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R2:L1:I8:T6,cpu_golden,0.0218877410079585,,,,,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R2:L1:I8:T6,torch_gpu,0.2055047850008122,0.0,1.0,0.2055047850008122,0.2055047850008122,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R2:L1:I8:T8,simulate_imu_prior,0.6454910989996279,,,,,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R2:L1:I8:T8,cpu_golden,0.0239405069878557,,,,,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R2:L1:I8:T8,torch_gpu,0.0351970940100727,0.0,1.0,0.0351970940100727,0.0351970940100727,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R2:L1:I1+I3+I7:T6,simulate_imu_prior,0.5262054329941748,,,,,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T6,cpu_golden,0.0225757989974226,,,,,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T6,torch_gpu,0.2025352680066134,0.0,1.0,0.2025352680066134,0.2025352680066134,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T8,simulate_imu_prior,0.5698864349978976,,,,,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T8,cpu_golden,0.0217343850090401,,,,,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R2:L1:I1+I3+I7:T8,torch_gpu,0.0341024039953481,0.0,1.0,0.0341024039953481,0.0341024039953481,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R2:L1:I1+I2+I3+I8:T6,simulate_imu_prior,0.5446500639955048,,,,,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,cpu_golden,0.0259889480075798,,,,,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,torch_gpu,0.2200534050061833,0.0,1.0,0.2200534050061833,0.2200534050061833,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,simulate_imu_prior,0.6482886819867417,,,,,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,cpu_golden,0.0253905779973138,,,,,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,torch_gpu,0.0361705450050067,0.0,1.0,0.0361705450050067,0.0361705450050067,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R2:L2:I0:T6,simulate_imu_prior,0.5925570859981235,,,,,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R2:L2:I0:T6,cpu_golden,0.0246790450037224,,,,,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R2:L2:I0:T6,torch_gpu,0.2082689069939078,0.0,1.0,0.2082689069939078,0.2082689069939078,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R2:L2:I0:T8,simulate_imu_prior,0.6514835029956885,,,,,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R2:L2:I0:T8,cpu_golden,0.0304062080103904,,,,,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R2:L2:I0:T8,torch_gpu,0.0332798809977248,0.0,1.0,0.0332798809977248,0.0332798809977248,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R2:L2:I1:T6,simulate_imu_prior,0.5431158389983466,,,,,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R2:L2:I1:T6,cpu_golden,0.0284595639968756,,,,,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R2:L2:I1:T6,torch_gpu,0.2134077840019017,0.0,1.0,0.2134077840019017,0.2134077840019017,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R2:L2:I1:T8,simulate_imu_prior,0.735671779999393,,,,,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R2:L2:I1:T8,cpu_golden,0.0226084260066272,,,,,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R2:L2:I1:T8,torch_gpu,0.0323286519997054,0.0,1.0,0.0323286519997054,0.0323286519997054,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R2:L2:I3:T6,simulate_imu_prior,0.5651439820067026,,,,,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R2:L2:I3:T6,cpu_golden,0.0242264379921834,,,,,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R2:L2:I3:T6,torch_gpu,0.2125349639973137,0.0,1.0,0.2125349639973137,0.2125349639973137,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R2:L2:I3:T8,simulate_imu_prior,0.7216395970026497,,,,,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R2:L2:I3:T8,cpu_golden,0.028102016003686,,,,,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R2:L2:I3:T8,torch_gpu,0.0396342580061173,0.0,1.0,0.0396342580061173,0.0396342580061173,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R2:L2:I4:T6,simulate_imu_prior,0.6306542259990238,,,,,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R2:L2:I4:T6,cpu_golden,0.0228557109949179,,,,,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R2:L2:I4:T6,torch_gpu,0.2383707289991434,0.0,1.0,0.2383707289991434,0.2383707289991434,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R2:L2:I4:T8,simulate_imu_prior,0.605753800002276,,,,,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R2:L2:I4:T8,cpu_golden,0.0214492669911123,,,,,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R2:L2:I4:T8,torch_gpu,0.0350260139966849,0.0,1.0,0.0350260139966849,0.0350260139966849,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R2:L2:I7:T6,simulate_imu_prior,0.5586569820006844,,,,,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R2:L2:I7:T6,cpu_golden,0.0245924199989531,,,,,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R2:L2:I7:T6,torch_gpu,0.2070779549976578,0.0,1.0,0.2070779549976578,0.2070779549976578,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R2:L2:I7:T8,simulate_imu_prior,0.5688482520054094,,,,,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R2:L2:I7:T8,cpu_golden,0.0228970930038485,,,,,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R2:L2:I7:T8,torch_gpu,0.0316635480121476,0.0,1.0,0.0316635480121476,0.0316635480121476,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R2:L2:I8:T6,simulate_imu_prior,0.5220056170073804,,,,,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R2:L2:I8:T6,cpu_golden,0.0216638929996406,,,,,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R2:L2:I8:T6,torch_gpu,0.2020407210075063,0.0,1.0,0.2020407210075063,0.2020407210075063,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R2:L2:I8:T8,simulate_imu_prior,0.6188819329981925,,,,,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R2:L2:I8:T8,cpu_golden,0.020920502996887,,,,,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R2:L2:I8:T8,torch_gpu,0.0307622639957116,0.0,1.0,0.0307622639957116,0.0307622639957116,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R2:L2:I1+I3+I7:T6,simulate_imu_prior,0.5188234119996196,,,,,partial_raw_0022,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0022_cuda0
R2:L2:I1+I3+I7:T6,cpu_golden,0.0245381340064341,,,,,partial_raw_0022,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0022_cuda0
R2:L2:I1+I3+I7:T6,torch_gpu,0.2172844470042036,0.0,1.0,0.2172844470042036,0.2172844470042036,partial_raw_0022,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0022_cuda0
R2:L2:I1+I3+I7:T8,simulate_imu_prior,0.5954959530063206,,,,,partial_raw_0022,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0022_cuda0
