chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,started_utc,child_run_id,wall_time_s,log_path,finished_utc,message
partial_raw_0063,partial_raw,"['R2:L8:I1+I2+I3+I8:T6', 'R2:L8:I1+I2+I3+I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:05.312673+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0063_cuda1,3.720537985005649,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0063_cuda1.log,2026-06-04T23:09:09.037486+00:00,ok
partial_raw_0064,partial_raw,"['R2:L10:I0:T6', 'R2:L10:I0:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:08.584088+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0064_cuda0,4.124524564991589,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0064_cuda0.log,2026-06-04T23:09:12.711559+00:00,ok
partial_raw_0065,partial_raw,"['R2:L10:I1:T6', 'R2:L10:I1:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:09.041592+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0065_cuda1,4.433505533001153,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0065_cuda1.log,2026-06-04T23:09:13.479219+00:00,ok
partial_raw_0066,partial_raw,"['R2:L10:I3:T6', 'R2:L10:I3:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:12.720501+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0066_cuda0,4.022982976995991,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0066_cuda0.log,2026-06-04T23:09:16.749426+00:00,ok
partial_raw_0067,partial_raw,"['R2:L10:I4:T6', 'R2:L10:I4:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:13.483634+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0067_cuda1,3.870853456988698,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0067_cuda1.log,2026-06-04T23:09:17.356898+00:00,ok
partial_raw_0068,partial_raw,"['R2:L10:I7:T6', 'R2:L10:I7:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:16.761241+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0068_cuda0,3.872805464998237,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0068_cuda0.log,2026-06-04T23:09:20.637147+00:00,ok
partial_raw_0069,partial_raw,"['R2:L10:I8:T6', 'R2:L10:I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:17.361670+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0069_cuda1,3.821555891991011,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0069_cuda1.log,2026-06-04T23:09:21.185878+00:00,ok
partial_raw_0070,partial_raw,"['R2:L10:I1+I3+I7:T6', 'R2:L10:I1+I3+I7:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:20.642260+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0070_cuda0,3.7206454089900944,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0070_cuda0.log,2026-06-04T23:09:24.367196+00:00,ok
partial_raw_0071,partial_raw,"['R2:L10:I1+I2+I3+I8:T6', 'R2:L10:I1+I2+I3+I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:21.190732+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0071_cuda1,3.7204238139966037,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0071_cuda1.log,2026-06-04T23:09:24.915235+00:00,ok
partial_raw_0072,partial_raw,"['R2:L11:I0:T6', 'R2:L11:I0:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:24.371572+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0072_cuda0,3.7713538489915663,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0072_cuda0.log,2026-06-04T23:09:28.147006+00:00,ok
partial_raw_0073,partial_raw,"['R2:L11:I1:T6', 'R2:L11:I1:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:24.921129+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0073_cuda1,3.770915047993185,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0073_cuda1.log,2026-06-04T23:09:28.696422+00:00,ok
partial_raw_0074,partial_raw,"['R2:L11:I3:T6', 'R2:L11:I3:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:28.153348+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0074_cuda0,3.721994576990255,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0074_cuda0.log,2026-06-04T23:09:31.879229+00:00,ok
partial_raw_0075,partial_raw,"['R2:L11:I4:T6', 'R2:L11:I4:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:28.700323+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0075_cuda1,3.721022694997373,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0075_cuda1.log,2026-06-04T23:09:32.423884+00:00,ok
partial_raw_0076,partial_raw,"['R2:L11:I7:T6', 'R2:L11:I7:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:31.883122+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0076_cuda0,3.771200379997026,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0076_cuda0.log,2026-06-04T23:09:35.658523+00:00,ok
partial_raw_0077,partial_raw,"['R2:L11:I8:T6', 'R2:L11:I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:32.428473+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0077_cuda1,3.721021927995025,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0077_cuda1.log,2026-06-04T23:09:36.152139+00:00,ok
partial_raw_0078,partial_raw,"['R2:L11:I1+I3+I7:T6', 'R2:L11:I1+I3+I7:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:35.664569+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0078_cuda0,3.826087502995506,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0078_cuda0.log,2026-06-04T23:09:39.495210+00:00,ok
partial_raw_0079,partial_raw,"['R2:L11:I1+I2+I3+I8:T6', 'R2:L11:I1+I2+I3+I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:36.156039+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0079_cuda1,3.871187087992439,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0079_cuda1.log,2026-06-04T23:09:40.031460+00:00,ok
partial_raw_0080,partial_raw,"['R2:L12:I0:T6', 'R2:L12:I0:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:39.499949+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0080_cuda0,3.771427915999084,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0080_cuda0.log,2026-06-04T23:09:43.273993+00:00,ok
partial_raw_0081,partial_raw,"['R2:L12:I1:T6', 'R2:L12:I1:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:40.036192+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0081_cuda1,3.82073566300096,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0081_cuda1.log,2026-06-04T23:09:43.860830+00:00,ok
partial_raw_0082,partial_raw,"['R2:L12:I3:T6', 'R2:L12:I3:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:43.277966+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0082_cuda0,3.721614614012651,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0082_cuda0.log,2026-06-04T23:09:47.003879+00:00,ok
partial_raw_0083,partial_raw,"['R2:L12:I4:T6', 'R2:L12:I4:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:43.873373+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0083_cuda1,3.8721107469900744,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0083_cuda1.log,2026-06-04T23:09:47.748865+00:00,ok
partial_raw_0084,partial_raw,"['R2:L12:I7:T6', 'R2:L12:I7:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:47.008329+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0084_cuda0,3.821000534007908,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0084_cuda0.log,2026-06-04T23:09:50.833356+00:00,ok
partial_raw_0085,partial_raw,"['R2:L12:I8:T6', 'R2:L12:I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:47.753489+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0085_cuda1,3.771984799997881,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0085_cuda1.log,2026-06-04T23:09:51.529437+00:00,ok
partial_raw_0086,partial_raw,"['R2:L12:I1+I3+I7:T6', 'R2:L12:I1+I3+I7:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:50.837942+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0086_cuda0,3.77125470599276,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0086_cuda0.log,2026-06-04T23:09:54.612944+00:00,ok
partial_raw_0087,partial_raw,"['R2:L12:I1+I2+I3+I8:T6', 'R2:L12:I1+I2+I3+I8:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:51.533377+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0087_cuda1,3.7704589319910156,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0087_cuda1.log,2026-06-04T23:09:55.307949+00:00,ok
partial_raw_0088,partial_raw,"['R2:L13:I0:T6', 'R2:L13:I0:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:54.617452+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0088_cuda0,3.8204340009979205,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0088_cuda0.log,2026-06-04T23:09:58.441989+00:00,ok
partial_raw_0089,partial_raw,"['R2:L13:I1:T6', 'R2:L13:I1:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:55.314925+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0089_cuda1,3.8209424399974523,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0089_cuda1.log,2026-06-04T23:09:59.139195+00:00,ok
partial_raw_0090,partial_raw,"['R2:L13:I3:T6', 'R2:L13:I3:T8']",2,1,20,2,done,1,cuda:0,2026-06-04T23:09:58.450038+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0090_cuda0,3.8206766240036814,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0090_cuda0.log,2026-06-04T23:10:02.273598+00:00,ok
partial_raw_0091,partial_raw,"['R2:L13:I4:T6', 'R2:L13:I4:T8']",2,1,20,2,done,1,cuda:1,2026-06-04T23:09:59.150118+00:00,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0091_cuda1,3.670990961996722,runs/phase4_algorithm_factory/smoke_nightly_bootstrap_20260604T230701Z/logs/partial_raw_0091_cuda1.log,2026-06-04T23:10:02.824352+00:00,ok
partial_raw_0092,partial_raw,"['R2:L13:I7:T6', 'R2:L13:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0093,partial_raw,"['R2:L13:I8:T6', 'R2:L13:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0094,partial_raw,"['R2:L13:I1+I3+I7:T6', 'R2:L13:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0095,partial_raw,"['R2:L13:I1+I2+I3+I8:T6', 'R2:L13:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0096,partial_raw,"['R2:L14:I0:T6', 'R2:L14:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0097,partial_raw,"['R2:L14:I1:T6', 'R2:L14:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0098,partial_raw,"['R2:L14:I3:T6', 'R2:L14:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0099,partial_raw,"['R2:L14:I4:T6', 'R2:L14:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0100,partial_raw,"['R2:L14:I7:T6', 'R2:L14:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0101,partial_raw,"['R2:L14:I8:T6', 'R2:L14:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0102,partial_raw,"['R2:L14:I1+I3+I7:T6', 'R2:L14:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0103,partial_raw,"['R2:L14:I1+I2+I3+I8:T6', 'R2:L14:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0104,partial_raw,"['R2:L15:I0:T6', 'R2:L15:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0105,partial_raw,"['R2:L15:I1:T6', 'R2:L15:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0106,partial_raw,"['R2:L15:I3:T6', 'R2:L15:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0107,partial_raw,"['R2:L15:I4:T6', 'R2:L15:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0108,partial_raw,"['R2:L15:I7:T6', 'R2:L15:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0109,partial_raw,"['R2:L15:I8:T6', 'R2:L15:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0110,partial_raw,"['R2:L15:I1+I3+I7:T6', 'R2:L15:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0111,partial_raw,"['R2:L15:I1+I2+I3+I8:T6', 'R2:L15:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0112,partial_raw,"['R2:L16:I0:T6', 'R2:L16:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0113,partial_raw,"['R2:L16:I1:T6', 'R2:L16:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0114,partial_raw,"['R2:L16:I3:T6', 'R2:L16:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0115,partial_raw,"['R2:L16:I4:T6', 'R2:L16:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0116,partial_raw,"['R2:L16:I7:T6', 'R2:L16:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0117,partial_raw,"['R2:L16:I8:T6', 'R2:L16:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0118,partial_raw,"['R2:L16:I1+I3+I7:T6', 'R2:L16:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0119,partial_raw,"['R2:L16:I1+I2+I3+I8:T6', 'R2:L16:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0120,partial_raw,"['R2:L17:I0:T6', 'R2:L17:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0121,partial_raw,"['R2:L17:I1:T6', 'R2:L17:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0122,partial_raw,"['R2:L17:I3:T6', 'R2:L17:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0123,partial_raw,"['R2:L17:I4:T6', 'R2:L17:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0124,partial_raw,"['R2:L17:I7:T6', 'R2:L17:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0125,partial_raw,"['R2:L17:I8:T6', 'R2:L17:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0126,partial_raw,"['R2:L17:I1+I3+I7:T6', 'R2:L17:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0127,partial_raw,"['R2:L17:I1+I2+I3+I8:T6', 'R2:L17:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0128,partial_raw,"['R2:L18:I0:T6', 'R2:L18:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0129,partial_raw,"['R2:L18:I1:T6', 'R2:L18:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0130,partial_raw,"['R2:L18:I3:T6', 'R2:L18:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0131,partial_raw,"['R2:L18:I4:T6', 'R2:L18:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0132,partial_raw,"['R2:L18:I7:T6', 'R2:L18:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0133,partial_raw,"['R2:L18:I8:T6', 'R2:L18:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0134,partial_raw,"['R2:L18:I1+I3+I7:T6', 'R2:L18:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0135,partial_raw,"['R2:L18:I1+I2+I3+I8:T6', 'R2:L18:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0136,partial_raw,"['R2:L19:I0:T6', 'R2:L19:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0137,partial_raw,"['R2:L19:I1:T6', 'R2:L19:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0138,partial_raw,"['R2:L19:I3:T6', 'R2:L19:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0139,partial_raw,"['R2:L19:I4:T6', 'R2:L19:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0140,partial_raw,"['R2:L19:I7:T6', 'R2:L19:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0141,partial_raw,"['R2:L19:I8:T6', 'R2:L19:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0142,partial_raw,"['R2:L19:I1+I3+I7:T6', 'R2:L19:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0143,partial_raw,"['R2:L19:I1+I2+I3+I8:T6', 'R2:L19:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0144,partial_raw,"['R4:L0:I0:T6', 'R4:L0:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0145,partial_raw,"['R4:L0:I1:T6', 'R4:L0:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0146,partial_raw,"['R4:L0:I3:T6', 'R4:L0:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0147,partial_raw,"['R4:L0:I4:T6', 'R4:L0:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0148,partial_raw,"['R4:L0:I7:T6', 'R4:L0:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0149,partial_raw,"['R4:L0:I8:T6', 'R4:L0:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0150,partial_raw,"['R4:L0:I1+I3+I7:T6', 'R4:L0:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0151,partial_raw,"['R4:L0:I1+I2+I3+I8:T6', 'R4:L0:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0152,partial_raw,"['R4:L1:I0:T6', 'R4:L1:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0153,partial_raw,"['R4:L1:I1:T6', 'R4:L1:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0154,partial_raw,"['R4:L1:I3:T6', 'R4:L1:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0155,partial_raw,"['R4:L1:I4:T6', 'R4:L1:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0156,partial_raw,"['R4:L1:I7:T6', 'R4:L1:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0157,partial_raw,"['R4:L1:I8:T6', 'R4:L1:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0158,partial_raw,"['R4:L1:I1+I3+I7:T6', 'R4:L1:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0159,partial_raw,"['R4:L1:I1+I2+I3+I8:T6', 'R4:L1:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0160,partial_raw,"['R4:L2:I0:T6', 'R4:L2:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0161,partial_raw,"['R4:L2:I1:T6', 'R4:L2:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0162,partial_raw,"['R4:L2:I3:T6', 'R4:L2:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0163,partial_raw,"['R4:L2:I4:T6', 'R4:L2:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0164,partial_raw,"['R4:L2:I7:T6', 'R4:L2:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0165,partial_raw,"['R4:L2:I8:T6', 'R4:L2:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0166,partial_raw,"['R4:L2:I1+I3+I7:T6', 'R4:L2:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0167,partial_raw,"['R4:L2:I1+I2+I3+I8:T6', 'R4:L2:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0168,partial_raw,"['R4:L3:I0:T6', 'R4:L3:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0169,partial_raw,"['R4:L3:I1:T6', 'R4:L3:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0170,partial_raw,"['R4:L3:I3:T6', 'R4:L3:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0171,partial_raw,"['R4:L3:I4:T6', 'R4:L3:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0172,partial_raw,"['R4:L3:I7:T6', 'R4:L3:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0173,partial_raw,"['R4:L3:I8:T6', 'R4:L3:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0174,partial_raw,"['R4:L3:I1+I3+I7:T6', 'R4:L3:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0175,partial_raw,"['R4:L3:I1+I2+I3+I8:T6', 'R4:L3:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0176,partial_raw,"['R4:L4:I0:T6', 'R4:L4:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0177,partial_raw,"['R4:L4:I1:T6', 'R4:L4:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0178,partial_raw,"['R4:L4:I3:T6', 'R4:L4:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0179,partial_raw,"['R4:L4:I4:T6', 'R4:L4:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0180,partial_raw,"['R4:L4:I7:T6', 'R4:L4:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0181,partial_raw,"['R4:L4:I8:T6', 'R4:L4:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0182,partial_raw,"['R4:L4:I1+I3+I7:T6', 'R4:L4:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0183,partial_raw,"['R4:L4:I1+I2+I3+I8:T6', 'R4:L4:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0184,partial_raw,"['R4:L5:I0:T6', 'R4:L5:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0185,partial_raw,"['R4:L5:I1:T6', 'R4:L5:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0186,partial_raw,"['R4:L5:I3:T6', 'R4:L5:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0187,partial_raw,"['R4:L5:I4:T6', 'R4:L5:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0188,partial_raw,"['R4:L5:I7:T6', 'R4:L5:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0189,partial_raw,"['R4:L5:I8:T6', 'R4:L5:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0190,partial_raw,"['R4:L5:I1+I3+I7:T6', 'R4:L5:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0191,partial_raw,"['R4:L5:I1+I2+I3+I8:T6', 'R4:L5:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0192,partial_raw,"['R4:L7:I0:T6', 'R4:L7:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0193,partial_raw,"['R4:L7:I1:T6', 'R4:L7:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0194,partial_raw,"['R4:L7:I3:T6', 'R4:L7:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0195,partial_raw,"['R4:L7:I4:T6', 'R4:L7:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0196,partial_raw,"['R4:L7:I7:T6', 'R4:L7:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0197,partial_raw,"['R4:L7:I8:T6', 'R4:L7:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0198,partial_raw,"['R4:L7:I1+I3+I7:T6', 'R4:L7:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0199,partial_raw,"['R4:L7:I1+I2+I3+I8:T6', 'R4:L7:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0200,partial_raw,"['R4:L8:I0:T6', 'R4:L8:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0201,partial_raw,"['R4:L8:I1:T6', 'R4:L8:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0202,partial_raw,"['R4:L8:I3:T6', 'R4:L8:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0203,partial_raw,"['R4:L8:I4:T6', 'R4:L8:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0204,partial_raw,"['R4:L8:I7:T6', 'R4:L8:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0205,partial_raw,"['R4:L8:I8:T6', 'R4:L8:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0206,partial_raw,"['R4:L8:I1+I3+I7:T6', 'R4:L8:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
