capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I4:T6,R2,L0,I4,T6,45.0,1.0,False,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I4:T8,R2,L0,I4,T8,45.0,1.0,True,partial_raw_0003,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0003_cuda1
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I7:T6,R2,L0,I7,T6,45.0,1.0,False,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I7:T8,R2,L0,I7,T8,45.0,1.0,True,partial_raw_0004,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0004_cuda0
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I8:T6,R2,L0,I8,T6,45.0,1.0,False,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I8:T8,R2,L0,I8,T8,45.0,1.0,True,partial_raw_0005,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0005_cuda1
R01,BS2DCE,20,20,0.000154012479931,0.0001994082192958,0.0002530938485525,1.0,1.0,R2:L0:I1+I3+I7:T6,R2,L0,I1+I3+I7,T6,35.75,1.0,False,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I1+I3+I7:T8,R2,L0,I1+I3+I7,T8,45.0,1.0,True,partial_raw_0006,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0006_cuda0
R01,BS2DCE,20,20,0.0001812075905183,0.0002227350107207,0.0002402744610574,1.0,1.0,R2:L0:I1+I2+I3+I8:T6,R2,L0,I1+I2+I3+I8,T6,32.5,1.0,False,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R01,BS2DCE,20,20,0.000198988984265,0.0002616847166206,0.0002701976977263,1.0,1.0,R2:L0:I1+I2+I3+I8:T8,R2,L0,I1+I2+I3+I8,T8,45.0,1.0,True,partial_raw_0007,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0007_cuda1
R01,BS2DCE,20,20,0.0002093203724168,0.0002685689312519,0.0002734560319839,1.0,1.0,R2:L1:I0:T6,R2,L1,I0,T6,127.15950000000002,1.0,False,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R01,BS2DCE,20,20,0.0002663272023087,0.0003790510345057,0.0004228718163164,1.0,1.0,R2:L1:I0:T8,R2,L1,I0,T8,185.84850000000003,1.0,True,partial_raw_0008,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0008_cuda0
R01,BS2DCE,20,20,0.0001959489852726,0.0002318569080847,0.000257035035171,1.0,1.0,R2:L1:I1:T6,R2,L1,I1,T6,67.61137500000001,1.0,False,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R01,BS2DCE,20,20,0.0002286598224956,0.0003129327550657,0.0003248052690244,1.0,1.0,R2:L1:I1:T8,R2,L1,I1,T8,98.816625,1.0,True,partial_raw_0009,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0009_cuda1
R01,BS2DCE,20,20,0.0001848501944977,0.0002464025990787,0.0002532399233388,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R01,BS2DCE,20,20,0.0001819134427954,0.0002566184925973,0.0003081514395912,1.0,1.0,R2:L1:I3:T8,R2,L1,I3,T8,87.21000000000001,1.0,True,partial_raw_0010,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0010_cuda0
R01,BS2DCE,20,20,0.0001878851300876,0.0002307814883564,0.0002376160212115,1.0,1.0,R2:L1:I4:T6,R2,L1,I4,T6,55.784625,1.0,False,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R01,BS2DCE,20,20,0.0002282714681423,0.0003008686789534,0.0003068586803191,1.0,1.0,R2:L1:I4:T8,R2,L1,I4,T8,81.531375,1.0,True,partial_raw_0011,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0011_cuda1
R01,BS2DCE,20,20,0.0001746933527859,0.0002687427836921,0.0002729884456428,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R01,BS2DCE,20,20,0.0002126514371223,0.0003170860190132,0.0003446990682542,1.0,1.0,R2:L1:I7:T8,R2,L1,I7,T8,93.7063375,1.0,True,partial_raw_0012,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0012_cuda0
R01,BS2DCE,20,20,0.0002033049692546,0.000297073691141,0.0003016482581105,1.0,1.0,R2:L1:I8:T6,R2,L1,I8,T6,51.5697,1.0,False,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R01,BS2DCE,20,20,0.0002106436576458,0.0002781777285518,0.0002847152012951,1.0,1.0,R2:L1:I8:T8,R2,L1,I8,T8,75.3711,1.0,True,partial_raw_0013,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0013_cuda1
R01,BS2DCE,20,20,0.0001852767152307,0.0002488641207605,0.0002612025773948,1.0,1.0,R2:L1:I1+I3+I7:T6,R2,L1,I1+I3+I7,T6,38.7941125,1.0,False,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R01,BS2DCE,20,20,0.000246109275314,0.0002897838815849,0.0002963242463885,1.0,1.0,R2:L1:I1+I3+I7:T8,R2,L1,I1+I3+I7,T8,56.6990875,1.0,True,partial_raw_0014,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0014_cuda0
R01,BS2DCE,20,20,0.0001546855202526,0.0002090346798266,0.0002127219820308,1.0,1.0,R2:L1:I1+I2+I3+I8:T6,R2,L1,I1+I2+I3+I8,T6,34.875750000000004,1.0,False,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R01,BS2DCE,20,20,0.0001935537624973,0.000226253521888,0.0002294938409022,1.0,1.0,R2:L1:I1+I2+I3+I8:T8,R2,L1,I1+I2+I3+I8,T8,50.97225000000001,1.0,True,partial_raw_0015,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0015_cuda1
R01,BS2DCE,20,20,0.0002810002081161,0.0003654615572799,0.0003695673916488,1.0,1.0,R2:L2:I0:T6,R2,L2,I0,T6,287.62500000000006,1.0,False,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R01,BS2DCE,20,20,0.0002804082260828,0.0005083723577499,0.00051664548593,1.0,1.0,R2:L2:I0:T8,R2,L2,I0,T8,420.37500000000006,1.0,True,partial_raw_0016,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0016_cuda0
R01,BS2DCE,20,20,0.0002145610939397,0.0002663294095793,0.0003088149811445,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R01,BS2DCE,20,20,0.000241464012695,0.0003203518477447,0.0003320475711053,1.0,1.0,R2:L2:I1:T8,R2,L2,I1,T8,173.244375,1.0,True,partial_raw_0017,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0017_cuda1
R01,BS2DCE,20,20,0.0002110444731986,0.0002688866259627,0.0002815314476237,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88,1.0,False,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R01,BS2DCE,20,20,0.0002427333282666,0.0002934779195594,0.0003402658627704,1.0,1.0,R2:L2:I3:T8,R2,L2,I3,T8,147.44,1.0,True,partial_raw_0018,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0018_cuda0
R01,BS2DCE,20,20,0.0001934082824667,0.000234807870695,0.0002437345450377,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125,1.0,False,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R01,BS2DCE,20,20,0.0002192865346517,0.0002781405433755,0.0002954752188799,1.0,1.0,R2:L2:I4:T8,R2,L2,I4,T8,137.86875,1.0,True,partial_raw_0019,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0019_cuda1
R01,BS2DCE,20,20,0.0002366396103585,0.0003095015307234,0.0003144180490817,1.0,1.0,R2:L2:I7:T6,R2,L2,I7,T6,112.0884375,1.0,False,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R01,BS2DCE,20,20,0.0002694325440125,0.0003511228984863,0.0003540140422871,1.0,1.0,R2:L2:I7:T8,R2,L2,I7,T8,163.8215625,1.0,True,partial_raw_0020,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0020_cuda0
R01,BS2DCE,20,20,0.0002336399019825,0.0002986516724775,0.0003099192065248,1.0,1.0,R2:L2:I8:T6,R2,L2,I8,T6,85.028125,1.0,False,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R01,BS2DCE,20,20,0.0002197868577334,0.0003017258445339,0.0003189238052103,1.0,1.0,R2:L2:I8:T8,R2,L2,I8,T8,124.271875,1.0,True,partial_raw_0021,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0021_cuda1
R01,BS2DCE,20,20,0.0001904864889647,0.0002846387141202,0.0002922575142316,1.0,1.0,R2:L2:I1+I3+I7:T6,R2,L2,I1+I3+I7,T6,55.88618750000002,1.0,False,partial_raw_0022,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0022_cuda0
R01,BS2DCE,20,20,0.0001786455213459,0.0002192582653743,0.0002461780305175,1.0,1.0,R2:L2:I1+I3+I7:T8,R2,L2,I1+I3+I7,T8,81.67981250000003,1.0,True,partial_raw_0022,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0022_cuda0
R01,BS2DCE,20,20,0.0002320689791964,0.0003255177198532,0.0003266188079401,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0023,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0023_cuda1
R01,BS2DCE,20,20,0.0002044385148859,0.0002706350879863,0.000272572346097,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0023,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0023_cuda1
R01,BS2DCE,20,20,0.0002286869707455,0.0003165737168941,0.0003210875963111,1.0,1.0,R2:L3:I0:T6,R2,L3,I0,T6,243.7305,1.0,False,partial_raw_0024,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0024_cuda0
R01,BS2DCE,20,20,0.000259777947463,0.0003661795004151,0.0003781339078696,1.0,1.0,R2:L3:I0:T8,R2,L3,I0,T8,356.2215,1.0,True,partial_raw_0024,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0024_cuda0
R01,BS2DCE,20,20,0.0002600303850074,0.0003174196366719,0.0003254559036961,1.0,1.0,R2:L3:I1:T6,R2,L3,I1,T6,105.03675,1.0,False,partial_raw_0025,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0025_cuda1
R01,BS2DCE,20,20,0.0002399762836109,0.0003468012382779,0.0003603554010636,1.0,1.0,R2:L3:I1:T8,R2,L3,I1,T8,153.51525,1.0,True,partial_raw_0025,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0025_cuda1
R01,BS2DCE,20,20,0.0002282677444488,0.0003193817501853,0.0003228544193419,1.0,1.0,R2:L3:I3:T6,R2,L3,I3,T6,89.77800000000002,1.0,False,partial_raw_0026,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0026_cuda0
R01,BS2DCE,20,20,0.0001986942515053,0.0003032530954642,0.0003358846427946,1.0,1.0,R2:L3:I3:T8,R2,L3,I3,T8,131.21400000000003,1.0,True,partial_raw_0026,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0026_cuda0
R01,BS2DCE,20,20,0.0001922911275537,0.000243742786847,0.0002478261504199,1.0,1.0,R2:L3:I4:T6,R2,L3,I4,T6,83.884125,1.0,False,partial_raw_0027,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0027_cuda1
R01,BS2DCE,20,20,0.0001835873145129,0.0002548574824418,0.0002571185233551,1.0,1.0,R2:L3:I4:T8,R2,L3,I4,T8,122.599875,1.0,True,partial_raw_0027,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0027_cuda1
R01,BS2DCE,20,20,0.0002447678546843,0.0003025697406265,0.0003177627568943,1.0,1.0,R2:L3:I7:T6,R2,L3,I7,T6,99.27320000000002,1.0,False,partial_raw_0028,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0028_cuda0
R01,BS2DCE,20,20,0.0002451189646826,0.0003194059487087,0.0003518707118827,1.0,1.0,R2:L3:I7:T8,R2,L3,I7,T8,145.09160000000003,1.0,True,partial_raw_0028,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0028_cuda0
R01,BS2DCE,20,20,0.0001908590867374,0.0003126907055141,0.0003614724726149,1.0,1.0,R2:L3:I8:T6,R2,L3,I8,T6,75.98955,1.0,False,partial_raw_0029,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0029_cuda1
R01,BS2DCE,20,20,0.0002210446182065,0.0002895229617499,0.0003174475587569,1.0,1.0,R2:L3:I8:T8,R2,L3,I8,T8,111.06165,1.0,True,partial_raw_0029,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0029_cuda1
R01,BS2DCE,20,20,0.0002201206240104,0.0002705272938688,0.0002734487779821,1.0,1.0,R2:L3:I1+I3+I7:T6,R2,L3,I1+I3+I7,T6,51.49430000000001,1.0,False,partial_raw_0030,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0030_cuda0
R01,BS2DCE,20,20,0.0001904837135394,0.000247822963185,0.0002618638678461,1.0,1.0,R2:L3:I1+I3+I7:T8,R2,L3,I1+I3+I7,T8,75.26090000000002,1.0,True,partial_raw_0030,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0030_cuda0
R01,BS2DCE,20,20,0.0001675532248313,0.0001980634237291,0.0002201809449745,1.0,1.0,R2:L3:I1+I2+I3+I8:T6,R2,L3,I1+I2+I3+I8,T6,45.01575,1.0,False,partial_raw_0031,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0031_cuda1
R01,BS2DCE,20,20,0.0002227774049926,0.0002711120860978,0.0003206614373232,1.0,1.0,R2:L3:I1+I2+I3+I8:T8,R2,L3,I1+I2+I3+I8,T8,65.79225,1.0,True,partial_raw_0031,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0031_cuda1
R01,BS2DCE,20,20,0.0002404312416454,0.0003572454405569,0.0004313836111943,1.0,1.0,R2:L4:I0:T6,R2,L4,I0,T6,509.145,1.0,False,partial_raw_0032,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0032_cuda0
R01,BS2DCE,20,20,0.0002269405030005,0.0003466666656482,0.0003624847145099,1.0,1.0,R2:L4:I0:T8,R2,L4,I0,T8,744.1349999999999,1.0,True,partial_raw_0032,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0032_cuda0
R01,BS2DCE,20,20,0.0002510601289736,0.0003306687179414,0.0003887998429027,1.0,1.0,R2:L4:I1:T6,R2,L4,I1,T6,187.565625,1.0,False,partial_raw_0033,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0033_cuda1
R01,BS2DCE,20,20,0.000259961783453,0.0003945997923814,0.0004959805134755,1.0,1.0,R2:L4:I1:T8,R2,L4,I1,T8,274.13437500000003,1.0,True,partial_raw_0033,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0033_cuda1
R01,BS2DCE,20,20,0.0002520871590528,0.0003206833986581,0.0003399194607399,1.0,1.0,R2:L4:I3:T6,R2,L4,I3,T6,148.97999999999996,1.0,False,partial_raw_0034,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0034_cuda0
R01,BS2DCE,20,20,0.0002377956917462,0.0003466223205795,0.0003726352366156,1.0,1.0,R2:L4:I3:T8,R2,L4,I3,T8,217.73999999999995,1.0,True,partial_raw_0034,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0034_cuda0
R01,BS2DCE,20,20,0.0002479394832132,0.0003369746954309,0.000350140403208,1.0,1.0,R2:L4:I4:T6,R2,L4,I4,T6,143.2275,1.0,False,partial_raw_0035,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0035_cuda1
R01,BS2DCE,20,20,0.0002051972730389,0.000300684029504,0.0003207545517878,1.0,1.0,R2:L4:I4:T8,R2,L4,I4,T8,209.3325,1.0,True,partial_raw_0035,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0035_cuda1
R01,BS2DCE,20,20,0.0002336987133624,0.0002917119401273,0.0003027291476591,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False,partial_raw_0036,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0036_cuda0
R01,BS2DCE,20,20,0.0002306444011837,0.0003191265450425,0.0003567295912349,1.0,1.0,R2:L4:I7:T8,R2,L4,I7,T8,256.4418125,1.0,True,partial_raw_0036,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0036_cuda0
R01,BS2DCE,20,20,0.0002461104157077,0.0003146723974863,0.0003272586211942,1.0,1.0,R2:L4:I8:T6,R2,L4,I8,T6,128.207625,1.0,False,partial_raw_0037,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0037_cuda1
R01,BS2DCE,20,20,0.0002175560972101,0.0002668494744046,0.0002906199510943,1.0,1.0,R2:L4:I8:T8,R2,L4,I8,T8,187.380375,1.0,True,partial_raw_0037,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0037_cuda1
R01,BS2DCE,20,20,0.0002168619106397,0.0002661382306331,0.0002686465253553,1.0,1.0,R2:L4:I1+I3+I7:T6,R2,L4,I1+I3+I7,T6,76.94293750000001,1.0,False,partial_raw_0038,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0038_cuda0
R01,BS2DCE,20,20,0.0002160232397537,0.0002985488352567,0.000308407390533,1.0,1.0,R2:L4:I1+I3+I7:T8,R2,L4,I1+I3+I7,T8,112.4550625,1.0,True,partial_raw_0038,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0038_cuda0
R01,BS2DCE,20,20,0.0001944380403688,0.0002578337752953,0.0002654024661039,1.0,1.0,R2:L4:I1+I2+I3+I8:T6,R2,L4,I1+I2+I3+I8,T6,65.13,1.0,False,partial_raw_0039,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0039_cuda1
R01,BS2DCE,20,20,0.0001892354220596,0.0002488769527879,0.0002645085250344,1.0,1.0,R2:L4:I1+I2+I3+I8:T8,R2,L4,I1+I2+I3+I8,T8,95.19,1.0,True,partial_raw_0039,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0039_cuda1
R01,BS2DCE,20,20,0.0002903546103467,0.0004206966006236,0.0004276170828833,1.0,1.0,R2:L5:I0:T6,R2,L5,I0,T6,175.578,1.0,False,partial_raw_0040,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0040_cuda0
R01,BS2DCE,20,20,0.0002074974464042,0.0003042957651316,0.000321283604603,1.0,1.0,R2:L5:I0:T8,R2,L5,I0,T8,256.61400000000003,1.0,True,partial_raw_0040,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0040_cuda0
R01,BS2DCE,20,20,0.0002202036667073,0.0002856842580088,0.0002941829948618,1.0,1.0,R2:L5:I1:T6,R2,L5,I1,T6,83.31862499999998,1.0,False,partial_raw_0041,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0041_cuda1
R01,BS2DCE,20,20,0.000241304584554,0.0003109057532422,0.0003505393633982,1.0,1.0,R2:L5:I1:T8,R2,L5,I1,T8,121.77337499999996,1.0,True,partial_raw_0041,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0041_cuda1
R01,BS2DCE,20,20,0.000175450900681,0.0002172323662997,0.000222972958474,1.0,1.0,R2:L5:I3:T6,R2,L5,I3,T6,72.54000000000002,1.0,False,partial_raw_0042,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0042_cuda0
R01,BS2DCE,20,20,0.0001927036625404,0.0002626034031704,0.000295720624776,1.0,1.0,R2:L5:I3:T8,R2,L5,I3,T8,106.02000000000002,1.0,True,partial_raw_0042,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0042_cuda0
R01,BS2DCE,20,20,0.0001630358710206,0.0002284638365968,0.0002306918874038,1.0,1.0,R2:L5:I4:T6,R2,L5,I4,T6,67.82100000000001,1.0,False,partial_raw_0043,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0043_cuda1
R01,BS2DCE,20,20,0.000190817115785,0.0002209850908518,0.000227078631722,1.0,1.0,R2:L5:I4:T8,R2,L5,I4,T8,99.123,1.0,True,partial_raw_0043,cuda:1,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0043_cuda1
R01,BS2DCE,20,20,0.000211447134401,0.0002677923402581,0.0002798952449021,1.0,1.0,R2:L5:I7:T6,R2,L5,I7,T6,79.0102625,1.0,False,partial_raw_0044,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0044_cuda0
R01,BS2DCE,20,20,0.0002154578102304,0.0002829454183139,0.0003281892857365,1.0,1.0,R2:L5:I7:T8,R2,L5,I7,T8,115.4765375,1.0,True,partial_raw_0044,cuda:0,smoke_nightly_bootstrap_20260604T230701Z_partial_raw_0044_cuda0
