row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I0:T6,S00,load_imu_prior_cache,L2:I0,0.0038022589978936594,,,,
R4:L2:I0:T6,S00,load_track_tensors_cache,L2:I0,8.299975888803601e-07,,,,
R4:L2:I0:T6,S00,torch_gpu,,0.3891305649995047,0,1,0.3891305649995047,0.3891305649995047
R4:L2:I0:T8,S00,torch_gpu,,0.27775947600093787,0,1,0.27775947600093787,0.27775947600093787
R4:L2:I1:T6,S00,load_imu_prior_cache,L2:I1,0.0030175350002537016,,,,
R4:L2:I1:T6,S00,load_track_tensors_cache,L2:I1,8.700008038431406e-07,,,,
R4:L2:I1:T6,S00,torch_gpu,,0.2667939300008584,0,1,0.2667939300008584,0.2667939300008584
R4:L2:I1:T8,S00,torch_gpu,,0.3101669880015834,0,1,0.3101669880015834,0.3101669880015834
R4:L2:I3:T6,S00,load_imu_prior_cache,L2:I3,0.0028802050001104362,,,,
R4:L2:I3:T6,S00,load_track_tensors_cache,L2:I3,7.300004654098302e-07,,,,
R4:L2:I3:T6,S00,torch_gpu,,0.40410751899980824,0,1,0.40410751899980824,0.40410751899980824
R4:L2:I3:T8,S00,torch_gpu,,0.40265151299900026,0,1,0.40265151299900026,0.40265151299900026
R4:L2:I4:T6,S00,load_imu_prior_cache,L2:I4,0.0031372650009870995,,,,
R4:L2:I4:T6,S00,load_track_tensors_cache,L2:I4,6.09998096479103e-07,,,,
R4:L2:I4:T6,S00,torch_gpu,,0.4063640509994002,0,1,0.4063640509994002,0.4063640509994002
R4:L2:I4:T8,S00,torch_gpu,,0.47181271899899,0,1,0.47181271899899,0.47181271899899
