timestamp,id,type,path,notes
2026-06-23T20:07:40+02:00,"TR2_PREWRITE_OFF_AFTER_ANCHOR","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_prewrite_verify_after_anchor_20260623/static_TR2_PREWRITE_OFF_AFTER_ANCHOR_BSF66F_30s_20260623_200635","duration_s=30; targets=BSF66F; cir=off; rc=0"
