ID,capture,sweep,selected,x4,y4,z4,res4_rms,res4_max_abs,anchors_seen,x8,y8,z8
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1413,BDEG,1313.625480202027,1029.3682872733848,188.2262957855463,56.524254689479925,82.29349381481461,8,1418.452521386107,1087.2145435432205,110.48657842060607
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1414,BDEG,1351.3083294991875,1080.8877305238477,-35.74390630485684,63.182900029830805,91.95977141702542,7,1391.872137361275,1134.7558897455453,2.2054835035090354
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1415,BDEG,1325.4465757963605,1069.6992646527842,136.2556099612614,75.73823588328547,110.82584879636033,7,1396.1632135671878,1106.3151490989594,98.12883451683986
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1416,BDEG,1365.1223637809328,1056.0223692887125,128.7190744046044,59.64404157700224,87.32388651323663,7,1443.735327893684,1098.413736391296,113.00207007428101
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1417,BDEG,1358.0275784237103,1061.2573695916806,69.8488565021135,51.969621935083076,76.01803386893562,7,1413.4187897450793,1097.4045049290212,68.52158890075712
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1418,BDEG,1301.1673046273438,1068.791897616169,188.64506703596257,72.34607726245339,105.63908885730916,7,1398.633205664736,1101.2371134317957,107.11775775289935
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1419,BDEG,1328.0053619356245,1072.7070236001305,141.9572875060706,49.24977642777001,72.09109291258619,8,1420.9606073784557,1116.7336952428839,47.92531241311169
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1420,BDEG,1364.5568155166372,1114.9563079688626,54.788151694702506,49.75516417990675,73.07893022409962,7,1401.4445381518062,1136.4385347851687,41.73856194950709
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1421,BDEG,1336.9763058350634,1039.1616298551146,131.7285857430246,34.31149798439238,50.094532637182965,7,1411.6118500556363,1089.6424883860743,101.40399105666029
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1422,BDEG,1312.7641930005295,1060.9633209019346,47.40584125860204,63.29982692388736,92.39543085211608,7,1411.226480184912,1108.9457369420961,-22.97150012560247
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1423,BDEG,1301.9072443025962,1063.8443275626669,171.7411828264617,51.595553717629514,75.33931554528635,7,1427.3887357334186,1097.627347692217,49.77507088046448
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1424,BDEG,1338.9729576995774,1100.6190132008305,144.99772805707556,58.145294587039565,85.35317902356564,8,1425.2392507842628,1114.5902902476423,69.08553737498919
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1425,BDEG,1341.3911629351676,1075.2066196137366,148.82366433474056,52.949233777023444,77.5669595372392,8,1405.51688683086,1112.557629135467,124.2988416624592
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1426,BDEG,1366.5756211143614,1086.4251353716645,52.631252159105266,50.023441575857426,73.30037438222598,7,1430.6930385117341,1118.3531774643036,9.573877209422944
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1427,BDEG,1339.887403158575,1066.769354285951,30.274030848307873,34.69954024161211,50.67414596695198,7,1414.2799877507014,1103.8239955990762,-6.225537030715441
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1428,BDEG,1330.493376784179,1052.011027790593,89.24213619186679,33.97256408583882,49.627609693421164,7,1426.4650098055977,1093.9418504765913,25.117826774214606
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1429,BDEG,1388.6578361509064,1095.5405323602563,80.67195280858056,47.2014491877764,69.33345579613479,7,1449.7892671140478,1128.642555110392,62.39963128402833
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1430,BDEG,1326.4127088315254,1078.5855602598144,125.11554545680588,71.42759860841143,104.6070189909824,7,1430.5271413976564,1113.1649504558625,17.12623084487743
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1431,BDEG,1327.2651434252593,1075.0876036195152,164.51233848768632,56.1745839400168,82.22148975116897,8,1441.045533910943,1110.4707701033424,114.07602067938134
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1432,BDEG,1310.3167500344125,1054.9236549122388,72.21452945763549,66.92341577582532,97.6874350241942,7,1384.2851724097966,1101.0569054547752,35.97694583315717
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1433,BDEG,1318.1242827160536,1081.2511259244518,144.02874905589755,71.23220813562311,104.2982212477391,7,1416.335841173565,1122.9739564855795,75.66395560669368
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1434,BDEG,1395.8618801069445,1088.0911824860455,134.69297392936474,41.59498591259093,61.144703402883806,7,1448.4749049589454,1125.2954918543855,123.70097097263357
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1435,BDEG,1360.9093460843558,1079.2604628614451,21.802021569001383,76.25495252235687,111.47782720718669,7,1403.938329502558,1125.9001943433514,39.268657399820654
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1436,BDEG,1329.457894509379,1054.629888069286,110.2681028745205,61.11744362393328,89.32227479206358,8,1422.5130711106267,1095.9886905727371,98.01699382480777
ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,1437,BDEG,1318.2119190214592,1063.0833289025302,140.57419466799143,39.578251127912566,57.859138439407616,7,1400.1053116285536,1106.020328010394,108.13526721469238
