host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
3.387106,1777218964.634495,37,,BSDC91,,cal_roto,5,pending,82,4,3,0,0,0
3.512419,1777218964.759808,38,,BSDC91,,cal_roto,5,success,83,4,4,124,179,0
3.617039,1777218964.864428,39,,BSDC91,,cal_roto,5,success,83,4,4,83,130,0
3.805965,1777218965.053354,40,,BSDC91,,cal_roto,5,success,84,4,4,8,13,0
3.999686,1777218965.247075,41,,BSDC91,,cal_roto,5,success,85,4,4,59,92,0
4.202766,1777218965.450155,42,,BSDC91,,cal_roto,5,success,86,4,4,7,11,0
4.383743,1777218965.631132,43,,BSDC91,,cal_roto,5,pending,86,4,3,0,0,0
4.487454,1777218965.734843,44,,BSDC91,,cal_roto,5,success,86,4,4,100,145,0
4.614961,1777218965.86235,45,,BSDC91,,cal_roto,5,success,86,4,4,175,248,0
4.826439,1777218966.073828,46,,BSDC91,,cal_roto,5,success,87,4,4,39,57,0
5.057399,1777218966.304788,47,,BSDC91,,cal_roto,5,success,87,4,4,33,47,0
5.191292,1777218966.438681,48,,BSDC91,,cal_roto,5,success,88,4,4,25,39,0
5.422916,1777218966.670305,49,,BSDC91,,cal_roto,5,success,88,4,4,44,63,0
5.619469,1777218966.866858,50,,BSDC91,,cal_roto,5,success,88,4,4,97,140,0
5.822243,1777218967.069632,51,,BSDC91,,cal_roto,5,success,91,4,4,51,81,0
6.003315,1777218967.250704,52,,BSDC91,,cal_roto,5,success,91,4,4,24,38,0
6.212081,1777218967.45947,53,,BSDC91,,cal_roto,5,success,91,4,4,30,48,0
6.414358,1777218967.661747,54,,BSDC91,,cal_roto,5,success,92,4,4,79,121,0
6.627822,1777218967.875211,55,,BSDC91,,cal_roto,5,success,92,4,4,88,130,0
6.833712,1777218968.081101,56,,BSDC91,,cal_roto,5,success,92,4,4,25,39,0
6.992269,1777218968.239658,57,,BSDC91,,cal_roto,5,success,93,4,4,73,116,0
7.218088,1777218968.465477,58,,BSDC91,,cal_roto,5,success,93,4,4,52,81,0
7.419531,1777218968.66692,59,,BSDC91,,cal_roto,5,success,94,4,4,111,174,0
7.60728,1777218968.854669,60,,BSDC91,,cal_roto,5,success,94,4,4,112,166,0
7.803305,1777218969.050694,61,,BSDC91,,cal_roto,5,success,94,4,4,93,143,0
8.036406,1777218969.283795,62,,BSDC91,,cal_roto,5,success,94,4,4,55,84,0
8.19971,1777218969.447099,63,,BSDC91,,cal_roto,5,success,94,4,4,21,31,0
8.374316,1777218969.621705,64,,BSDC91,,cal_roto,5,pending,93,4,3,0,0,0
8.500074,1777218969.747463,65,,BSDC91,,cal_roto,5,success,93,4,4,65,97,0
8.657161,1777218969.90455,66,,BSDC91,,cal_roto,5,success,93,4,4,71,101,0
8.811767,1777218970.059156,67,,BSDC91,,cal_roto,5,success,95,4,4,56,77,0
9.016717,1777218970.264106,68,,BSDC91,,cal_roto,5,success,95,4,4,57,81,0
9.219243,1777218970.466632,69,,BSDC91,,cal_roto,5,success,95,4,4,11,17,0
9.380828,1777218970.628217,70,,BSDC91,,cal_roto,5,pending,95,4,3,0,0,0
9.504515,1777218970.751904,71,,BSDC91,,cal_roto,5,success,95,4,4,35,57,0
9.609134,1777218970.856523,72,,BSDC91,,cal_roto,5,success,95,4,4,85,131,0
9.815346,1777218971.062735,73,,BSDC91,,cal_roto,5,success,95,4,4,82,129,0
10.014207,1777218971.261596,74,,BSDC91,,cal_roto,5,success,95,4,4,89,142,0
10.226174,1777218971.473563,75,,BSDC91,,cal_roto,5,success,96,4,4,6,10,0
10.460129,1777218971.707518,76,,BSDC91,,cal_roto,5,success,96,4,4,38,61,0
10.606815,1777218971.854204,77,,BSDC91,,cal_roto,5,success,96,4,4,56,88,0
