host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
0.151217,1777218961.398606,21,,BSDC91,,cal_roto,5,A,ok,ok,2364,2364,0,0,100,100
0.151264,1777218961.398653,21,,BSDC91,,cal_roto,5,B,ok,ok,2530,2530,0,0,100,100
0.168834,1777218961.416223,21,,BSDC91,,cal_roto,5,C,ok,ok,3199,3199,0,0,100,100
0.168899,1777218961.416288,21,,BSDC91,,cal_roto,5,D,ok,ok,3313,3313,0,0,66,66
0.171996,1777218961.419385,21,,BSDC91,,cal_roto,5,E,ok,ok,2640,2640,0,0,100,100
0.172123,1777218961.419512,21,,BSDC91,,cal_roto,5,F,ok,ok,2458,2458,0,0,66,66
0.174007,1777218961.421396,21,,BSDC91,,cal_roto,5,G,ok,ok,3286,3286,0,0,100,100
0.197859,1777218961.445248,21,,BSDC91,,cal_roto,5,H,ok,ok,3337,3337,0,0,100,100
0.400431,1777218961.64782,22,,BSDC91,,cal_roto,5,A,timeout,rx_timeout,0,2364,0,0,75,75
0.400513,1777218961.647902,22,,BSDC91,,cal_roto,5,B,ok,ok,2815,2815,0,0,100,100
0.403327,1777218961.650716,22,,BSDC91,,cal_roto,5,C,ok,ok,3046,3046,0,0,100,100
0.403416,1777218961.650805,22,,BSDC91,,cal_roto,5,D,ok,ok,2401,2401,0,0,75,75
0.406147,1777218961.653536,22,,BSDC91,,cal_roto,5,E,ok,ok,2798,2798,0,0,100,100
0.406205,1777218961.653594,22,,BSDC91,,cal_roto,5,F,ok,ok,3118,3118,0,0,75,75
0.423562,1777218961.670951,22,,BSDC91,,cal_roto,5,G,ok,ok,3060,3060,0,0,100,100
0.534271,1777218961.78166,23,,BSDC91,,cal_roto,5,A,ok,ok,2805,2805,0,0,80,80
0.559226,1777218961.806615,23,,BSDC91,,cal_roto,5,B,timeout,rx_timeout,0,2815,0,0,80,80
0.55931,1777218961.806699,23,,BSDC91,,cal_roto,5,C,ok,ok,2833,2833,0,0,100,100
0.562185,1777218961.809574,23,,BSDC91,,cal_roto,5,D,ok,ok,2403,2403,0,0,80,80
0.562259,1777218961.809648,23,,BSDC91,,cal_roto,5,E,timeout,rx_timeout,0,2798,0,0,80,80
0.564252,1777218961.811641,23,,BSDC91,,cal_roto,5,F,ok,ok,3395,3395,0,0,80,80
0.580774,1777218961.828163,23,,BSDC91,,cal_roto,5,G,ok,ok,2938,2938,0,0,100,100
0.786733,1777218962.034122,24,,BSDC91,,cal_roto,5,A,ok,ok,2836,2836,0,0,83,83
0.786809,1777218962.034198,24,,BSDC91,,cal_roto,5,B,ok,ok,3188,3188,0,0,83,83
