host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
3.388829,1777218964.636218,37,,BSDC91,,cal_roto,5,82,"B,C,E,G","ok,ok,ok,timeout","84,78,84,84"
3.514332,1777218964.761721,38,,BSDC91,,cal_roto,5,83,"B,C,E,G","ok,ok,ok,ok","85,80,85,85"
3.619377,1777218964.866766,39,,BSDC91,,cal_roto,5,83,"C,B,E,G","ok,ok,ok,ok","80,85,85,85"
3.820918,1777218965.068307,40,,BSDC91,,cal_roto,5,84,"B,C,E,G","ok,ok,ok,ok","86,81,86,86"
4.001803,1777218965.249192,41,,BSDC91,,cal_roto,5,85,"B,C,E,G","ok,ok,ok,ok","86,82,86,86"
4.204411,1777218965.4518,42,,BSDC91,,cal_roto,5,86,"B,C,G,E","ok,ok,ok,ok","87,83,87,87"
4.386003,1777218965.633392,43,,BSDC91,,cal_roto,5,86,"B,C,G,E","ok,ok,ok,timeout","88,84,88,84"
4.489308,1777218965.736697,44,,BSDC91,,cal_roto,5,86,"B,C,E,G","ok,ok,ok,ok","88,84,84,88"
4.616594,1777218965.863983,45,,BSDC91,,cal_roto,5,86,"B,C,E,G","ok,ok,ok,ok","88,85,85,88"
4.828825,1777218966.076214,46,,BSDC91,,cal_roto,5,87,"B,C,E,G","ok,ok,ok,ok","89,85,85,89"
5.059286,1777218966.306675,47,,BSDC91,,cal_roto,5,87,"C,B,E,G","ok,ok,ok,ok","86,89,86,89"
5.191337,1777218966.438726,48,,BSDC91,,cal_roto,5,88,"B,C,E,G","ok,ok,ok,ok","90,86,86,90"
5.422993,1777218966.670382,49,,BSDC91,,cal_roto,5,88,"B,C,E,G","ok,ok,ok,ok","90,87,87,90"
5.621618,1777218966.869007,50,,BSDC91,,cal_roto,5,88,"B,C,G,E","ok,ok,ok,ok","90,87,90,87"
5.824034,1777218967.071423,51,,BSDC91,,cal_roto,5,91,"B,C,G,E","ok,ok,ok,ok","94,88,94,88"
6.005669,1777218967.253058,52,,BSDC91,,cal_roto,5,91,"B,C,E,G","ok,ok,ok,ok","94,88,88,94"
6.214131,1777218967.46152,53,,BSDC91,,cal_roto,5,91,"B,C,E,G","ok,ok,ok,ok","94,89,89,94"
6.416428,1777218967.663817,54,,BSDC91,,cal_roto,5,92,"B,C,E,G","ok,ok,ok,ok","95,90,90,95"
6.63,1777218967.877389,55,,BSDC91,,cal_roto,5,92,"C,B,E,G","ok,ok,ok,ok","90,95,90,95"
6.833766,1777218968.081155,56,,BSDC91,,cal_roto,5,92,"B,C,E,G","ok,ok,ok,ok","95,90,90,95"
7.008251,1777218968.25564,57,,BSDC91,,cal_roto,5,93,"B,C,E,G","ok,ok,ok,ok","95,91,91,95"
7.220345,1777218968.467734,58,,BSDC91,,cal_roto,5,93,"B,C,G,E","ok,ok,ok,ok","95,91,95,91"
7.421716,1777218968.669105,59,,BSDC91,,cal_roto,5,94,"B,C,G,E","ok,ok,ok,ok","96,92,96,92"
7.623285,1777218968.870674,60,,BSDC91,,cal_roto,5,94,"B,C,E,G","ok,ok,ok,ok","96,92,92,96"
7.805573,1777218969.052962,61,,BSDC91,,cal_roto,5,94,"B,C,E,G","ok,ok,ok,ok","96,92,92,96"
8.036472,1777218969.283861,62,,BSDC91,,cal_roto,5,94,"B,C,E,G","ok,ok,ok,ok","96,92,92,96"
8.215883,1777218969.463272,63,,BSDC91,,cal_roto,5,94,"C,B,E,G","ok,ok,ok,ok","93,96,93,96"
8.376644,1777218969.624033,64,,BSDC91,,cal_roto,5,93,"B,C,E,G","ok,ok,ok,timeout","96,93,93,93"
8.502241,1777218969.74963,65,,BSDC91,,cal_roto,5,93,"B,C,E,G","ok,ok,ok,ok","96,93,93,93"
8.658799,1777218969.906188,66,,BSDC91,,cal_roto,5,93,"B,C,G,E","ok,ok,ok,ok","96,93,93,93"
8.811831,1777218970.05922,67,,BSDC91,,cal_roto,5,95,"B,C,G,E","ok,ok,ok,ok","100,94,94,94"
9.018875,1777218970.266264,68,,BSDC91,,cal_roto,5,95,"B,C,E,G","ok,ok,ok,ok","100,94,94,94"
9.221107,1777218970.468496,69,,BSDC91,,cal_roto,5,95,"B,C,E,G","ok,ok,ok,ok","100,94,94,94"
9.380906,1777218970.628295,70,,BSDC91,,cal_roto,5,95,"B,C,E,G","ok,ok,timeout,ok","100,95,90,95"
9.527092,1777218970.774481,71,,BSDC91,,cal_roto,5,95,"C,B,E,G","ok,ok,ok,ok","95,100,90,95"
9.609208,1777218970.856597,72,,BSDC91,,cal_roto,5,95,"B,C,E,G","ok,ok,ok,ok","100,95,90,95"
9.815422,1777218971.062811,73,,BSDC91,,cal_roto,5,95,"B,C,E,G","ok,ok,ok,ok","100,95,91,95"
10.016232,1777218971.263621,74,,BSDC91,,cal_roto,5,95,"B,C,G,E","ok,ok,ok,ok","100,95,95,91"
10.226262,1777218971.473651,75,,BSDC91,,cal_roto,5,96,"B,C,G,E","ok,ok,ok,ok","100,96,96,92"
10.460166,1777218971.707555,76,,BSDC91,,cal_roto,5,96,"B,C,E,G","ok,ok,ok,ok","100,96,92,96"
10.608802,1777218971.856191,77,,BSDC91,,cal_roto,5,96,"B,C,E,G","ok,ok,ok,ok","100,96,92,96"
10.818689,1777218972.066078,78,,BSDC91,,cal_roto,5,96,"B,C,E,G","ok,ok,ok,ok","100,96,92,96"
11.023505,1777218972.270894,79,,BSDC91,,cal_roto,5,96,"C,B,E,G","ok,ok,ok,ok","96,100,93,96"
11.206109,1777218972.453498,80,,BSDC91,,cal_roto,5,96,"B,C,E,G","ok,ok,ok,ok","100,96,93,96"
11.403483,1777218972.650872,81,,BSDC91,,cal_roto,5,96,"B,C,E,G","ok,ok,ok,ok","100,96,93,96"
11.615166,1777218972.862555,82,,BSDC91,,cal_roto,5,96,"B,C,G,E","ok,ok,ok,ok","100,96,96,93"
11.867674,1777218973.115063,83,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,100,94"
12.02782,1777218973.275209,84,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,94,100"
12.261043,1777218973.508432,85,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,94,100"
12.409238,1777218973.656627,86,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
12.61971,1777218973.867099,87,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,ok,ok","100,100,95,100"
12.822163,1777218974.069552,88,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
13.024367,1777218974.271756,89,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
13.234378,1777218974.481767,90,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,100,95"
13.386152,1777218974.633541,91,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,timeout,ok","100,100,96,96"
13.489101,1777218974.73649,92,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
13.61662,1777218974.864009,93,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
13.82992,1777218975.077309,94,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
14.05876,1777218975.306149,95,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,ok,ok","100,100,96,96"
14.207164,1777218975.454553,96,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
14.392371,1777218975.63976,97,,BSDC91,,cal_roto,5,97,"B,C,E,G","ok,ok,timeout,ok","100,100,93,96"
14.494617,1777218975.742006,98,,BSDC91,,cal_roto,5,97,"B,C,G,E","ok,ok,ok,ok","100,100,96,93"
14.621997,1777218975.869386,99,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,100,94"
14.826377,1777218976.073766,100,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,94,100"
15.034309,1777218976.281698,101,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,94,100"
15.237,1777218976.484389,102,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
15.469535,1777218976.716924,103,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,ok,ok","100,100,95,100"
15.625203,1777218976.872592,104,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
15.859532,1777218977.106921,105,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
16.03686,1777218977.284249,106,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,100,95"
16.242258,1777218977.489647,107,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,100,96"
16.444075,1777218977.691464,108,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
16.655007,1777218977.902396,109,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
16.804291,1777218978.05168,110,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
17.014272,1777218978.261661,111,,BSDC91,,cal_roto,5,99,"C,B,E,G","ok,ok,ok,ok","100,100,96,100"
17.216619,1777218978.464008,112,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
17.426607,1777218978.673996,113,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
17.65926,1777218978.906649,114,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,100,96"
17.811238,1777218979.058627,115,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
18.041889,1777218979.289278,116,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
18.222405,1777218979.469794,117,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
18.381393,1777218979.628782,118,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,timeout","100,100,100,95"
18.507308,1777218979.754697,119,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,ok,ok","100,100,100,95"
18.602493,1777218979.849882,120,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,95"
18.816168,1777218980.063557,121,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,95"
19.016654,1777218980.264043,122,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,95,100"
19.227868,1777218980.475257,123,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,96,100"
19.378547,1777218980.625936,124,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,timeout,ok","100,100,96,96"
19.503795,1777218980.751184,125,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
19.608741,1777218980.85613,126,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
19.820374,1777218981.067763,127,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,ok,ok","100,100,96,96"
20.018945,1777218981.266334,128,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
20.223814,1777218981.471203,129,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,96,96"
20.406882,1777218981.654271,130,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,96,96"
20.615521,1777218981.86291,131,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
20.817174,1777218982.064563,132,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.028617,1777218982.276006,133,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.259963,1777218982.507352,134,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.436375,1777218982.683764,135,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
21.619627,1777218982.867016,136,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.822278,1777218983.069667,137,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
22.024921,1777218983.27231,138,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
22.236134,1777218983.483523,139,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
22.437212,1777218983.684601,140,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
22.616976,1777218983.864365,141,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
22.829126,1777218984.076515,142,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
23.059629,1777218984.307018,143,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
23.207467,1777218984.454856,144,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
23.443552,1777218984.690941,145,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,timeout","100,100,100,96"
23.493813,1777218984.741202,146,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,96,100"
23.64508,1777218984.892469,147,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
23.826363,1777218985.073752,148,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.035123,1777218985.282512,149,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.214574,1777218985.461963,150,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.366132,1777218985.613521,151,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,timeout,ok","100,100,95,100"
24.49728,1777218985.744669,152,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
24.626249,1777218985.873638,153,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,95,100"
24.860931,1777218986.10832,154,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,100,95"
25.009195,1777218986.256584,155,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,100,96"
25.219509,1777218986.466898,156,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
25.423105,1777218986.670494,157,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
25.623699,1777218986.871088,158,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,96,100"
