row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L13:I0:T6,S00,simulate_imu_prior,L13:I0,0.8209237390001363,,,,
R2:L13:I0:T6,S00,build_track_tensors,L13:I0,16.079831638999167,,,,
R2:L13:I0:T6,S00,torch_gpu,,16.7084578019967,0,1,16.7084578019967,16.7084578019967
R2:L13:I0:T8,S00,torch_gpu,,13.33597894400009,0,1,13.33597894400009,13.33597894400009
R2:L13:I1:T6,S00,simulate_imu_prior,L13:I1,0.5559031459997641,,,,
R2:L13:I1:T6,S00,build_track_tensors,L13:I1,16.015067309999722,,,,
R2:L13:I1:T6,S00,torch_gpu,,15.249776702999952,0,1,15.249776702999952,15.249776702999952
R2:L13:I1:T8,S00,torch_gpu,,12.715708034000272,0,1,12.715708034000272,12.715708034000272
R2:L13:I3:T6,S00,simulate_imu_prior,L13:I3,0.5838780949998181,,,,
R2:L13:I3:T6,S00,build_track_tensors,L13:I3,15.069076389001566,,,,
R2:L13:I3:T6,S00,torch_gpu,,12.66061437299868,0,1,12.66061437299868,12.66061437299868
R2:L13:I3:T8,S00,torch_gpu,,14.668921795000642,0,1,14.668921795000642,14.668921795000642
R2:L13:I4:T6,S00,simulate_imu_prior,L13:I4,0.6275424719970033,,,,
R2:L13:I4:T6,S00,build_track_tensors,L13:I4,14.833797793002304,,,,
R2:L13:I4:T6,S00,torch_gpu,,15.953919351002696,0,1,15.953919351002696,15.953919351002696
R2:L13:I4:T8,S00,torch_gpu,,17.296130760001688,0,1,17.296130760001688,17.296130760001688
