mount,dataset_role,hardware_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,ba_x,ba_y,ba_z,covariance_condition
A,HELDOUT,2659.106214,2.803828651263991,1.4520249488721448,0.600573208880635,-0.6726630605430011,1.223097299176251,0.04235845530051388,0.752397356362302,-0.04070743056518116,0.6538336625780796,-0.06886700890509335,-0.01824666428495085,0.0003419127659381542,0.014093647236130073,920417.5951734153
A,HELDOUT,2659.156214,2.7676168131220527,1.5144516945111919,0.6077295177926847,-0.7380530934936465,1.311207856326404,0.03135389033983924,0.7524473836413448,-0.04072023418190393,0.6537770492801457,-0.0688503247197258,-0.01824666428495085,0.0003419127659381542,0.014093647236130073,920417.5951734153
A,HELDOUT,2659.206214,2.7440146024215135,1.4049242791903556,0.6148183325744583,-0.7608267770353043,0.6845232416691847,0.1662287627903565,0.7503104061647867,0.009599870605654141,0.6607435184754628,-0.018977346438674398,-0.030859455733026637,0.0006156668749615632,0.012616706053249674,920417.5951734153
A,HELDOUT,2659.256214,2.7043658841940355,1.4384278924266427,0.6270318841064922,-0.8217846886057603,0.7064594350862305,0.16328557940944963,0.7503156015153459,0.009605546500145598,0.6607353464273443,-0.01905344012601008,-0.030859455733026637,0.0006156668749615632,0.012616706053249674,920417.5951734153
A,HELDOUT,2659.306214,2.7430276090663543,1.3584523377433249,0.6354151326989396,-0.592384595794211,0.2855966656608911,0.23773247531200842,0.7331625996563568,0.03831790675902658,0.6789569159131851,0.004674058236234656,-0.0427400202319516,0.0008351580246285626,0.007855275166679838,920417.5951734153
A,HELDOUT,2659.356214,2.7129861398031307,1.3709893088833287,0.6496133941520887,-0.6266383286809262,0.2678432292336369,0.23687778536615242,0.7330291201823892,0.03817109539066807,0.6791092034228785,0.0046868185000601605,-0.0427400202319516,0.0008351580246285626,0.007855275166679838,920417.5951734153
A,HELDOUT,2659.406214,2.6812370716662333,1.3826585461171172,0.6637973459498437,-0.6631532299147169,0.2503069170599129,0.23482133829498242,0.7330103222704952,0.03802137994179875,0.6791381988241008,0.004642091143259196,-0.0427400202319516,0.0008351580246285626,0.007855275166679838,920417.5951734153
A,HELDOUT,2659.456214,2.7605447732242743,1.348100950224142,0.6397224722761382,-0.3601714244782749,0.09637985266359395,0.1958816487269811,0.7173744377605691,0.04416287365318996,0.6952220018249757,0.009482869653919503,-0.06436049893457993,0.001228728664579778,0.004122695419154184,920417.5951734153
A,HELDOUT,2659.506214,2.7426586396553563,1.3514244954259265,0.650633187664863,-0.3753839037506125,0.0721762525329194,0.19400326313503197,0.717472648787707,0.044317424048759504,0.6951088039259053,0.00962885621096224,-0.06436049893457993,0.001228728664579778,0.004122695419154184,920417.5951734153
A,HELDOUT,2659.556214,2.767737612321477,1.2917180147601088,0.6568699472950505,-0.2665728021842018,-0.13514166859606835,0.20070692802712084,0.7115341368392137,0.051456886818129224,0.7005245145573333,0.01835116932715321,-0.0715838550206648,0.0013655081251527392,0.002931813392741341,920417.5951734153
A,HELDOUT,2659.606214,2.754956957535878,1.28324043938967,0.6671286208162537,-0.27277258459293585,-0.17222383699761695,0.19842288697525712,0.7115350848691692,0.051513170498412864,0.7005195623805887,0.018345544078453423,-0.0715838550206648,0.0013655081251527392,0.002931813392741341,920417.5951734153
A,HELDOUT,2659.656214,2.7418561237031294,1.2728962751394053,0.6771823998009101,-0.2806626933458312,-0.21020834043813236,0.1958033782032343,0.71152736594441,0.05152948477221676,0.7005256961653328,0.018364877440253533,-0.0715838550206648,0.0013655081251527392,0.002931813392741341,920417.5951734153
A,HELDOUT,2659.706214,2.809876704562399,1.1921220559960286,0.7149947732184128,-0.0873856831952506,-0.4209322188696575,0.2545978822615307,0.7031923409790012,0.05493648907134854,0.7083149934589631,0.028149312570910676,-0.06139885672204316,0.0010832497117323754,0.0016903646217614754,920417.5951734153
A,HELDOUT,2659.756214,2.8066711188903914,1.169208731447179,0.7266463582736716,-0.08404767022206301,-0.4663264113539555,0.2517626267330877,0.7031857432932086,0.05497977515973684,0.7083171090932382,0.028176368083206633,-0.06139885672204316,0.0010832497117323754,0.0016903646217614754,920417.5951734153
A,HELDOUT,2659.806214,2.8642755556988506,1.1687728130004311,0.8221920307078323,0.06590755746674426,-0.4517551038515761,0.3987542287226888,0.6976250875807893,0.04962172302065875,0.714121209937666,0.029796296741728172,-0.01603836909452689,-4.606533835807905e-05,0.0011166140071041412,920417.5951734153
A,HELDOUT,2659.856214,2.869321600012153,1.1440853112303238,0.8405896579687591,0.07602797271592864,-0.498186983919798,0.39863385714713423,0.6975923081892571,0.04963088131458325,0.7141527403267848,0.02979279541879557,-0.01603836909452689,-4.606533835807905e-05,0.0011166140071041412,920417.5951734153
A,HELDOUT,2659.906214,2.8974997767725728,1.1548697919587512,0.8644329733169236,0.1447233328620374,-0.45312634078540404,0.40921401510592886,0.6956823690182196,0.04414154533535916,0.7164122528081124,0.028827928108166888,-0.012224434997799793,-0.00020956874444416417,0.0009951991196392826,920417.5951734153
A,HELDOUT,2659.956214,2.9069188031167754,1.1305035976475246,0.8831874032292067,0.1626036635806357,-0.49014969305633743,0.40999837659711386,0.6956809558732492,0.04220238980526161,0.7164758600578927,0.03015473237006241,-0.012224434997799793,-0.00020956874444416417,0.0009951991196392826,920417.5951734153
A,HELDOUT,2660.006214,2.9171557269710906,1.1042431204694152,0.9017878446852452,0.18153646282612743,-0.5268938116030996,0.4086185544189282,0.695690304838293,0.04108686169635436,0.7165102313966781,0.030658732097506556,-0.012224434997799793,-0.00020956874444416417,0.0009951991196392826,920417.5951734153
A,HELDOUT,2660.056214,2.886534837083913,1.1216069878107522,0.8798738654308146,0.10280325724081867,-0.4705401152382932,0.33580766941483914,0.6988995233031013,0.04228833096053942,0.7135310438849839,0.024992054810976723,-0.035192923219555056,0.00028606906518428566,0.0010838986148724399,920417.5951734153
A,HELDOUT,2660.106214,2.8932282922060346,1.0963770172151825,0.8950506667393116,0.11073395124397713,-0.5097923352120516,0.3362394070772054,0.6990319713094535,0.04242909881145825,0.7133896271950947,0.02508614102867932,-0.035192923219555056,0.00028606906518428566,0.0010838986148724399,920417.5951734153
A,HELDOUT,2660.156214,2.8953323129052304,1.1323881363777986,0.9080564513581904,0.1148382254030356,-0.41165372797786964,0.33058574230888016,0.6995915817912488,0.037783735464522385,0.7132114857809813,0.021757402677032748,-0.037820142205403154,0.0002304811794224767,0.0010521300841895983,920417.5951734153
A,HELDOUT,2660.206214,2.902644869870328,1.1103605758734447,0.9230575951023272,0.1264701610782298,-0.4403490697321634,0.330525241090542,0.699614410284729,0.03781394417555014,0.7131869050996787,0.021776614571166416,-0.037820142205403154,0.0002304811794224767,0.0010521300841895983,920417.5951734153
A,HELDOUT,2660.256214,2.91047082776191,1.086934297103075,0.9379449862952065,0.13508934331550487,-0.4683013793803844,0.33010242851868243,0.6996240208384091,0.03779470315945324,0.7131781013224906,0.021789577165094238,-0.037820142205403154,0.0002304811794224767,0.0010521300841895983,920417.5951734153
A,HELDOUT,2660.306214,2.923023180021319,1.162757450759634,0.9199110172874543,0.16272646405328883,-0.29962972323778203,0.27354101976212136,0.6994684784542168,0.029503648957879568,0.7137871018105445,0.019528329063605,-0.05935745526717648,0.0004283570477970154,0.0008683296866278645,920417.5951734153
A,HELDOUT,2660.356214,2.9324532410392683,1.1466997160749375,0.93222681414361,0.17429444648660014,-0.3219692139896117,0.27229626131864465,0.6994689846407998,0.029560540065016926,0.7137856025078377,0.01947890266817778,-0.05935745526717648,0.0004283570477970154,0.0008683296866278645,920417.5951734153
A,HELDOUT,2660.406214,2.9171331507297458,1.1797188951824933,0.9256418519601022,0.13739285146589147,-0.24790451790773999,0.2357452026580944,0.7008736803692167,0.028876980606387645,0.712536939538416,0.015274617834672486,-0.07262005818525302,0.0005636187196576472,0.0006557839922219339,920417.5951734153
A,HELDOUT,2660.456214,2.9250837954459508,1.1663737940338639,0.9362801419644874,0.1461832496232772,-0.2673884846636795,0.23416901800148604,0.7008779394786624,0.028868043454078018,0.712533160054488,0.015272388223307707,-0.07262005818525302,0.0005636187196576472,0.0006557839922219339,920417.5951734153
A,HELDOUT,2660.506214,2.922412942341309,1.2037630324446584,0.9080757387148896,0.1382290514513538,-0.18594014914970233,0.16260269979772016,0.7014195371440765,0.025967356905167722,0.7121504369600354,0.013344827671426394,-0.09778132245292515,0.0009191984767109671,0.00039148500056097716,920417.5951734153
A,HELDOUT,2660.556214,2.9301013953878976,1.193806619346359,0.9152172397253517,0.14538392091486313,-0.20166703733312147,0.1601762307613209,0.7014297025914176,0.025962997123456292,0.7121410339318686,0.013320769247011501,-0.09778132245292515,0.0009191984767109671,0.00039148500056097716,920417.5951734153
A,HELDOUT,2660.606214,2.9381797039115733,1.1830779408399714,0.9221641234757176,0.15412496206225013,-0.21728568923125938,0.1573962884724208,0.7014358670133685,0.02596417057734485,0.7121354726402893,0.013291159498945621,-0.09778132245292515,0.0009191984767109671,0.00039148500056097716,920417.5951734153
A,HELDOUT,2660.656214,2.8951597817843804,1.1699238701334704,0.9136821302500147,0.06524265778106991,-0.23638619424937138,0.1265008576891498,0.7036906089746043,0.032357182571266546,0.7097323945828782,0.007243456126346188,-0.10717878867927941,0.0010302730439368639,0.00013090817366383987,920417.5951734153
A,HELDOUT,2660.706214,2.8990298627506133,1.157533529265738,0.9191850532314917,0.07031820840503156,-0.24872212687413653,0.13149536609676268,0.7035852061858772,0.03190410958831956,0.7098657171203191,0.006375663495552479,-0.10717878867927941,0.0010302730439368639,0.00013090817366383987,920417.5951734153
A,HELDOUT,2660.756214,2.887894889861752,1.1705885483317517,0.9085326508851108,0.04757510412588219,-0.21190122169070214,0.10650764999445869,0.7042353449226618,0.028088098647126976,0.7094085209530471,0.0017855182046584129,-0.11785825142321725,0.0011667638227913194,-7.352734877180347e-05,920417.5951734153
A,HELDOUT,2660.806214,2.8907602469109976,1.1594210324927798,0.9134455953616722,0.03807461241324287,-0.23100492535333622,0.12163507369003325,0.7074994484893974,0.02150640642304767,0.7063825597776251,-0.0023841375747161993,-0.11785825142321725,0.0011667638227913194,-7.352734877180347e-05,920417.5951734153
A,HELDOUT,2660.856214,2.8921523904376096,1.1467514532375715,0.9195738458219211,-0.000901001768654306,-0.26547653642882507,0.15846073283192805,0.7293771266610873,0.02247904285808907,0.6837401253889778,-0.001772193235912105,-0.11785825142321725,0.0011667638227913194,-7.352734877180347e-05,920417.5951734153
A,HELDOUT,2660.906214,2.8839079536279373,1.1435799678772627,0.9394647832267895,0.10106178676752954,-0.31004391486667615,0.26220575685083125,0.7149984402191453,0.04358646807255587,0.6977349897767461,0.006582881313961442,-0.11388724799528585,0.0010617994744977085,-0.00022303415671977335,920417.5951734153
A,HELDOUT,2660.956214,2.8882585026966847,1.1278624220315017,0.9522100570774796,0.023037364726110024,-0.30055895261495635,0.28930686956896573,0.7017142597713437,0.060778450655594986,0.7095818148255493,0.019917972746758852,-0.11388724799528585,0.0010617994744977085,-0.00022303415671977335,920417.5951734153
A,HELDOUT,2661.006214,2.8977652234461058,1.1346705834497925,0.9500362934193988,0.05527782600011656,-0.26973093903141565,0.33396682694053376,0.7123314657404983,0.06739539278490161,0.6980013656043239,0.028910855432885168,-0.12332369545046176,0.001289630387541744,-0.00022502651420884794,920417.5951734153
A,HELDOUT,2661.056214,2.9034503252363884,1.1202378047399382,0.9677413670648889,0.11588268788005539,-0.27068017155742535,0.4097212506205342,0.7119358664481464,0.06895887306932949,0.6981713997685678,0.030800851204697683,-0.12332369545046176,0.001289630387541744,-0.00022502651420884794,920417.5951734153
A,HELDOUT,2661.106214,2.887132221409289,1.106338345256194,0.9463458257293724,0.0782468545891741,-0.2725742358648546,0.4002010442630269,0.70656685749077,0.06773653264659626,0.7040833836322168,0.021014921690151005,-0.14473754433314856,0.001639939220927761,-0.000648606527081497,920417.5951734153
A,HELDOUT,2661.156214,2.892597458740172,1.0912038688407855,0.9669733439470358,0.08998074615579564,-0.2934578926743607,0.4662023252128324,0.7067101235076972,0.06201687446116167,0.70473009346175,0.008378781725128397,-0.14473754433314856,0.001639939220927761,-0.000648606527081497,920417.5951734153
A,HELDOUT,2661.206214,2.8990738902314255,1.0751357454832464,0.9906415937081714,0.10570056524747767,-0.3003615727843302,0.5253044630014516,0.7074534872629983,0.05681423212093246,0.7044593407451848,-0.004329390810622507,-0.14473754433314856,0.001639939220927761,-0.000648606527081497,920417.5951734153
A,HELDOUT,2661.256214,2.884514393274186,1.1166805443116128,0.9864184807139452,0.08002906887581798,-0.22128164191954033,0.5058715934994419,0.710371471987816,0.050655316768250414,0.7017724735626636,-0.01793895255337718,-0.16157477924871974,0.0034525131129409413,-0.0011319682987614755,920417.5951734153
A,HELDOUT,2661.306214,2.8904938311750943,1.1041048410790602,1.0113519730909313,0.09353156546581756,-0.235879095491986,0.5293497535557646,0.7127762992268663,0.04233841912809075,0.6995900492628971,-0.027040127561166104,-0.16157477924871974,0.0034525131129409413,-0.0011319682987614755,920417.5951734153
A,HELDOUT,2661.356214,2.9095029614651717,1.1208321911056478,1.0579211558735822,0.11459737969910277,-0.19384852991520668,0.5809174634272604,0.7156106010374382,0.030856011927107005,0.697097147969298,-0.03170079658086485,-0.15368321903279508,0.0039539768482401705,-0.0006402403706065422,920417.5951734153
A,HELDOUT,2661.406214,2.917138312988967,1.1092965351185808,1.0865189760183578,0.11797539224369191,-0.20910039750041692,0.5991453645626325,0.7181002019338923,0.02611476707398208,0.6947850528311914,-0.03039488913507619,-0.15368321903279508,0.0039539768482401705,-0.0006402403706065422,920417.5951734153
A,HELDOUT,2661.456214,2.9248101904382304,1.097475632521944,1.1152386741190412,0.11703082389990963,-0.2027402172355478,0.5869156433674162,0.7186485926254572,0.02295930378655817,0.6945046755596626,-0.026083065633744382,-0.15368321903279508,0.0039539768482401705,-0.0006402403706065422,920417.5951734153
A,HELDOUT,2661.506214,2.952093617891348,1.1380812753351155,1.1905433693869378,0.13135097526833456,-0.11451180779260499,0.6361098259602272,0.7171536363513764,0.0178063522688683,0.6962767070962693,-0.02392368788566513,-0.13641377479732505,0.004762530420729647,0.00024807693325938174,920417.5951734153
A,HELDOUT,2661.556214,2.95993235052521,1.1307742468093152,1.2214009712236176,0.11017604176858493,-0.1167775172982782,0.6275119666288886,0.7173151873261742,0.01891918989121748,0.696207815108402,-0.01989131637325322,-0.13641377479732505,0.004762530420729647,0.00024807693325938174,920417.5951734153
A,HELDOUT,2661.606214,2.9497802497466896,1.1054796243337413,1.268049635648281,0.06377748776181096,-0.15097811378204345,0.635525540639156,0.7205072849150886,0.02110204524673911,0.6929275467972593,-0.016594305053958865,-0.12946303810687754,0.0041246397508410545,-0.0007919660282650195,920417.5951734153
A,HELDOUT,2661.656214,2.954522940898013,1.0962353534125606,1.2988674600640215,0.05513261931200163,-0.14982111007134155,0.6219281453133955,0.7222772222638724,0.020687034622051844,0.6911771573484662,-0.01271998258743623,-0.12946303810687754,0.0041246397508410545,-0.0007919660282650195,920417.5951734153
A,HELDOUT,2661.706214,2.9339955972553815,1.1087135833228716,1.3444317296541612,-0.012271488042118344,-0.11450292700330758,0.6497854575626143,0.7168418878689403,0.01833784048363011,0.6968575565392112,-0.013819453574241402,-0.12476678156302685,0.00505221056231501,-0.0015214827522710608,920417.5951734153
A,HELDOUT,2661.756214,2.9340382034641443,1.1009233402203333,1.376566760236113,-0.049712349615997034,-0.12743728897121143,0.6426310374720482,0.7235024548445484,0.018345280313126818,0.6900063202637946,-0.009946181184881074,-0.12476678156302685,0.00505221056231501,-0.0015214827522710608,920417.5951734153
A,HELDOUT,2661.806214,2.933243275277983,1.0929677285186736,1.407582722817342,-0.054536521820334506,-0.12447582859789742,0.6112664529238531,0.732138784647105,0.022160983767337616,0.6807743374703503,-0.005290770806726459,-0.12476678156302685,0.00505221056231501,-0.0015214827522710608,920417.5951734153
A,HELDOUT,2661.856214,2.9282354791656724,1.1025344932901842,1.4368111680249238,-0.07071605340139381,-0.09851859377487984,0.5672260640065622,0.739788081200907,0.028250551098475553,0.6722459053135592,-0.0009716300046707105,-0.1254031552926851,0.005532328392752254,-0.0013223509755661352,920417.5951734153
A,HELDOUT,2661.906214,2.9261947284706253,1.0961943596945438,1.4641300932116632,-0.06711808958863832,-0.09615998798250577,0.5275498311741603,0.7484323071989739,0.035067672655500426,0.662281109229688,0.0017527786060016772,-0.1254031552926851,0.005532328392752254,-0.0013223509755661352,920417.5951734153
A,HELDOUT,2661.956214,2.881647932571946,1.1126237514168866,1.4783843657545814,-0.1085661168856265,-0.061795364657051634,0.4529467087525984,0.7536177895850198,0.04063785622694293,0.656046981859705,-0.0033390799689533767,-0.13062492536849224,0.00664114430886072,-0.0017057940090043626,920417.5951734153
A,HELDOUT,2662.006214,2.8775747086395547,1.1079652834081375,1.4992820853561895,-0.10510041081493575,-0.07773473619519705,0.37875703036787406,0.7541789804111556,0.043391173556910044,0.6551922015040305,-0.007379068480908296,-0.13062492536849224,0.00664114430886072,-0.0017057940090043626,920417.5951734153
A,HELDOUT,2662.056214,2.8734799363493915,1.1027822793579996,1.5167224333539102,-0.09368444590328465,-0.08726587576809051,0.3236170123223762,0.7615986862145133,0.0422278493274888,0.646476566999254,-0.015883898084577838,-0.13062492536849224,0.00664114430886072,-0.0017057940090043626,920417.5951734153
A,HELDOUT,2662.106214,2.8634565552243405,1.071959446738808,1.4960528796808594,-0.1189915245089247,-0.13097448028746275,0.2409506272156214,0.7625188637719903,0.04090717275749279,0.645384858521631,-0.01923460422977494,-0.14225881637804771,0.00689244882367848,-0.0013815684454213414,920417.5951734153
A,HELDOUT,2662.156214,2.8573275033052505,1.0643231503750041,1.5069929919930316,-0.14212379831932878,-0.14680929936225723,0.20000634371936787,0.769079459457872,0.03968515370426773,0.6376604391164336,-0.018194449738677048,-0.14225881637804771,0.00689244882367848,-0.0013815684454213414,920417.5951734153
A,HELDOUT,2662.206214,2.8495857343455517,1.0709852134353004,1.5093444126880047,-0.15397825098132514,-0.12202313546845654,0.11863315400900518,0.7740984383911098,0.04051153034132206,0.6316959012078898,-0.009524284067656485,-0.14467558884836243,0.006801029573761646,-0.00092447575716231,920417.5951734153
A,HELDOUT,2662.256214,2.8426219083844217,1.064732270882547,1.51293038661761,-0.12970847062607255,-0.1172771291111094,0.018902701009986693,0.780736700031321,0.043726941944455894,0.6233234803250438,-0.002449213723661559,-0.14467558884836243,0.006801029573761646,-0.00092447575716231,920417.5951734153
A,HELDOUT,2662.306214,2.843134647088972,1.0569794682413027,1.49691470958973,-0.08552772138528149,-0.12994809147260553,-0.10967093992775975,0.7830504237496508,0.04857019295309713,0.6200548516287483,0.0022251277811215987,-0.14953753671408737,0.006866989880105121,-0.0004345485864822449,920417.5951734153
A,HELDOUT,2662.356214,2.839375791935041,1.0506550147419422,1.48912834687173,-0.05723676531428844,-0.13964998413818566,-0.1915311040039613,0.7831770616301368,0.050983037679598525,0.619688512868506,0.004535088109987028,-0.14953753671408737,0.006866989880105121,-0.0004345485864822449,920417.5951734153
A,HELDOUT,2662.406214,2.836327512286659,1.0439739108037875,1.4779784061001224,-0.04952307367619241,-0.14556941253961145,-0.24482951360921595,0.7812112102440586,0.04937229462294641,0.6222804447402833,0.006202387162506693,-0.14953753671408737,0.006866989880105121,-0.0004345485864822449,920417.5951734153
A,HELDOUT,2662.456214,2.836002815692574,1.0515699783300796,1.4664371807600576,-0.03296162036139536,-0.12050442449669099,-0.29185405128009273,0.7798079117004577,0.04359801963601211,0.6244986286634153,0.0005443626574753903,-0.14916050690178742,0.006190940348592374,-0.0003803517127341177,920417.5951734153
A,HELDOUT,2662.506214,2.833761144003952,1.046357801117541,1.4503768610689023,-0.01715026443371971,-0.1253307031484883,-0.34377848021155966,0.7809255139221969,0.03779117262522612,0.6234673833100641,-0.0039485345971144795,-0.14916050690178742,0.006190940348592374,-0.0003803517127341177,920417.5951734153
A,HELDOUT,2662.556214,2.81362590814094,1.066121440298212,1.4605534593238851,-0.030201670277924426,-0.0873568532089749,-0.38454436743608383,0.7823229876027705,0.03428754029107943,0.6219160694032796,-0.003938307636291667,-0.14013247273683627,0.004516745992269441,-0.0014033668720402227,920417.5951734153
A,HELDOUT,2662.606214,2.811858596173711,1.0627625562671557,1.4388920634979425,0.004509212716329716,-0.09563117429632857,-0.48121517143621284,0.7852722602541037,0.03517062195944323,0.6181475918654273,-0.0020147698058107203,-0.14013247273683627,0.004516745992269441,-0.0014033668720402227,920417.5951734153
A,HELDOUT,2662.656214,2.8113170308223414,1.059118599658917,1.4117988677929123,0.028904013477399428,-0.10681244185157981,-0.5979778952161319,0.7892779490845575,0.034375677772058015,0.613073023356079,0.0003160690160894233,-0.14013247273683627,0.004516745992269441,-0.0014033668720402227,920417.5951734153
A,HELDOUT,2662.706214,2.814927917060438,1.074113277928881,1.3817290050978375,0.0644636040164025,-0.07901431821566879,-0.7051297483844744,0.7983691509905979,0.03295369168379974,0.6012524201851968,-0.004034869564771554,-0.13966350882471834,0.003104920162173553,-0.0015492718004900998,920417.5951734153
A,HELDOUT,2662.756214,2.8167791922829575,1.072186011484001,1.3441100461987086,0.09113352343149936,-0.0856264583514422,-0.7819498439900138,0.8014952074056695,0.029774583544117175,0.5971605416672976,-0.010871713578690724,-0.13966350882471834,0.003104920162173553,-0.0015492718004900998,920417.5951734153
A,HELDOUT,2662.806214,2.834321732799682,1.0810468216673383,1.371026119099648,0.1345055659728576,-0.07402986067601731,-0.7492025597451654,0.7898125333243117,0.02803682907090375,0.6125802173761161,-0.012472998793893103,-0.12035904553219595,0.00035531347840594713,-0.011415791261591236,920417.5951734153
A,HELDOUT,2662.856214,2.8379919084695904,1.0796827455522284,1.331579681367978,0.08587151755921776,-0.07068458987317064,-0.8071381796513495,0.7814974814390219,0.025901597222377767,0.6231704723991698,-0.015791013127446078,-0.12035904553219595,0.00035531347840594713,-0.011415791261591236,920417.5951734153
A,HELDOUT,2662.906214,2.8805235584971243,1.087678182168353,1.3292499896619994,0.12612841797963237,-0.06310308906722331,-0.8081687528681374,0.7825058581758089,0.01982385080096997,0.6221469006507423,-0.014994361294749792,-0.10980294666442891,-0.0021210747685896543,-0.021311839870182297,920417.5951734153
A,HELDOUT,2662.956214,2.884552022360652,1.0871972910679453,1.2876841992562371,0.1329382172620179,-0.0529312808912227,-0.8299925719887904,0.7897663937452926,0.01306776015808476,0.6129555146679135,-0.019591171307495107,-0.10980294666442891,-0.0021210747685896543,-0.021311839870182297,920417.5951734153
A,HELDOUT,2663.006214,2.8890944227053055,1.0864790977731122,1.2452214132987744,0.12599582291677325,-0.07620111695777874,-0.8378936835512122,0.7872325167113485,0.008251580075333085,0.6162062992222596,-0.022060663122032798,-0.10980294666442891,-0.0021210747685896543,-0.021311839870182297,920417.5951734153
A,HELDOUT,2663.056214,2.8909911855171,1.0838498017664229,1.2226871248262696,0.13654028269679444,-0.09281316360531319,-0.8280064299527771,0.7820767263983961,0.007880678003040896,0.6229537488406726,-0.014916961672300888,-0.10435552304017007,-0.0025321286250614976,-0.024366403443761297,920417.5951734153
A,HELDOUT,2663.106214,2.8959149260889423,1.0818673745236322,1.180414606644097,0.14995927026773895,-0.0902047436904372,-0.8253664853180279,0.7728134394480028,0.007407524940787254,0.6345021763250985,-0.01055957487371456,-0.10435552304017007,-0.0025321286250614976,-0.024366403443761297,920417.5951734153
A,HELDOUT,2663.156214,2.8938064295780324,1.1034583223855052,1.1791546315980883,0.10518559019676402,-0.04930409203586378,-0.7473789636305445,0.7628381605784819,0.013151985140021088,0.6464544339230363,-0.0012770721835508422,-0.0938280608841773,-0.0057494905538755005,-0.030340185820049034,920417.5951734153
A,HELDOUT,2663.206214,2.8965017431516533,1.1038203516241976,1.1416661604837433,0.09729182839508096,-0.030087284881131396,-0.7363911529801747,0.7670053575955506,0.01930960666491743,0.6413424252395972,0.003132746073283328,-0.0938280608841773,-0.0057494905538755005,-0.030340185820049034,920417.5951734153
A,HELDOUT,2663.256214,2.8991697433265218,1.1039952312818542,1.1063061320125926,0.08215032022875485,-0.04046035836721086,-0.6595219527314284,0.7636770824410937,0.021332943684985124,0.6452316605871751,0.00428058920113506,-0.0938280608841773,-0.0057494905538755005,-0.030340185820049034,920417.5951734153
A,HELDOUT,2663.306214,2.9315709184128225,1.141082711909781,1.1139136559037406,0.12286251986953657,0.044413626357050984,-0.5507167500062204,0.7518313835010634,0.016009588546641418,0.6591589983197086,-0.001636701439730449,-0.08532194530576556,-0.009379201440144487,-0.03906596869577703,920417.5951734153
A,HELDOUT,2663.356214,2.9347558416724553,1.144481723953374,1.0884822647402665,0.06627079105236632,0.03126682543078834,-0.4586667947092948,0.7504902297600938,0.008153488959018225,0.6608049817859724,-0.005891663540766484,-0.08532194530576556,-0.009379201440144487,-0.03906596869577703,920417.5951734153
