mount,hardware_s,dx_m,dy_m,dz_m,norm_m,diagnostic
A,2661.937199,-0.09663302745553093,0.04964885659413043,-0.02421761807933409,0.11130787924384515,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.057484,-0.016018536662600003,-0.06313073484346865,-0.0951409136605581,0.11529907480484472,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.177403,-0.003219051547455276,0.03389802454751245,-0.014646564811267693,0.03706696941833249,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.297389,0.01296417349355794,-0.004002814669397781,-0.033874654999630716,0.036490883395618456,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.417160,0.005564401762926607,0.03381197994802054,0.004721224576485161,0.034590497488272864,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.537147,-0.043123239781388545,0.057345772576336884,0.0712455443349016,0.10111418807069814,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.657515,0.007930025437833166,0.04727363466124168,0.006155166430390491,0.04832771369840537,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.777148,0.03680281963949872,0.026663145146966993,0.17323238576099675,0.17909447316707597,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2662.897169,0.09505193656744648,0.021646757723874588,0.09353824025392621,0.13510312785046547,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.017181,-0.005251723854054369,-0.001182807420099019,0.04868814965124035,0.04898485024263993,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.137487,-0.014842923411200193,0.055323647894663264,0.09440762350777954,0.11042562097697292,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.257358,0.07771839629482713,0.09395685481609184,0.10499476317033474,0.16090972619070185,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.377176,-0.07535227584731441,0.00761990826403669,-0.049296919891415936,0.09036711120813135,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.497363,0.00800413996371585,0.0021699590871411267,-0.004892808023245099,0.009628839460233572,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.617181,0.08819209746528944,-0.07290264121385626,-0.1567859153022828,0.19409910970547486,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.737165,0.043859982852307855,-0.0285117056522608,-0.08925825434087187,0.10345845264155884,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.857184,-0.07029524138100829,0.00984581871387058,-0.14300527639731575,0.1596523416190107,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2663.977172,-0.09071606817793709,0.025686089726339345,-0.019388175418073583,0.09625529376161956,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.097187,-0.040513935767314546,0.07399242874667511,0.09766781133449531,0.12905525899420162,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.217529,-0.024716131505220673,0.08634506564865285,0.0833637589609516,0.12253927462880287,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.337192,-0.013491018322718151,0.009269091187054546,0.05001002827624579,0.0526205905992013,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.457180,-0.007062964759101398,-0.054552841751525305,0.026284475572090238,0.060965331709546856,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.577169,-0.05955985894913507,0.0421385363234823,-0.20622194387276727,0.2187476243898184,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.697185,-0.015660707072112423,-0.004563715516902267,-0.07805804321212328,0.07974423712986056,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.817168,-0.13448253631542118,-0.2685354233197107,0.3579512408353932,0.4672535895709336,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2664.937190,-0.0283961121906251,-0.20079420299493367,0.1043082033057594,0.22804572440804244,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.057177,0.08195389464336955,-0.12419870782597298,-0.05642464045376028,0.1591398753398847,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.177192,0.2890823212930149,0.36615757372508195,0.3850942076785402,0.604927686643585,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.297525,-0.051426280634388366,-0.2401627760482017,0.10663665218758167,0.26775772057746683,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.417407,-0.008285178075924549,-0.2164566575269573,0.16074113530145018,0.269740322053436,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.537184,0.15402702184548467,0.054367425357556565,-0.0718316343722053,0.17843745149261991,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.657200,0.17233900831136229,0.025406543528965764,-0.17376488541148394,0.24604971376105922,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.777185,0.017048671839047014,0.05462027237557365,-0.029256369013362038,0.06426481536348937,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2665.897451,0.028851308472547466,0.03868762368091627,-0.03308261901503662,0.05851145108052222,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.017192,0.050758342002231505,0.06644220782593657,0.0003766829007875172,0.08361290662097684,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.137214,0.008348792364918811,0.07223003365182534,0.023335668656949915,0.07636382341765832,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.257200,-0.054430646238514235,0.016019269048376306,0.42317379515073106,0.42696062246190747,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.377494,-0.091544205191751,0.023303034259329114,0.36217737726321597,0.37429376899855377,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.497451,0.002484022583864043,0.0029341569987466065,-0.19377522939393055,0.19381336169666125,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.617183,0.10622673041250685,-0.010243028670308685,-0.3851908968766926,0.3997012195717484,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.737207,0.067310599178946,0.007568251772754886,-0.35437703688048894,0.3607922940764117,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.857223,0.040196001005120774,-0.019603050117296184,-0.3596951060792357,0.36246457400421567,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2666.977257,-0.050774247751439905,0.05358385319363301,0.013062292522412644,0.07496583917853847,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.097199,-0.035750072562942936,0.05682804797739616,-0.11088694483721173,0.1296279648089399,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.217220,-0.02064604532682024,-0.03510839241796804,0.044161170420476625,0.06007551396964932,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.337234,-0.024320549349419185,-0.0870923617318895,0.06885008322278552,0.11365255189603231,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.457530,-0.11358431493909782,-0.13701478006011691,0.01733125273245828,0.1788150409679866,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.577261,-0.0936172483141271,-0.03783521347071972,0.05279446289958689,0.11394273944898692,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.697222,-0.016207718516768832,0.06050672503753274,0.05688239827211605,0.08461300814575755,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.817213,0.004782032282125481,-0.040068892258152355,-0.07925757180182391,0.08893900520842352,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2667.937229,-0.031068565764540423,-0.008960713148479127,-0.06489303849800854,0.0725028041133508,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.057331,-0.015372965372815628,0.007813069481814261,-0.06915226924306239,0.07126996885467565,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.177231,0.10095730199201558,0.1437083868067517,-0.035093818978806146,0.17909788774472804,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.297259,0.012649379270436967,-0.10270072556649879,0.06636399648462077,0.12292935311480092,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.417233,-0.03366635652369343,-0.060629659724364626,0.03523807372277654,0.07778882335891521,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.537538,-0.08153894028190534,-0.15783138765847005,0.10113245948034,0.2044189816847667,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.657437,0.24675990872747944,0.3070997629733826,0.33691370469610304,0.5183739590156461,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.777258,-0.0396112982774639,-0.12903894752698564,-0.011489146424653596,0.13546994284956904,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2668.897241,0.03918603047067615,0.02504907634448661,0.07340636435702363,0.08689934141221548,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.017229,0.08748414921397263,0.06448024200666325,-0.10058049323977047,0.14807975416405175,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.137413,0.06792050198152566,0.0845381034552739,-0.1776472394829265,0.2081307935437264,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.257236,0.08503039154212955,0.09347533123198071,0.1208602211371056,0.17485707903326772,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.377222,0.08537926771494497,0.06334288194012672,0.21622058066710048,0.24094248183340186,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.497236,-0.09398580803059442,-0.14072491065370818,-0.04942426037550607,0.17629404443520977,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.617566,0.09349739226680942,0.016585455855333553,0.5225909082313513,0.5311479050817122,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.737239,-0.056875660271971995,-0.1366470377312512,0.45048289808911,0.47417517345688,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.857260,0.11067702035721538,0.05355204056727647,0.13342277112251888,0.18143555257468905,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2669.977244,0.0769150831674632,0.07217121350656264,-0.2974971540466489,0.3156408888967384,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.097231,-0.027700983916818078,-0.054979142196685205,-0.05031804093753345,0.07951072776949307,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.217251,-0.11004605403955114,-0.07537163907871935,-0.37163325218371845,0.39484464301258515,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.337239,-0.018647456091478,-0.1448655627767148,-0.47997195687379324,0.5017039348884522,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.457255,0.08681326189754435,0.002873455835886052,-0.0519827632484271,0.10122750053554833,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.577271,0.10689453372217761,-0.05718619392733548,-0.012468855590520356,0.12186949772323605,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.697740,-0.04027053492813426,-0.06113216153751844,-0.13738600957857705,0.15567200385930732,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.817562,-0.17106643536577648,-0.10679677349406891,-0.274098703099224,0.3402930724804332,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2670.937544,0.08040473896050848,0.030595347697552233,0.09591033146776196,0.1288401685434228,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.057470,-0.10045857275794301,0.07232011277959804,0.05810982328143732,0.1367438302623434,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.177272,-0.12030743214548645,0.017297893702410416,0.037253315972872625,0.12712554781378685,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.297287,-0.01668990504404011,0.007353523758480529,0.09118929243550966,0.09299523803364618,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.417274,0.11084827278987586,0.09254681698779565,0.3170649535987329,0.34839982450575074,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.537265,-0.14214138865436787,-0.08351276359915549,-0.11997827213565537,0.20389541887256288,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.657280,-0.05679845091855862,-0.09165145964767629,-0.04999540775698896,0.11885114588881816,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.777578,-0.12098601173231094,-0.06061902225519766,-0.03589767740631944,0.14000330045122222,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2671.897500,-0.05195917765769975,-0.04460338588833279,-0.14568155848036857,0.16097308674693722,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.017316,0.055854776023996244,0.07439345045161061,0.2054390826724043,0.2255201945814742,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.137257,-0.019487802028849366,-0.11859707909838124,-0.373679079111505,0.3925316493790096,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.257272,-0.06607197370828999,0.152047700071132,0.4093276045752373,0.44162551633021807,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.377290,0.06430229197529735,0.16089704824901818,0.26788241997745066,0.31903547737124555,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.497273,-0.03580861966841553,0.07362881219359663,0.28670499579013753,0.2981664197031918,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.617296,-0.09735450800060619,-0.025565801542797528,-0.086463917452832,0.132693328610959,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.737284,0.06113784712106618,-0.0033560051217538245,0.01744707764941955,0.06366710013406432,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.857583,0.026875111006188224,0.03951392576055057,0.17878102441341137,0.18505749541943453,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2672.977500,0.003533216857521726,-0.023323537865476585,0.04262477996511871,0.04871696734197831,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.097493,-0.04672872881729395,-0.23191495193688794,-0.1605687638673371,0.2859203507249071,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.217286,0.017643717925734936,-0.05419131601905769,0.027525773446214652,0.06329034458693217,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.337464,0.10977464578006746,0.08745450459082327,-0.025514319134100738,0.14265252787890703,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.457266,0.061080012311306664,0.10979641782203742,-0.057974802255422286,0.13837304277588214,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.577284,-0.06613035647023935,-0.24782266940411257,-0.054318578556881825,0.26218277497559056,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.697298,0.010756302726931732,0.023507016704781725,-0.0156734889600898,0.030231376728398308,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.817290,-0.016865357194449704,-0.06641639053009651,-0.25355645062044896,0.2626527191094409,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2673.937589,0.000685134556186906,-0.007186025820179354,0.03622340279604486,0.03693566415502605,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.057511,0.05810676865770903,-0.03328055175823785,-0.14967895138108822,0.16397493764510307,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.177283,-0.0333290407509681,-0.15790141444523598,0.062090051008334424,0.17291285688289185,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.297298,0.009216197290776051,-0.011249872950228168,-0.1112806276098195,0.11222689523966216,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.417313,0.1346718836548435,0.13382620231577091,-0.136694645253434,0.23394741869567084,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.537297,0.01947590732363169,-0.07213494238418461,0.1712575464030709,0.1868472854468277,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.657311,0.06798266972851197,0.10511385471009171,-0.15557908259849673,0.19968829905034516,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.777304,0.07836583913005146,0.01740388795803982,0.05310733815297097,0.09625221776305788,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2674.897610,0.07589500108354486,0.08820548658105043,0.02593998962987465,0.11921888321264022,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.017624,0.032161299951838807,0.0226328957455722,0.108363767216334,0.11527924023751158,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.137296,-0.09306157636511836,0.03259537429963255,0.04074456563564244,0.10669130728475996,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.257312,-0.024794284981615178,0.040588039217516636,0.11046237925669733,0.12026671495606195,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.377303,-0.011098261368533535,-0.004770509597306183,0.09409714454754037,0.09486939326897258,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.497287,-0.021465500865942566,0.013267121415687422,0.06759862915908899,0.07215510309238293,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.617301,-0.08458109226575594,-0.07188078622405453,0.07398690383335005,0.1333974157767006,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.737291,-0.09044124333276127,0.09688523110092317,-0.0558645710144966,0.14383051413274153,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.857431,-0.12014305598697606,0.054900875737048604,0.07077050703510346,0.1498563469613154,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2675.977327,-0.0530063138838166,-0.05984036086052946,0.03330785833820493,0.08660226051637453,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.097625,-0.04224890984982288,0.0013819025541841334,0.0715417310989046,0.08309692730056688,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
