mount,dataset_role,hardware_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,ba_x,ba_y,ba_z,covariance_condition
A,HELDOUT,2659.106214,3.0259439005215754,0.9566803862953862,0.7770837283075848,-0.12040350093483898,-0.39058658034648885,0.007467201030346952,0.7146360137637173,0.05500613144824522,0.6971052774057585,0.017717944238623568,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.156214,3.020025131618934,0.9360412576568589,0.7766972248631241,-0.13197650485906828,-0.42980215498693075,0.008075138276060765,0.7146899044522259,0.05500082408734796,0.6970501986876481,0.01772767140070282,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.206214,3.0135354198695006,0.9135188686325313,0.7762871717520573,-0.14459537830355157,-0.4655454926082075,0.00939570109932599,0.7147206890932009,0.05500817886056022,0.6970179003285353,0.01773368157447266,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.256214,3.006479392613815,0.889222254967576,0.7758870140517011,-0.15644994992284744,-0.5017657593383819,0.010808908636333228,0.7147253961461064,0.05501034093522328,0.6970148515225613,0.017656932093758983,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.306214,2.9988076860783686,0.8629369671556867,0.7754690874233725,-0.1704142620923562,-0.543904354528392,0.011555000607390268,0.7147196781743997,0.05496877256899234,0.697025589933682,0.017593824204633266,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.356214,2.99057418905194,0.8345742164564205,0.7750053863862786,-0.17956302922816322,-0.5829652723812748,0.012724147301255576,0.7145856838363825,0.05481946789581839,0.6971742205322168,0.01761342161549243,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.406214,2.981909752233399,0.8043008556920477,0.7745061745619023,-0.1910295643620658,-0.6217540427813261,0.012818224192792903,0.7145694351532508,0.05466815060803001,0.6972037797521716,0.01757285273219954,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.456214,2.9726627977908375,0.7720454770652396,0.7739217057319971,-0.2057646566310503,-0.6596616792479029,0.012212208853725558,0.7146880482890303,0.054306655129224786,0.6970990045765882,0.018021061562018676,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.506214,2.9627245890874976,0.7379406538338704,0.773256372433861,-0.21804427388038822,-0.6971171264537339,0.012808575652541437,0.7147853669451721,0.05446260050368284,0.6969833261809013,0.018164453562913758,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.556214,2.952180363589922,0.7018864669256037,0.7725671742526266,-0.2305139498883459,-0.736985932904014,0.013613963291954932,0.7148467580255726,0.05459044576792048,0.6969086629511421,0.018229406870207687,0.0,0.0,0.0,809999.9999999999
A,HELDOUT,2659.606214,2.941098266337371,0.66383562604143,0.771859629881651,-0.24157032248683571,-0.7763205246390972,0.014660517141145014,0.714848637848214,0.054646209206667046,0.6969025305529407,0.018223053937298474,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.656214,2.929464547062067,0.6237922416383732,0.771119739985384,-0.25431968237808555,-0.8165465885031372,0.015351641928106093,0.7148420490803001,0.05466189368736792,0.6969075760353279,0.018241510621451233,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.706214,2.917237638754775,0.5817469645015887,0.7703384523913528,-0.26638631813782476,-0.8556181715193218,0.01618128921852037,0.7148463886012502,0.05465868782863047,0.6969022282047652,0.018285318477841397,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.756214,2.9044275351899915,0.5377506906041492,0.769525713909,-0.2790527699974835,-0.8938861275553258,0.016884990231910094,0.7148423429512628,0.054700691507878624,0.6969023991796183,0.018311337750179978,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.806214,2.891074891988215,0.4918616824120542,0.7686826883529961,-0.2901423805347798,-0.9317140823320026,0.017823706387146445,0.714835383810595,0.05476244914665567,0.696905971333862,0.018262402224944952,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.856214,2.8771218773346665,0.4439720013375865,0.7678104538122696,-0.3042711091953638,-0.9732828068353463,0.01884543403056139,0.7148061818025631,0.054772221046993204,0.6969352681637966,0.01825810088365185,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.906214,2.862492152538894,0.3939841989214985,0.7669022451199313,-0.3174918369879941,-1.0141018968356532,0.019319403637021636,0.714754477316042,0.054611748781330446,0.6969967787362077,0.018414246741765162,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2659.956214,2.8475905831035084,0.34216325795174296,0.7660066358504013,-0.32673198113408725,-1.0508889211239214,0.02097283117688745,0.7147785147534002,0.052640366107905436,0.6970889661629509,0.0196885742708128,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.006214,2.832155492046996,0.2884337059926755,0.765068129762323,-0.3348027798287153,-1.0874339003184494,0.02052069266005474,0.7147996261833752,0.051513473072419776,0.6971379681973326,0.02016208813141618,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.056214,2.8160505508677187,0.2327480628441717,0.7638936508769806,-0.351733657671937,-1.127001447961649,0.019136170568778692,0.7148835220481595,0.05212503459423694,0.6969851214132262,0.02088710609822905,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.106214,2.799190607646027,0.1750202902524558,0.7627815202678582,-0.36682979187710374,-1.1699592320209704,0.020856192954615917,0.7150154620665108,0.052264201635544294,0.6968364673619513,0.02098284984766461,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.156214,2.781684098275877,0.11511530838187023,0.7616192256334587,-0.37787836643971234,-1.2119378215845797,0.021782822027009253,0.7150767870031883,0.0523260763297102,0.6967662050978094,0.021071921097319788,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.206214,2.76369935144595,0.05320754651569781,0.7604273144934645,-0.3888047437603106,-1.25010041987678,0.02298970372421457,0.7151009175735885,0.05235953292190546,0.6967382624765952,0.02109385215428459,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.256214,2.745114345557168,-0.010595392516597135,0.7592160731901612,-0.40270983844581176,-1.2874456001436063,0.023715627747813602,0.7151125793116339,0.052343757609445526,0.6967270275400911,0.02110874332439266,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.306214,2.7259000751983185,-0.07627902323811919,0.7579783758651298,-0.414962249365423,-1.3250730971436184,0.02457974718749586,0.7151200821411632,0.05233724556565308,0.6967192953555049,0.021125915940981413,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.356214,2.7061383929504386,-0.14388827479932287,0.7567093588762609,-0.4266198388024567,-1.3643066365180332,0.025246296811722337,0.7151206800624137,0.05240290030183166,0.6967150163052798,0.021083999662329187,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.406214,2.6858154464824686,-0.21352101777104338,0.7553893247016142,-0.4386602548043195,-1.4051430903390114,0.025736155828659384,0.7151166671255774,0.05248719298370287,0.6967139279520835,0.02104636713251377,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.456214,2.664923733149374,-0.28518366567689,0.7540266541161008,-0.45128774061982774,-1.4449445421409552,0.026485835941003743,0.715121674689852,0.05248829091633386,0.6967085201986003,0.021052496007373973,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.506214,2.6434196810077477,-0.3588247733458756,0.7526203105359162,-0.46433138563664195,-1.4838734999616368,0.02704960072620309,0.7151271565296008,0.05248728833396643,0.6967022728599148,0.021075520137445836,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.556214,2.6212863970231504,-0.43443287087255356,0.7511849677327793,-0.477995521559409,-1.5233353044814317,0.02804622815029009,0.7151369198631291,0.05249632006659328,0.696691963590085,0.02106252827022442,0.0,0.0,0.0,100733690.40527424
A,HELDOUT,2660.606214,2.5985341140592286,-0.5120290306259481,0.7497180300622504,-0.4900593127536684,-1.5627350468061492,0.02875771759013052,0.7151425526528158,0.0525109532261256,0.6966856312006229,0.021044249929329482,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.656214,2.5752624959954025,-0.5915697402438509,0.7482286264043545,-0.5011444715630511,-1.6006877665069954,0.030249312120429202,0.7151470644412949,0.052518950872695105,0.6966829911190408,0.020958194236540703,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.706214,2.551360145318366,-0.6729897503197417,0.7468465119411,-0.5138908655993789,-1.6368973354072627,0.039308159172545896,0.7150473133572142,0.05209194616679044,0.6968427587504193,0.020098218385995962,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.756214,2.5268504841104145,-0.7562401965373526,0.7459068940939022,-0.5277874189021138,-1.6718574916584366,0.04888912571785141,0.7151411144941522,0.048694753834757444,0.6970712356797848,0.017137668945697116,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.806214,2.501695295518341,-0.8413737711051064,0.7456305807849846,-0.5546983832389026,-1.7166135784589969,0.06768629070263206,0.7184967793580875,0.04227004399022996,0.6941269389277834,0.012783351980799508,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.856214,2.4742060507792862,-0.9293254331658025,0.7466702632418738,-0.6120855425198242,-1.7774950359385817,0.1063768724978295,0.7399577591424327,0.04370185249126078,0.6711108170087375,0.01276456296183462,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.906214,2.4493179061987225,-1.0220360149008059,0.7511986007561086,-0.5061553885294416,-1.876900522417428,0.20089890890877513,0.7248161400467875,0.06408947561309408,0.6855615641136187,0.023225934930661152,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2660.956214,2.4241503095435295,-1.1171118226163093,0.758341832845995,-0.6010770968769027,-1.8944342096522844,0.23065967791973174,0.711318064216763,0.08076463635616705,0.6972232433374232,0.03719454238483856,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.006214,2.39595459064389,-1.2140796946087198,0.7681250428925349,-0.603859209341209,-1.933285819968711,0.3092495568753319,0.7218012700931261,0.08977085453196688,0.68476544378346,0.04517086636972602,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.056214,2.3696574135824107,-1.3129942646509623,0.7820148445734575,-0.5624989048784413,-1.9665402077747014,0.39184917031299765,0.7213708622038849,0.09130980126547855,0.6848848440703411,0.04710997472751359,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.106214,2.344272836300503,-1.4135675912675763,0.7994332342609022,-0.5782332416469527,-1.9968446747494715,0.46028751872455953,0.7153453592648068,0.08794256828586164,0.6920902580601762,0.03947399599470171,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.156214,2.318213833409035,-1.5163949798355696,0.8202588449174155,-0.5841680746284048,-2.048808226203679,0.5315926086753343,0.7156178039938929,0.08244369620530223,0.6930919802117348,0.026789970682000844,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.206214,2.292333076539816,-1.6217294659497399,0.844375351144701,-0.5858334026349242,-2.086303100347248,0.5969143389679415,0.7164622076473731,0.07747695753306472,0.6931686524647639,0.014015894714771817,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.256214,2.2663392534905107,-1.7293672583687618,0.8711254837638435,-0.5944696077536799,-2.138359802040674,0.6375575703832156,0.7187473210092598,0.07258472581918865,0.6914658107870093,0.0029628757026196996,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.306214,2.240315398706274,-1.839467921783108,0.8993889091417931,-0.596469419799146,-2.183989847989122,0.6674897023949893,0.7213482957054063,0.06449942985295132,0.6895337598839192,-0.006297127273272693,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.356214,2.2137945678924402,-1.9521520915499693,0.9290740927879209,-0.6132203434152694,-2.2293426597062753,0.6932665021346656,0.7247142451413391,0.05522820863772317,0.6867435242812738,-0.011065248195253178,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.406214,2.186799372722194,-2.0671513596142277,0.959829130812891,-0.6258558307508792,-2.2765315260468473,0.7170855010586733,0.7273113269050493,0.050571198825769256,0.6843706363395471,-0.009880269285019515,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.456214,2.159109475894631,-2.184015003351828,0.9909700062911118,-0.641837034110674,-2.3002661096138177,0.711736801418025,0.727956429318682,0.047397328019751925,0.6839602170568331,-0.005599267251418783,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.506214,2.1302624772692704,-2.3022103852776175,1.0214002116009722,-0.6739347657755397,-2.335077121097297,0.6956588005357146,0.7270456039088661,0.044758784974366174,0.6851237932211753,-0.0025940251808820604,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.556214,2.0996263071947014,-2.4221660617762755,1.0514663747387911,-0.7109284889431385,-2.3697985538720343,0.6917088879877387,0.7271770639303593,0.045848086136754916,0.6849155098094042,0.0014883258187990873,0.0,0.0,0.0,716608463.4091889
A,HELDOUT,2661.606214,2.0672228708049634,-2.5438926151582617,1.0810179193293512,-0.7411268314771159,-2.407273525137107,0.6782190276575951,0.7297655329769744,0.04701667897154656,0.6820617348394332,0.004846508551696032,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.656214,2.0335134556781824,-2.667509583275115,1.1101032328038283,-0.7647508745384178,-2.437911430451734,0.6696231110557572,0.7315235103936151,0.04663097508584627,0.6801643040844714,0.00868477709747213,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.706214,1.9988485793834814,-2.7927494168763767,1.1392160136634342,-0.8025120760984519,-2.477143573161554,0.681367378709045,0.7255247849541397,0.043811958156574266,0.686732279297637,0.009647554633597379,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.756214,1.9612517888468215,-2.9202164572847287,1.1686858780956357,-0.8540422469890228,-2.5232975164567004,0.6771655204363849,0.732075185174414,0.04402417548968922,0.6796693947233791,0.013315746342442886,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.806214,1.922172766057618,-3.0494845251753335,1.1971954281211152,-0.8724103902978922,-2.5521338445606903,0.650809454254865,0.740436241459461,0.0480964228049936,0.6701689042347326,0.017735451603156836,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.856214,1.8820461061535736,-3.1804336879984842,1.2241892280537847,-0.8962611080243321,-2.5875317732855936,0.6131261051409455,0.7476562080405799,0.05438796688623822,0.6614570117318779,0.022951367434145976,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.906214,1.8407720831198593,-3.312806172497074,1.2493713724694413,-0.906155824762528,-2.6173185901613425,0.5786188608932591,0.7559018400017691,0.061503288081608605,0.651292167524829,0.02546107534847492,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2661.956214,1.7999228060147427,-3.44670894923603,1.272277813527484,-0.8877155104401343,-2.654127666694249,0.5321833155952048,0.7596953393381691,0.06707376949568931,0.6464372375685844,0.021977231813878492,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.006214,1.7591664454034568,-3.582556459563589,1.2922762433847226,-0.895539959912529,-2.700655016437877,0.46212828978275705,0.7601304999804479,0.06993800956528348,0.6457449377894109,0.017993697142911387,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.056214,1.7178554651952709,-3.7204997863426192,1.3089747582545872,-0.8959582241117235,-2.742155755125954,0.4117131416275152,0.7674713218568375,0.06920344857499645,0.637270401450952,0.00922433017563326,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.106214,1.6762033968419985,-3.860213573733676,1.3238542249097125,-0.9262165499824371,-2.774506534096424,0.38715390255914456,0.7682792011452869,0.06828452297269491,0.6364499955973285,0.0039618321660590036,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.156214,1.6321973347975571,-4.001829479841108,1.3371566464344014,-0.9615608072848698,-2.822420137137075,0.35023985306906025,0.7747660622376585,0.06731872270266183,0.6286359202008363,0.004755860771994891,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.206214,1.5871486575282854,-4.145353059882712,1.3481545607561736,-0.9843830245270391,-2.8517793856724576,0.28525034469624877,0.7796677563114954,0.06809863556370867,0.6223164268723835,0.01424887530120415,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.256214,1.541308980010536,-4.2898953960066795,1.355027253741547,-0.971205287937134,-2.8756888895074093,0.1923304366349195,0.7860594818999942,0.07150976040708663,0.6136377472795346,0.021108296836364927,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.306214,1.496243744826638,-4.43570268627818,1.3568879200123167,-0.9501015528452496,-2.9122140118995783,0.09221725594498928,0.7883083012815553,0.07635343819641166,0.6099837931158067,0.02568942860843739,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.356214,1.4520300992904391,-4.583088735594785,1.3540839514584762,-0.933657838740546,-2.9520395922175693,0.016367364741111157,0.7883220795211721,0.07877781287601636,0.6095529859301806,0.028062652787780116,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.406214,1.407959787369307,-4.732422230065257,1.3481437965852505,-0.9384539818377513,-2.9902488582193136,-0.031237951514038683,0.786426541680469,0.07711173698020804,0.6121242072474049,0.02985011661834876,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.456214,1.3636164706897222,-4.883287448345895,1.3398790610095244,-0.9387427866738265,-3.021089942361448,-0.07427484263547901,0.7852936386751594,0.07128279071543508,0.6144925357084059,0.025131421822118444,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.506214,1.3189896011952602,-5.035627562996924,1.3293629882848883,-0.9354555275116474,-3.0586583920880686,-0.12026684286203788,0.7865983793760442,0.06561756778180378,0.6136232967230794,0.02058577373044217,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.556214,1.2748217180081876,-5.189831930161864,1.3155509530125473,-0.926196157395168,-3.0966377301325396,-0.19870594519797655,0.787586182355428,0.06262518114380647,0.6126389220739398,0.021439291256683556,0.0,0.0,0.0,3559863351.701118
A,HELDOUT,2662.606214,1.2312060168759544,-5.345591156250109,1.2975286582016639,-0.9022730125748682,-3.135065938358289,-0.28968028492918835,0.7904295479517814,0.06364851820116947,0.6087917910844323,0.023292723407686317,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.656214,1.1883290986535062,-5.503130237956951,1.2742887718228963,-0.8882336267545238,-3.174994693771444,-0.4011694906885552,0.7943762347372804,0.06303297801787952,0.6036088784089032,0.02548653120306489,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.706214,1.1460365068523084,-5.662055335053708,1.2451968510468154,-0.86859230086532,-3.2062194476473462,-0.505708940303224,0.8033975947640136,0.062350517335692815,0.5917861677021418,0.021303742201359225,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.756214,1.1043144387889465,-5.822378106005019,1.2116686558683791,-0.8535407129698174,-3.2451265411040713,-0.5771499674334358,0.8065902678035733,0.0594288025649442,0.5879408771299415,0.014348599580863562,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.806214,1.0634140909228542,-5.9847309080932,1.1745871131286039,-0.8383485118923096,-3.2900026015377963,-0.6458014502899211,0.7950474977990196,0.057552130610940964,0.6036553341895943,0.013691822746020923,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.856214,1.0213328839998304,-6.148756178893368,1.134259710406281,-0.8987959312970434,-3.321155049897694,-0.7003682006577234,0.7869308174360989,0.055156947458305634,0.6144759566923957,0.010811954652138375,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.906214,0.9762847817687015,-6.314877136893848,1.0912680639554144,-0.9359567218341152,-3.366118413503484,-0.7651741536479832,0.7886820075451517,0.0490951675445818,0.6127163124708892,0.012209665449732673,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2662.956214,0.9299740455235193,-6.482367404109322,1.0458295586603714,-0.9429845030817043,-3.393493268930977,-0.7826314110181074,0.7960930653745371,0.04276982442815022,0.6036173101121363,0.00726060010931967,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.006214,0.8835265721292207,-6.6520068874764195,0.999586736777767,-0.9638857065004057,-3.455382331202088,-0.7892185615075898,0.7937875208497089,0.03793125384991567,0.606991219697475,0.004924523816344804,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.056214,0.8362071728548304,-6.825142414451674,0.9532633671726042,-0.9608537433649644,-3.510873727814042,-0.8075743425297739,0.7885283615687688,0.037381468184603396,0.6137377158464007,0.012315233886514525,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.106214,0.7890662908477903,-6.999889716544049,0.9057703075872368,-0.9614505808185493,-3.5479635173313837,-0.8013477889580944,0.7794024818008578,0.03650820118392721,0.6252234071087813,0.017164317995908805,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.156214,0.7413068554027435,-7.1772140509634035,0.8594556726498723,-1.004902104195429,-3.5930228809371645,-0.781767400877326,0.7688458967479093,0.042966631800347634,0.6374252616018764,0.026812151674499223,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.206214,0.6912701110686803,-7.355831861231875,0.8137061197397754,-1.026390187519405,-3.6155648178797093,-0.7669306112014564,0.772673830189989,0.04931226661915469,0.632117512418888,0.031159316323862495,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.256214,0.6405419248965312,-7.53686997850431,0.7701101080020138,-1.0564210788939519,-3.6731493015822374,-0.689046785478966,0.7692886463513051,0.05123859635228534,0.6360108640994302,0.03255404101368331,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.306214,0.5890427908420754,-7.720148371580802,0.7300604074910774,-1.0759863802810024,-3.696582449646599,-0.6349006572172006,0.7580922194141076,0.046616673491046645,0.6498870216737853,0.02774764271787151,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.356214,0.5350398512800529,-7.905740174580339,0.6934535035930811,-1.1484948337451042,-3.75989639938384,-0.5436537445646016,0.7570988784033139,0.038831521594488244,0.6517197845634266,0.02355257225234177,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.406214,0.4788172415419689,-8.094526795469134,0.6611540788455819,-1.1759507610588351,-3.806339352183051,-0.47221924941579896,0.7641020806457797,0.035338877603828006,0.6436637676784713,0.024415737966465085,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.456214,0.4219572235748412,-8.285641425563144,0.6317901562015669,-1.1860285227401572,-3.8529659695937295,-0.4246362454955202,0.7618047599157594,0.033573564688669344,0.6464601109669715,0.02481226415220751,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.506214,0.364170500024497,-8.47908603917145,0.604331430626775,-1.2234732042111804,-3.8927894713270876,-0.3808328586852101,0.7520237623603335,0.02950759852186035,0.6581708334817232,0.020017902708697747,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.556214,0.30483601817896133,-8.674885658479,0.5798337730730019,-1.2497394242572306,-3.9421484892240057,-0.3068251609824896,0.7437082612608557,0.02166391325215509,0.6680365548603782,0.012484324780901047,0.0,0.0,0.0,13970906984.891539
A,HELDOUT,2663.606214,0.24461170210967653,-8.873874481964695,0.5595147664203974,-1.2723081599170818,-4.0093723385356475,-0.2146377912401674,0.7398768279292297,0.01839577876586208,0.6724490169215991,0.007496296295750449,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.656214,0.18419148954318798,-9.07591379546199,0.5430590076256462,-1.2654207997773392,-4.05235226108273,-0.14936219648498947,0.7355831085673764,0.017924853170309077,0.6771876112771091,0.003623418549014996,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.706214,0.12343336573832353,-9.28075019925294,0.5295377838069539,-1.3043897472218577,-4.113174772470499,-0.10070239471822728,0.7309369627349211,0.02153705088001322,0.6820977761088207,0.0031521063817050265,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.756214,0.061112112402013974,-9.488647793127152,0.5169247971922168,-1.3178307272473224,-4.168509359175853,-0.09770308417585387,0.7377354801047731,0.02609648281061732,0.6745548518509338,0.006409900456329735,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.806214,-1.617555286514971e-05,-9.69886634426387,0.5049834455122622,-1.2674584209943702,-4.216165830145841,-0.06919957946673051,0.7465539337336099,0.026956949036254084,0.6647626675943501,0.004598119003833179,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.856214,-0.05987412801639547,-9.91171615548842,0.49319058303380864,-1.2850193647439425,-4.2631052648572165,-0.07461883568138195,0.7377276905181893,0.020601788759936783,0.6747547282993199,0.006283118676312246,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.906214,-0.12202653796135765,-10.126389742986737,0.48194775998042183,-1.3331199407733807,-4.291643786129095,-0.05636428028059873,0.7358520543097014,0.013220312827495768,0.6769352498242304,0.010278377417779606,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2663.956214,-0.1840394624788848,-10.342464127060373,0.47159914590188917,-1.3142302137829667,-4.312217663617202,-0.04537241211161161,0.7375359244601597,0.019443418025373634,0.6747912616649486,0.01787363440420556,0.0,0.0,0.0,45924519647.87829
A,HELDOUT,2664.006214,-0.2467556493532168,-10.559289814176521,0.4607430744995246,-1.3103460528476865,-4.346539021561286,-0.04707738454489684,0.7335771263821268,0.03033696439910804,0.6785908062232928,0.021419289185448265,0.0,0.0,0.0,45924519647.87829
