capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00038673282538789685,0.0005991712397182845,0.000855954735783621,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R01,BSDC91,1200,1200,0.000346995295463059,0.0006246437737672566,0.0009752037068659749,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R02,BS2DCE,1201,1201,0.00035787236961328683,0.0005778479225450632,0.001073878375700637,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R02,BSDC91,1200,1200,0.00038852749774223735,0.0006720388962087702,0.0010411362841379153,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R03,BS2DCE,1200,1200,0.0003790787778525284,0.0006029074754490396,0.0007679834136208761,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R03,BSDC91,1200,1200,0.0003101335851624501,0.0005129727408826495,0.000830631068366659,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R04,BS2DCE,1200,1200,0.00039767429017598224,0.000638116791783762,0.00077029552208373,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R04,BSDC91,1200,1200,0.00036972296086252676,0.0006035489529665523,0.0008650007679383984,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R05,BS2DCE,1200,1200,0.00029807515570957465,0.0004897461044930215,0.0008730170735853024,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R05,BSDC91,1201,1201,0.00032949078151288375,0.0005551191877035364,0.0009966015745366398,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R06,BS2DCE,1200,1200,0.00038378805265304407,0.0006624240437685223,0.000995916575602707,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R06,BSDC91,1201,1201,0.00040797316458050304,0.000718459723093934,0.0010586184228606466,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R07,BS2DCE,1200,1200,0.00041204039581620665,0.0005716753710467531,0.0007669337005755583,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R07,BSDC91,1201,1201,0.00043300102628738766,0.0006730504062632832,0.0011351683798316104,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R08,BS2DCE,1201,1201,0.00033352519113580926,0.0005211393888307803,0.0008090314299492326,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R08,BSDC91,1200,1200,0.000507185058669003,0.0009411244575801296,0.001295929413749144,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R09,BS2DCE,1200,1200,0.00024257651779973778,0.0003583363270918038,0.00049320153093368,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R09,BSDC91,1200,1200,0.0004035308027356654,0.0007045913253344762,0.0009726749247071698,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R10,BS2DCE,1200,1200,0.00040984727536339405,0.0006956080120864445,0.0010860460947571843,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R10,BSDC91,1200,1200,0.0004026514977015211,0.0006761762508065706,0.0009803719718053329,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R11,BS2DCE,1201,1201,0.0003269409845584344,0.0004653595121019083,0.0006620944526609762,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
