method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T3_CUDA_REPLAY,T3,v3-lite,8,1,6.5328203269746155,1000,24.0,26564.0,20.870635986328125,24.753214836120605,41.653520584106445,60.438629150390625,109.79083633422852,87.87045097351074,177.27132072448723
T3_CUDA_REPLAY,T3,v3-lite,7,5000,98.28799560997868,1000,24.0,28818.0,30.161646842956543,37.42143630981445,63.49125671386719,85.37080001831055,125.99026374816894,84.54545783996582,165.1839141845703
T3_CUDA_REPLAY,T3,v3-lite,6,5000,98.7037738810177,1000,24.0,28818.0,41.32186412811279,50.43729114532471,83.30330467224121,107.88956260681152,162.77010231018065,78.00820350646973,150.90072631835938
T3_CUDA_REPLAY,T3,v3-lite,5,5000,98.19431000493933,1000,24.0,28818.0,62.43434715270996,75.54839515686035,108.61618041992188,146.52729415893555,239.25302619934078,64.88189888000488,131.89876174926758
T3_CUDA_REPLAY,T3,v3-lite,4,5000,98.46781323899631,1000,24.0,28818.0,88.65312194824219,110.36979484558105,144.28790664672852,201.66936874389648,330.0071166992187,36.72597026824951,117.3729305267334
