method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T1_CUDA_REPLAY,T1,v2,8,1,5.110066027002176,1000,34.0,38457.0,13.470872711035984,22.987341951637674,80.67563700168608,547.6727283332542,23.0
T1_CUDA_REPLAY,T1,v2,7,5000,118.70616043701011,1000,34.0,40811.0,20.53458221800215,34.47725027655353,103.55139552250569,547.6094493803006,23.0
T1_CUDA_REPLAY,T1,v2,6,5000,118.52948142401874,1000,34.0,40811.0,31.085355798664956,51.84529916771251,131.3402255295282,552.6913003013228,23.0
T1_CUDA_REPLAY,T1,v2,5,5000,118.53844300699711,1000,34.0,40811.0,44.025032543458394,74.06557959312006,166.34874516812596,563.3144185262915,23.0
T1_CUDA_REPLAY,T1,v2,4,5000,118.81833925498358,1000,34.0,40811.0,73.52441280399353,125.33368119451262,227.04902252277026,591.9785176692008,23.0
