version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-roto,all1000,A-B,3006.486131386861,3013.9725264006456,7.486395013784659,7.486395013784659
v4-io-roto,all1000,A-C,5535.260273972603,5534.133260570877,-1.1270134017258897,1.1270134017258897
v4-io-roto,all1000,A-D,4672.607634652258,4724.289513895129,51.68187924287122,51.68187924287122
v4-io-roto,all1000,A-E,1459.711513583441,1448.545742866224,-11.165770717217129,11.165770717217129
v4-io-roto,all1000,A-F,3195.640533582963,3218.6172659734725,22.97673239050937,22.97673239050937
v4-io-roto,all1000,A-G,5761.613793103448,5794.2498511267895,32.63605802334132,32.63605802334132
v4-io-roto,all1000,A-H,4860.33524948264,4887.990890894863,27.655641412222394,27.655641412222394
v4-io-roto,all1000,B-C,4570.5,4576.279102854364,5.779102854364282,5.779102854364282
v4-io-roto,all1000,B-D,5435.75088715401,5580.185558724684,144.43467157067334,144.43467157067334
v4-io-roto,all1000,B-E,3214.52700729927,3254.4137457825723,39.88673848330245,39.88673848330245
v4-io-roto,all1000,B-F,1439.1965317919075,1442.9173051253488,3.7207733334412296,3.7207733334412296
v4-io-roto,all1000,B-G,5004.715923566879,4988.845530276195,-15.87039329068375,15.87039329068375
v4-io-roto,all1000,B-H,5659.000000000001,5722.781040165781,63.781040165779814,63.781040165779814
v4-io-roto,all1000,C-D,3121.7760252365933,3099.7843784544007,-21.991646782192674,21.991646782192674
v4-io-roto,all1000,C-E,5671.238894373149,5729.204515019206,57.96562064605678,57.96562064605678
v4-io-roto,all1000,C-F,4802.762264150943,4826.711060137727,23.948795986783807,23.948795986783807
v4-io-roto,all1000,C-G,1735.331681205393,1723.7506250904732,-11.581056114919647,11.581056114919647
v4-io-roto,all1000,C-H,3454.4298642533936,3470.389433887468,15.959569634074342,15.959569634074342
v4-io-roto,all1000,D-E,5094.889391979302,4992.0188707098905,-102.87052126941126,102.87052126941126
v4-io-roto,all1000,D-F,5592.598503740649,5709.843236040702,117.24473230005333,117.24473230005333
v4-io-roto,all1000,D-G,3277.6376470588234,3345.3180259440223,67.68037888519893,67.68037888519893
v4-io-roto,all1000,D-H,1522.3414287967196,1503.5370077081254,-18.804421088594154,18.804421088594154
v4-io-roto,all1000,E-F,2790.9452054794524,2776.5911909844194,-14.35401449503297,14.35401449503297
v4-io-roto,all1000,E-G,5604.619808306709,5559.278354322858,-45.34145398385135,45.34145398385135
v4-io-roto,all1000,E-H,4569.644412191582,4712.220634805898,142.57622261431607,142.57622261431607
v4-io-roto,all1000,F-G,4657.460063897764,4718.318801652999,60.85873775523578,60.85873775523578
v4-io-roto,all1000,F-H,5457.486131386861,5468.061253327238,10.575121940376448,10.575121940376448
v4-io-roto,all1000,G-H,2940.8140293637844,2927.4970881834793,-13.316941180305093,13.316941180305093
