version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-roto,first500,A-B,3006.6298342541436,3013.9725264006456,7.342692146502031,7.342692146502031
v4-io-roto,first500,A-C,5537.900958466454,5534.133260570877,-3.76769789557693,3.76769789557693
v4-io-roto,first500,A-D,4682.617436564737,4724.289513895129,41.67207733039231,41.67207733039231
v4-io-roto,first500,A-E,1463.2276923076922,1448.545742866224,-14.681949441468305,14.681949441468305
v4-io-roto,first500,A-F,3196.683807439825,3218.6172659734725,21.933458533647354,21.933458533647354
v4-io-roto,first500,A-G,5763.807392996109,5794.2498511267895,30.44245813068028,30.44245813068028
v4-io-roto,first500,A-H,4861.575862068965,4887.990890894863,26.415028825897934,26.415028825897934
v4-io-roto,first500,B-C,4576.042533936652,4576.279102854364,0.23656891771224764,0.23656891771224764
v4-io-roto,first500,B-D,5439.607634652257,5580.185558724684,140.57792407242687,140.57792407242687
v4-io-roto,first500,B-E,3215.6944045911046,3254.4137457825723,38.71934119146772,38.71934119146772
v4-io-roto,first500,B-F,1439.9999999999998,1442.9173051253488,2.917305125349003,2.917305125349003
v4-io-roto,first500,B-G,5011.933421226105,4988.845530276195,-23.087890949909706,23.087890949909706
v4-io-roto,first500,B-H,5658.088393543428,5722.781040165781,64.6926466223531,64.6926466223531
v4-io-roto,first500,C-D,3123.8741845293575,3099.7843784544007,-24.08980607495687,24.08980607495687
v4-io-roto,first500,C-E,5673.476756756758,5729.204515019206,55.72775826244833,55.72775826244833
v4-io-roto,first500,C-F,4803.8490566037735,4826.711060137727,22.86200353395361,22.86200353395361
v4-io-roto,first500,C-G,1735.7430656934305,1723.7506250904732,-11.992440602957231,11.992440602957231
v4-io-roto,first500,C-H,3455.196973518285,3470.389433887468,15.192460369182754,15.192460369182754
v4-io-roto,first500,D-E,5097.91711517761,4992.0188707098905,-105.89824446771945,105.89824446771945
v4-io-roto,first500,D-F,5592.778082191781,5709.843236040702,117.065153848921,117.065153848921
v4-io-roto,first500,D-G,3281.248275862069,3345.3180259440223,64.06975008195332,64.06975008195332
v4-io-roto,first500,D-H,1520.411088987594,1503.5370077081254,-16.874081279468555,16.874081279468555
v4-io-roto,first500,E-F,2792.443076923076,2776.5911909844194,-15.851885938656778,15.851885938656778
v4-io-roto,first500,E-G,5607.0,5559.278354322858,-47.72164567714208,47.72164567714208
v4-io-roto,first500,E-H,4570.800059862317,4712.220634805898,141.4205749435814,141.4205749435814
v4-io-roto,first500,F-G,4657.5,4718.318801652999,60.818801652999355,60.818801652999355
v4-io-roto,first500,F-H,5461.5,5468.061253327238,6.561253327237864,6.561253327237864
v4-io-roto,first500,G-H,2941.2529182879375,2927.4970881834793,-13.755830104458255,13.755830104458255
