peer_name,sweep,x_mm,y_mm,z_mm,used_anchors,median_abs_residual_mm,p80_abs_residual_mm,rms_residual_mm,median_quality_percent
BSCCF4,11440,1151.592057520775,2287.6146807157907,1735.7065309237942,7,20.99794933718158,126.62685623720844,177.9268438171135,100.0
BSCCF4,11441,1190.7263536751514,2420.9982551735357,1880.3473717426127,7,52.72291794926741,174.55667706402656,125.9929496725494,100.0
BSCCF4,11442,1280.5482170577802,2525.707023802444,1659.0114294105306,7,56.99608252577946,190.49536885642016,136.97604397505995,100.0
BSCCF4,11443,1546.4406722629608,2609.162313059789,1436.6158593820196,8,96.14799923810529,178.84712602024047,199.91887820875343,100.0
BSCCF4,11444,1652.6335006467777,2674.6044321713666,888.8065018099085,8,86.84360766383134,117.1296378859068,116.0254089144598,100.0
BSCCF4,11445,1744.0007808319508,2687.9783621461393,1046.2490208021054,7,53.05289514915921,88.46049579184003,93.15339231116553,100.0
BSCCF4,11446,2127.5695793941063,2542.3198326387633,1023.7346969064344,8,46.37090741803581,85.28659666180613,248.9068958960384,100.0
BSCCF4,11447,2477.5382047263024,2531.811740877584,1232.6254083311267,8,56.60037748805212,225.96165586712874,149.21202858263584,100.0
BSCCF4,11448,2610.9366292402906,2578.0822743312724,1197.4444206076396,7,59.66363378509459,200.1114561327383,172.48372904608095,100.0
BSCCF4,11449,2468.166818886778,2616.3434140831646,1644.5027783581886,8,26.924120828685318,125.13323702539762,95.04393511715018,100.0
BSCCF4,11450,2584.0114277666935,2742.5377101821223,1710.2651225181417,7,50.496585759940444,91.11737705188645,95.69553225347451,100.0
BSCCF4,11451,2315.768978294411,2921.1190354847904,1752.5037166156872,8,40.150936872212014,122.08643431641005,220.03813528238024,100.0
BSCCF4,11452,2266.645233380674,2924.226634216636,1633.2836352017553,8,55.12196960318181,124.00911165560211,199.54943154727007,100.0
BSCCF4,11453,2151.663657774725,3083.0239061726334,1639.5509398788454,7,39.868271235759494,180.85543644961365,151.7543600433936,100.0
BSCCF4,11454,2019.5207857211956,3004.0985657100778,1466.9372984251172,8,57.40122880384456,124.05341490078055,157.36113001922087,100.0
BSCCF4,11455,1928.0698802145407,3206.299546002424,1723.0875052481456,8,50.63137408708212,307.46482943928845,234.7515832624159,100.0
BSCCF4,11456,1897.9104109835832,2914.2340199460286,1465.8307963224947,8,67.02114898382297,220.76286632123694,175.7112359082441,100.0
BSCCF4,11457,1708.592249649386,2887.729649528046,1721.6843836274697,7,47.9739851752297,154.4808519440222,114.33378766333726,100.0
BSCCF4,11458,1741.367376458258,2964.9988932182023,1579.5283423439523,7,45.31981248230932,56.77312616577165,58.9247759160106,100.0
BSCCF4,11459,1653.715103887401,2963.526239263043,1588.224357496464,7,44.71396165189617,47.6436873758179,92.25893467942095,100.0
BSCCF4,11460,1708.7057379474543,3016.163797370861,1637.30097950036,7,33.14843483176401,151.5859358541055,108.05284794096566,100.0
BSCCF4,11461,1754.7039989970503,3043.3165097891433,1629.2928370074037,8,31.71049147103713,117.11201999530994,100.84185803047738,100.0
BSCCF4,11462,1811.564771664435,3091.535194201608,1575.3629764891875,8,39.44022308571857,64.99361541975841,191.0999844109383,100.0
BSCCF4,11463,1660.2635098095107,3106.5016733479315,1787.1800583197646,7,48.88914029191983,279.61807118236857,198.31703743649405,100.0
BSCCF4,11464,1870.3211200900228,2903.617109975588,1448.7378599611998,8,47.23927367163401,99.20525789796541,110.61749369942447,100.0
BSCCF4,11465,1731.8474464857547,2795.2844366780246,1075.5405438145963,8,47.39543953260227,72.0744236792759,66.29977106353472,100.0
BSCCF4,11466,1610.6809091437874,2619.146944585491,1019.3691950883432,7,43.428230983142385,169.9106606211254,127.00787573876873,100.0
BSCCF4,11467,1614.6209769947745,2514.792729523577,678.7395978453067,7,35.682382498167954,206.68935437182208,140.35930286868023,100.0
BSCCF4,11468,1601.4922599069673,2471.4702902733034,1195.4134409202986,7,31.254528188822405,41.93204487159874,108.48641272713289,100.0
BSCCF4,11469,1761.5127158847438,2377.966772050679,1223.123044384843,7,35.04845542897965,138.76523030389038,94.46225712689541,100.0
BSCCF4,11470,1982.0691359524635,2312.106193922228,1206.760915819278,8,51.20376084427335,119.4821794814022,101.34053806001863,100.0
BSCCF4,11471,2156.9603748896993,2286.472727080592,1233.6113095398723,8,79.28407784773549,277.4348527727647,325.43513783131465,100.0
BSCCF4,11472,2157.9175111374043,2244.020308689151,1317.0587962126579,8,43.87490701629554,183.1640508390331,128.95518562193607,100.0
BSCCF4,11473,2086.113522524374,2288.3456306744824,1175.4592301239572,8,66.55907901291789,210.87477001887112,187.30274634523434,100.0
BSCCF4,11474,2058.059858291387,2481.309200154128,844.7061085706689,8,84.89703933158353,169.44533253533277,149.10245369785636,100.0
BSCCF4,11475,2071.643380441253,2627.810843761118,750.9184856484276,8,40.94397326946705,174.77554830927133,209.8785616677443,100.0
BSCCF4,11476,1794.1480905159995,2884.9958546203497,929.8994546543494,8,41.020205269055396,76.93808453727526,60.04349506948252,100.0
BSCCF4,11477,1654.0135392254585,3101.0995656847113,1145.5958911406321,7,45.491619414325214,116.28340444276677,103.97073537443346,100.0
BSCCF4,11478,1500.1768376667974,3227.3493369948346,1437.4999412782386,8,46.057831681915104,66.11779516401467,191.56100820580906,100.0
BSCCF4,11479,1491.128373798742,3090.2197229493436,1546.4341889228476,8,28.81361666263774,64.79147345042904,80.62219257199166,100.0
BSCCF4,11480,1533.2684467468184,2965.176884941004,1643.1744618807757,8,36.96477362004293,46.47719868477207,37.434483278917874,100.0
BSCCF4,11481,1535.7486306564967,2849.0452090775393,1602.3131097960518,8,20.548063173815535,24.38856394525183,139.9816349362427,100.0
BSCCF4,11482,1593.3586807283807,2667.329033156089,1761.8560874433265,8,21.291609024385025,47.75584234743356,135.19879510088836,100.0
BSCCF4,11483,1477.2329129819718,2713.6365042020825,1554.1917169028598,8,21.529316566003445,72.69581311550705,55.01949437164409,100.0
BSCCF4,11484,1344.0597325800147,2790.3106634989263,1490.4831595950886,8,82.04127208190971,143.0124139508821,127.75719731641222,100.0
BSCCF4,11485,1396.181415734218,2715.650180407689,1541.8278990726135,8,56.78266476657291,221.22202972696977,165.11224909659305,100.0
BSCCF4,11486,1425.8323380400022,2741.1001345884274,1676.152190597595,8,43.770034836577,122.35274515109127,142.80304021571465,100.0
BSCCF4,11487,1653.827383827293,2685.935712422687,1611.218178547666,8,35.468756735914894,58.98775990258174,68.63441196858994,100.0
BSCCF4,11488,1447.1257995243673,2776.2478349583307,1889.1014574797064,7,21.901449504640368,51.22408640619324,76.24739360737273,100.0
BSCCF4,11489,1571.5322388902523,2995.5213702324895,1863.8545041413627,8,21.50794283369487,49.36158210117847,51.978934023930904,100.0
BSCCF4,11490,1501.4627513835799,3146.522074092833,1836.925117959623,8,42.39234850127559,199.54392185566877,130.18842182922822,100.0
BSCCF4,11491,1596.720931848042,3038.542812249066,1661.7393797905283,8,36.397056953399215,165.16678204586665,137.38171527486517,100.0
BSCCF4,11492,1486.9789982250575,2999.5486376593835,1363.2700897897682,8,26.021019128736725,66.11999691319643,45.37536016240809,100.0
BSCCF4,11493,1582.6779010279624,2860.6817272801222,1284.879042188481,8,36.197646202365604,77.80884677156439,89.25220794397677,100.0
BSCCF4,11494,1696.6915711272648,2809.477189573366,1409.6938578726354,7,55.168388037070144,162.46836768800122,139.53663609200103,100.0
BSCCF4,11495,2016.864877649293,2774.827962688055,1065.889920594006,7,52.350582264141394,152.92751176096255,110.16286690258029,100.0
BSCCF4,11496,2118.752732556912,2790.9804579246543,1281.4231286970567,8,31.473164093274363,115.907469709357,83.17132638282662,100.0
BSCCF4,11497,2061.0860729847295,2893.2957707398327,1367.15545881151,8,36.205627133413145,68.20854110230968,52.00291191003192,100.0
BSCCF4,11498,2124.950226073197,2861.2041249456615,1369.634621328235,8,50.36784838299104,84.08690850740123,95.84814198094132,100.0
BSCCF4,11499,2202.441324540077,2900.997847614449,1193.0677997707016,8,45.83951823090297,71.20307681205668,55.92723364617813,100.0
BSCCF4,11500,2198.84631945847,2942.6153683285524,1131.7689341197456,8,21.65370386367954,59.82582113827466,73.34453537324212,100.0
BSCCF4,11501,2030.6004904045587,3091.949052276963,899.9701193122139,8,44.87470187896474,87.05011204904223,92.42167676997973,100.0
BSCCF4,11502,1722.4655580431431,3195.1564238465453,633.3656452137091,8,52.216178613339935,124.00872464152017,100.0586050376477,100.0
BSCCF4,11503,1501.2461658524624,3242.92353848796,845.2775211308937,8,51.49547485594803,165.54852706786076,189.68495553805093,100.0
BSCCF4,11504,1344.792141108289,3337.269720618878,1094.4190291808077,8,51.52346518633408,109.88150545045141,143.35111651508498,100.0
BSCCF4,11505,1224.6243833558485,3282.6276135833928,1431.6161884983271,8,36.29778251617222,146.1334152664521,188.9917988459764,100.0
BSCCF4,11506,1241.066452651962,3137.663191497681,1608.8461864837645,8,55.6801883228668,113.80585417184906,86.54791260417058,100.0
BSCCF4,11507,1365.7209092977303,2926.91479167121,1716.3785145731867,8,38.21760633922736,60.73535512724867,68.54627619473935,100.0
BSCCF4,11508,1546.2124755994955,2793.3589203460974,1608.9880991967002,8,30.896728484705136,80.70556961839723,66.0428652250184,100.0
BSCCF4,11509,1719.4444743417496,2775.257770893488,1295.0874123622693,7,28.798928036270354,64.26006586074901,83.58326650347182,100.0
BSCCF4,11510,1738.4847292815698,2795.0814173688236,1468.066436595545,8,97.81646487087414,219.7148862379152,162.03094217141484,100.0
BSCCF4,11511,1750.9057560469457,2976.1964092074722,927.7745206437356,7,72.17129397808185,86.51748397338515,81.21553868392006,100.0
BSCCF4,11512,1660.0361679182915,3105.9460512555715,1047.4407879547566,7,59.66633606125197,123.1194575160551,102.22348192404557,100.0
BSCCF4,11513,1682.7121475405374,3016.49355053405,1164.5524132232267,8,50.16101358269975,72.87022097107648,77.32304717747704,100.0
BSCCF4,11514,1692.8929130595488,2916.9872070415595,1482.430925493206,8,56.97892739003464,78.06064651118032,84.9393814828704,100.0
BSCCF4,11515,1566.1243934059314,2952.538962085426,1723.1067480575625,8,22.126700964496877,141.29763720739356,156.37157165622776,100.0
BSCCF4,11516,1597.6030486566283,3026.0043566909912,1762.4268205373496,8,26.208560190189928,47.33736295907984,244.32505223509682,100.0
BSCCF4,11517,1522.5265157791405,3098.7156792791575,2111.721060000859,8,53.749601995403054,89.1608677460068,65.63121021929216,100.0
BSCCF4,11518,1439.9595671384673,3039.1336639723154,1952.3326947554187,8,41.20423621660825,135.0671563175308,101.58010712378415,100.0
BSCCF4,11519,1448.453806384343,3032.9984610745946,1782.1548517988626,8,46.725947070174925,152.93946300063033,108.64926554292448,100.0
BSCCF4,11520,1418.8755064985662,2977.33225784335,1530.0459705074263,8,36.78531087579404,53.90371148753038,49.26606333766246,100.0
BSCCF4,11521,1540.324417429934,2938.692176860932,1380.461674542036,8,36.15749971962873,121.529540098831,97.603944658099,100.0
BSCCF4,11522,1735.3650222339625,2931.7821991326437,1319.4266473026726,7,14.050710546216123,85.17470826238926,56.929012751760204,100.0
BSCCF4,11523,1892.8456613209112,2954.5312822281285,1315.1523306151248,7,54.61655489183386,144.47392240634318,115.62045643418222,100.0
BSCCF4,11524,1890.9076316630676,2942.3272554641003,1450.5496013525785,8,49.578269897016526,226.28274121028468,183.800556324471,100.0
BSCCF4,11525,2095.8641067319913,3125.7104207562957,1420.4746408208175,7,57.44712172301843,138.1624876973738,156.3395711492164,100.0
BSCCF4,11526,2231.260033504658,3187.4839920805316,1439.4235167860247,8,21.974333677870618,104.59414780900914,147.44548991761351,100.0
BSCCF4,11527,2291.3134306764455,3198.3026731413283,1308.5040642758495,8,68.10097274450936,161.25930738363982,150.0230113830126,100.0
BSCCF4,11528,2211.3351609382357,3361.033040229312,1194.288625090378,7,29.76915773604287,109.70812582927978,169.95888478571223,100.0
BSCCF4,11529,2229.9763746952126,3390.8513779100304,1129.4622655932176,8,45.40497896230295,141.1914362851186,117.86389000244229,100.0
BSCCF4,11530,1960.8227277596068,3443.1211508522274,1000.2577788767983,7,24.233638541930304,44.350643894817864,142.54200237435853,100.0
BSCCF4,11531,2244.2551670978173,3126.0809887009445,1046.2397113869808,8,86.74169807300336,172.27966817699692,145.76465846221467,100.0
BSCCF4,11532,2065.5112647357296,2958.397390758882,1280.3012794288225,8,57.60523412164321,162.41838618208607,128.90891160600435,100.0
BSCCF4,11533,1889.690000322967,2904.0982171875794,989.0192091357396,8,50.053562651019774,103.37531633844286,84.0752884038493,100.0
BSCCF4,11534,1890.598034564735,2788.2051609418504,1436.7460195326375,7,26.613549666916697,55.737679653053334,51.1328228246478,100.0
BSCCF4,11535,2050.7432410478996,2667.669212908288,2052.468408374612,8,83.17754595209954,125.85883363290361,105.53294533475058,100.0
BSCCF4,11536,2171.1935244808687,2899.2834057036303,1873.269861755402,8,18.213021551657448,59.9495045575556,49.50726563737794,100.0
BSCCF4,11537,2293.552628291251,3048.0309316803337,1651.6719929362744,7,29.282960482139515,129.14762556250147,187.52447079422785,100.0
BSCCF4,11538,2328.686885284713,3147.2309697476235,1533.6075322532315,8,50.34765557924197,142.9185189065219,128.44443423608868,100.0
BSCCF4,11539,2304.5141226273226,3182.667199775677,1293.7216418254816,8,51.71656840611308,119.02017064229128,96.87309525531197,100.0
BSCCF4,11540,2284.8156419854386,2997.129459443322,1572.4915604558923,7,56.53500458188455,221.38688735210314,168.5376874056578,100.0
BSCCF4,11541,2015.0396323915622,2907.23363618377,1530.520783590509,8,100.60142769438517,239.66311950350558,167.82050325437905,100.0
BSCCF4,11542,2187.435729028499,2784.5555815498337,1175.1256024181569,8,35.719907488196895,184.70411590876375,193.4189512330561,100.0
BSCCF4,11543,2200.4138477345205,2800.241943678734,1368.5000384446687,8,38.687658730483236,81.52142221415235,91.11968043937227,100.0
BSCCF4,11544,2118.3253247602192,2767.311279973723,1712.3532965701665,8,27.63412150755471,89.18355204469493,72.28448324057742,100.0
BSCCF4,11545,1912.3470371439282,2688.2085996909486,1904.7987098842195,8,68.21470202065234,131.47725551531198,167.60535454185344,100.0
BSCCF4,11546,1764.1747641111504,2548.3767849379806,2122.637895491169,8,45.204040384332075,94.44935004648035,136.94469345371522,100.0
BSCCF4,11547,1658.964650008652,2385.4316811987205,2070.4468395362587,7,45.37661530227797,131.16872403593942,98.16112438666687,100.0
BSCCF4,11548,1888.27525704815,2393.969782146903,1829.0041804344773,7,34.742413002462854,142.214352593302,184.13085194489028,100.0
BSCCF4,11549,1707.2945410021694,2319.382189134409,1420.302349035232,8,54.24227673131463,106.87858607486969,76.46144828921672,100.0
BSCCF4,11550,1846.8295580115953,2309.350984071049,1353.496700176614,8,52.86375593608068,77.77101395122673,55.2190677243369,100.0
BSCCF4,11551,2031.8463832163404,2294.070279463697,1303.9245271668929,8,38.86247790397783,169.48094186993796,125.18491876519496,100.0
BSCCF4,11552,2023.5917916960132,2422.3741032507255,1377.019225122947,8,48.95912425259007,119.71654259744932,129.0074847263204,100.0
BSCCF4,11553,1921.8636013243245,2520.1162725517183,1345.9033677526945,7,51.68576495929574,197.3441918370454,139.11163816071885,100.0
BSCCF4,11554,2034.014989808894,2556.0030743880334,981.7123978614466,8,44.70478112018259,141.89526316811026,91.09549823768563,100.0
BSCCF4,11555,1900.8864274094349,2587.6668794267634,870.1249340333808,8,33.18403306345385,197.89048147167213,203.1669257351149,100.0
BSCCF4,11556,1929.839009979166,2522.7851842692908,703.965810103055,8,73.47998081106653,378.77623144690483,262.7839829081136,100.0
BSCCF4,11557,1844.632342275465,2306.7153934596245,1264.8480607406605,8,47.56144781019702,226.55916999004234,217.45534108212908,100.0
BSCCF4,11558,1584.9364307535882,2370.5080161899373,1283.5410004527857,7,37.08940807701401,62.460065413590385,80.86590833622071,100.0
BSCCF4,11559,1892.0042282461297,2231.1862482133215,1405.402035215865,8,56.54231316712708,145.19803360215568,100.08877858906686,100.0
BSCCF4,11560,2023.629860616649,2456.2849228453238,1463.8440274245627,7,22.004396536263812,80.41335603814382,58.2659802126601,100.0
BSCCF4,11561,2183.173619897403,2776.2056834471605,1455.4707094415717,8,32.44255559826888,137.15179850140973,96.74317861634567,100.0
BSCCF4,11562,2104.886642042661,3068.40706341787,1351.11468601537,8,82.551361166383,114.96534138934236,118.12806429723817,100.0
BSCCF4,11563,1784.9084834889168,3340.1955902082764,1552.4970172099947,8,72.3220177463777,183.36517916307776,144.7283213878434,100.0
BSCCF4,11564,1529.3920479573405,3390.8534954494457,1647.1739709898065,7,40.42080738840832,99.0831220834592,115.98910356207165,100.0
BSCCF4,11565,1367.5253820452654,3240.945981148055,1433.6160676202662,8,34.68908537926973,85.27963300154714,107.76890026852617,100.0
BSCCF4,11566,1193.286493035364,3184.0034281498333,1697.4190223836786,8,46.12188348756308,97.38356513888371,122.68058640419362,100.0
BSCCF4,11567,1093.6862674025153,3192.8057013342973,1754.964557300516,7,22.906709871126168,72.30604686679165,57.55399334878035,100.0
BSCCF4,11568,1237.4027685510487,3284.195324492286,1804.8694981720632,8,34.099838240741974,69.76729794829537,63.925184530293116,100.0
BSCCF4,11569,1329.7086731479249,3391.0222145896496,1994.574241068664,8,40.89449092763107,78.52766490878268,56.66272495026598,100.0
BSCCF4,11570,1336.171457913509,3617.725867259671,1743.020506713989,8,50.341474393194176,81.32779902361543,87.48626147638116,100.0
BSCCF4,11571,1300.6251942552149,3664.1351084929634,1593.867577852688,8,52.20958230542897,156.52069482516782,107.96525166656332,100.0
BSCCF4,11572,1345.5033946351693,3718.3148490425224,1348.7153004626616,8,50.23648342166325,92.60876303359046,89.3200593929475,100.0
BSCCF4,11573,1288.8589905343288,3640.0723130240353,1038.4770455555822,8,31.687339360260808,41.224871917113255,33.07426784290712,100.0
BSCCF4,11574,1259.9043413341174,3505.305687532174,1010.8454413184843,8,24.95652582289631,91.43684277296425,110.04458012998037,100.0
BSCCF4,11575,1266.4014013665653,3422.744952765019,1083.2693608332681,7,40.90957585766091,159.30689864863288,477.5440311770869,100.0
BSCCF4,11576,1588.494378934788,3324.2256096856318,1634.383194646081,7,54.90626866687535,245.39442088442232,224.54192474921553,100.0
BSCCF4,11577,1535.014106373559,3562.877510914345,1358.1914491887528,8,49.92971134386471,121.39766415665798,110.15258334590052,100.0
BSCCF4,11578,1600.1762679166811,3646.3397703172054,1459.2120488761743,8,39.3809408280506,167.41151533975227,125.64933395432801,100.0
BSCCF4,11579,1514.343709857431,3715.8589547294873,1401.9884243871918,8,37.56711024166543,93.94101328616418,69.88239710116177,100.0
BSCCF4,11580,1546.9343999272178,3727.881670411958,1526.8304990982506,8,34.38816497589619,56.805272401375355,81.07971273778752,100.0
BSCCF4,11581,1409.6622851264663,3691.0476476969384,1457.9291788474443,8,46.14953288386778,128.07374320265836,122.22102237589671,100.0
BSCCF4,11582,1310.1654141310676,3632.1400113133004,1479.28610187208,8,39.70920916180569,292.712694364667,226.63706537508244,100.0
BSCCF4,11583,1363.7057281344162,3549.1707241410363,1471.2030604648148,7,19.69508185028326,220.03389579460622,302.35415408307165,100.0
BSCCF4,11584,1073.5234156896252,3637.694809860616,1727.8937086312194,7,117.55911642531919,242.1453508781221,159.61703224467314,100.0
BSCCF4,11585,1029.529834608783,3521.3518265880784,1501.952066947255,8,50.74370489842795,145.58743745549216,213.8569646493154,100.0
BSCCF4,11586,989.296906677413,3409.9644083612775,1896.0951259785224,8,78.95467002769806,154.34930074231468,132.01416599738374,100.0
BSCCF4,11587,985.8770624756797,3302.998708229179,1952.4358670667489,8,50.606223897484824,88.2569690315173,72.13084944139634,100.0
BSCCF4,11588,1042.9880822245354,3360.064463718277,1954.5145218563807,8,72.30578501139667,104.95841022695315,100.4514259447174,100.0
BSCCF4,11589,1161.513799988851,3265.462542590364,1981.6588080854017,8,70.67933823220812,130.09709249928866,106.55560732979441,100.0
BSCCF4,11590,1131.1356182955176,3311.8596662228483,2027.586724376848,8,68.78312881169836,113.73541844927477,98.20193746323132,100.0
BSCCF4,11591,1434.7047108877098,3337.054554452833,2004.4629667345894,8,32.447421377707315,93.1469503482722,89.15991044018044,100.0
BSCCF4,11592,1589.0274714848426,3385.1442211621666,2031.5079819035413,8,101.58203750830603,193.00275470721616,328.7163343642936,100.0
BSCCF4,11593,1713.0879417665305,3594.173573923811,1952.308246074529,7,53.68155173899322,229.78149693480674,205.22922865215224,100.0
BSCCF4,11594,1607.0577008267621,3392.826228177355,1942.5278350595368,7,45.27072799334064,174.67746756452507,142.1314298473052,100.0
BSCCF4,11595,1644.4662473029127,3398.2598227517096,1988.2251505453828,7,77.3553972695945,216.21670845546694,215.3058363367791,100.0
BSCCF4,11596,1621.1745926341418,3399.9821809016303,2107.841364460594,8,62.356091924607654,106.4712375944565,77.34880679243663,100.0
BSCCF4,11597,1311.8090919577694,3547.561773775283,2213.003752637988,7,91.07437356462378,184.6803787128877,141.5804636999062,100.0
BSCCF4,11598,1444.5897386529964,3505.97372243083,1914.9369893518456,7,24.184351210633395,53.17341350476529,47.211838402982664,100.0
BSCCF4,11599,1472.983483048893,3611.6969281871916,1844.0181739713762,8,43.14443046075883,70.38321603995921,80.52088489295633,100.0
BSCCF4,11600,1449.8436264288796,3601.4710550591867,1891.2253825516377,7,68.5376662068038,101.62352217234486,83.81318515438343,100.0
BSCCF4,11601,1470.0905319385263,3625.3822974865097,2522.093677037799,7,51.31180590918348,76.53940856625051,200.2864264128654,100.0
BSCCF4,11602,1601.2582541079596,3568.260727644633,1754.2217751042285,7,48.75232662995586,93.7404189963408,70.294304526401,100.0
BSCCF4,11603,1660.4648744819833,3477.354107838174,1736.4160884778576,7,54.21960760057641,113.43468267603345,127.78018623079616,100.0
BSCCF4,11604,1762.3758623444862,3426.269454153215,1743.8027939857761,7,97.11283426444561,179.99234598993243,136.55480896521956,100.0
BSCCF4,11605,1830.3670764699439,3253.041301421527,1983.4538922438514,7,47.05019716488778,215.1220437102267,259.56194901732744,100.0
BSCCF4,11606,1787.1546707393818,3307.140926797327,1795.1143728269353,8,38.24635244641149,216.65853249790206,243.43393646499197,100.0
BSCCF4,11607,1758.9021061340607,3198.411376235296,1846.314933994076,7,68.98496199542478,92.94615433867726,71.99671850715366,100.0
BSCCF4,11608,1677.4859967359648,3165.891263101129,1851.3174263172955,8,54.060854420769374,138.973881633906,95.26265508302832,100.0
BSCCF4,11609,1818.3069762692414,3154.100321961068,1909.8558796930374,8,18.153314101640945,48.76140128719627,51.68025781038189,100.0
BSCCF4,11610,1896.3860891536763,3059.598862584589,1703.926896173175,8,22.921372444985764,130.17864659681572,145.37723685923228,100.0
BSCCF4,11611,1808.782999959492,3123.404681096767,1635.080116424866,7,61.11075477920804,136.23654466664385,116.76093570374215,100.0
BSCCF4,11612,1713.0983268377754,3065.7644786168444,1574.4785619428067,8,77.62193555782642,233.6905967913318,180.1400761198495,100.0
BSCCF4,11613,1773.2953994226177,2817.5711067087077,1420.6718790184418,8,69.89099931772284,161.02489293437876,112.58817931387725,100.0
BSCCF4,11614,1798.6370595840178,2732.7274761175386,1304.994604414705,8,29.446981610966304,125.06867332311235,105.6003322868074,100.0
BSCCF4,11615,1676.4756781440826,2690.3157244444146,1200.127102797684,7,57.9285428488829,110.43851205103519,80.26398421959365,100.0
BSCCF4,11616,1639.4131749387843,2633.261697058284,1191.8800185708888,7,53.364366633239115,82.81452648156649,82.42947669735788,100.0
BSCCF4,11617,1713.5277453227066,2702.4232446520336,1269.549082969694,7,76.65592323240253,151.54164387851162,107.9721202730939,100.0
BSCCF4,11618,1968.3440506353147,2728.126468197914,1344.3794437323495,7,48.16090328641985,130.50311391770308,195.41624199636806,100.0
BSCCF4,11619,1770.1493705891373,2893.110703492893,1005.9567812099555,7,54.17733598410268,100.09972458138002,81.6215500482453,100.0
BSCCF4,11620,1780.6993973392932,3093.96697283479,1017.6315228413532,7,55.066703344055895,105.32434907345362,78.07919527344927,100.0
BSCCF4,11621,1744.7076790168637,3168.767665113324,941.2644415937275,7,15.704715964745446,43.084583455964186,129.787535861212,100.0
BSCCF4,11622,1725.3234009626037,3205.3325628181315,1020.9030025194727,7,54.531027333029215,79.26033625779039,76.11350746658809,100.0
BSCCF4,11623,1724.5532053839042,3176.2856259666887,1096.9539977915938,7,39.265540075852186,119.14040973032184,126.3865038996408,100.0
BSCCF4,11624,1810.8193698281818,3062.7935352746504,1232.7661308601444,7,22.506441540211654,28.3016161945563,23.018669487452478,100.0
BSCCF4,11625,2007.8411653882515,2873.098166209761,1301.413413655861,8,24.498839570378323,92.22980539098494,73.70559651713252,100.0
BSCCF4,11626,2357.8707654394602,2643.5366361598267,1762.2252845195094,8,35.59277567252229,125.6780038683092,113.79826224467861,100.0
BSCCF4,11627,2096.271115467023,2329.297748596564,1610.082858600897,8,48.5288470416549,128.02066320634222,96.30708855682532,100.0
BSCCF4,11628,2118.929453723114,2117.0507215289304,813.631188908682,8,40.922965427075724,199.45727089124006,147.21924309805732,100.0
BSCCF4,11629,1750.082074586494,1962.6138120773044,1587.2538853399433,7,30.02685342313407,89.63584287236458,96.34158811524362,100.0
BSCCF4,11630,1512.5890331866906,1940.2677469206246,1559.8226073079213,7,38.00890289131121,117.41960336487205,101.52539405067647,100.0
BSCCF4,11631,1361.963196424849,1955.634999161217,1698.2778248160776,7,38.43242714387043,41.58199733053789,31.821948813309916,100.0
BSCCF4,11632,1329.0860905347079,1926.0271729751385,1729.561731525781,7,26.260642218697285,48.689785703662174,44.912203193294374,100.0
BSCCF4,11633,1464.7606162922093,1917.5760423615998,1826.7756607482547,8,37.79229375684508,94.88912964131971,85.596167487902,100.0
BSCCF4,11634,1373.4091407002672,1879.0823201461794,1870.3394714596534,7,24.06241618944432,104.589325811079,80.29924893799048,100.0
BSCCF4,11635,1486.2619497165138,1782.3304206107432,1831.0645426218957,7,35.747686201706074,115.8047848453303,101.0401506294982,100.0
BSCCF4,11636,1627.208319813207,1652.9810096197568,1779.719536779594,7,43.07710667866877,90.28485081547355,71.80700408337181,100.0
BSCCF4,11637,1761.136778716856,1701.033043850816,1548.6470589244873,7,54.369728821254284,120.01448000773382,80.41322031830943,100.0
BSCCF4,11638,1776.7202498345086,1817.936559272541,1397.268420588252,7,52.55749122926727,135.17816422451142,91.66116009829078,100.0
BSCCF4,11639,1914.5917746330429,1908.7384550824643,1591.974967101478,7,26.789216257026055,129.41652832760107,106.2441828147073,100.0
BSCCF4,11640,1840.8254411186906,2007.409078885659,1480.7343595831576,8,57.49266314362194,100.70709734095655,87.36223842074375,100.0
BSCCF4,11641,1864.0237160296226,2107.2090626167146,1220.6023746793685,7,45.47025380807827,135.0981537813844,104.0744266267395,100.0
BSCCF4,11642,1907.198774083198,2204.5385208064677,1206.9384367405055,7,48.959584797972184,228.6613688776056,202.8412114579001,100.0
BSCCF4,11643,2019.6663223473,2171.575681693798,1584.2803891174767,8,63.71585192919042,212.12508698533503,182.56027939112275,100.0
BSCCF4,11644,1869.220550624035,2127.968906997728,1382.5461512707952,7,47.94089627179528,247.38610797857956,204.29493931226176,100.0
BSCCF4,11645,2072.3391917514587,1938.180953104421,1704.0371396369014,8,56.66144205472415,167.57797956189333,258.69493526182396,100.0
BSCCF4,11646,2030.0895856338639,1913.0998422142927,1294.0311190477255,8,48.30182279714427,164.2287401156032,115.76219593557173,100.0
BSCCF4,11647,1901.4739246757733,1754.8633472922995,1178.807917686347,7,30.19349639939719,152.25276677181566,105.66723789712621,100.0
BSCCF4,11648,1661.9127725401738,1615.0202278700722,946.9934595742571,8,44.85432735685663,238.8539002458338,314.9751648190886,100.0
BSCCF4,11649,1628.864386477926,1522.58595043639,1125.1382489913876,7,22.293020081643135,124.5274006508646,102.73034591378732,100.0
BSCCF4,11650,1560.2659503927123,1403.422776532104,1164.539848232519,7,48.96937988085347,64.80323153369274,163.90727081725316,100.0
