method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T3_CUDA_REPLAY,T3,v4-io,8,1,6.58028801600085,1000,34.0,38457.0,13.846134681508211,22.7182296541931,79.87194126190734,552.9900461790259,23.0
T3_CUDA_REPLAY,T3,v4-io,7,5000,125.24017002999972,1000,34.0,40811.0,21.568398048301457,36.04338864793352,97.86034934296619,555.1094197809192,23.0
T3_CUDA_REPLAY,T3,v4-io,6,5000,125.60531158899539,1000,34.0,40811.0,30.52989411152709,50.7144058329381,122.00769286422727,561.4129089379364,23.0
T3_CUDA_REPLAY,T3,v4-io,5,5000,125.44537817600212,1000,34.0,40811.0,41.411245165674494,69.41885316366866,154.26753278666484,568.6435495620108,23.0
T3_CUDA_REPLAY,T3,v4-io,4,5000,125.97325357400041,1000,34.0,40811.0,63.92708674979937,108.64493841166265,205.8018377145381,587.3024962703149,23.0
