row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L14:I0:T6,S00,simulate_imu_prior,L14:I0,0.7033353059999854,,,,
R2:L14:I0:T6,S00,build_track_tensors,L14:I0,14.10841097399998,,,,
R2:L14:I0:T6,S00,torch_gpu,,10.140937484999995,0,1,10.140937484999995,10.140937484999995
R2:L14:I0:T8,S00,torch_gpu,,15.562897823000071,0,1,15.562897823000071,15.562897823000071
R2:L14:I1:T6,S00,simulate_imu_prior,L14:I1,0.5707771169999205,,,,
R2:L14:I1:T6,S00,build_track_tensors,L14:I1,11.52853956599995,,,,
R2:L14:I1:T6,S00,torch_gpu,,3.5729169030000776,0,1,3.5729169030000776,3.5729169030000776
R2:L14:I1:T8,S00,torch_gpu,,2.6794995680000966,0,1,2.6794995680000966,2.6794995680000966
R2:L14:I3:T6,S00,simulate_imu_prior,L14:I3,0.5197195120000515,,,,
R2:L14:I3:T6,S00,build_track_tensors,L14:I3,11.855798864999997,,,,
R2:L14:I3:T6,S00,torch_gpu,,16.145693592000043,0,1,16.145693592000043,16.145693592000043
R2:L14:I3:T8,S00,torch_gpu,,7.19814768699996,0,1,7.19814768699996,7.19814768699996
R2:L14:I4:T6,S00,simulate_imu_prior,L14:I4,0.6571701179999536,,,,
R2:L14:I4:T6,S00,build_track_tensors,L14:I4,13.717192798000042,,,,
R2:L14:I4:T6,S00,torch_gpu,,15.981577791999939,0,1,15.981577791999939,15.981577791999939
R2:L14:I4:T8,S00,torch_gpu,,11.540478795000013,0,1,11.540478795000013,11.540478795000013
