pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2574.534441805226,2574.534441805226,0.0,0.0
A-C,3368.0621329474766,3367.75,0.3121329474765844,0.3121329474765844
A-D,4180.602317760358,4180.40099009901,0.201327661347932,0.201327661347932
A-E,1546.6557410929786,1546.594382022472,0.06135907050656897,0.06135907050656897
A-F,2862.4311744131974,2861.9999999999995,0.431174413197823,0.431174413197823
A-G,3595.046001925682,3595.810082063306,-0.7640801376237505,0.7640801376237505
A-H,4546.44289758144,4546.5,-0.05710241856013454,0.05710241856013454
B-C,1306.9077757890373,1306.9999999999998,-0.0922242109625131,0.0922242109625131
B-D,4742.643821811093,4742.5,0.14382181109340308,0.14382181109340308
B-E,3132.606746049806,3132.5622568093386,0.044489240467555646,0.044489240467555646
B-F,1311.84461445745,1312.0,-0.15538554254999326,0.15538554254999326
B-G,1853.2582287135913,1853.0,0.2582287135912793,0.2582287135912793
B-H,5147.783201878345,5148.013793103448,-0.2305912251031259,0.2305912251031259
C-D,4135.083567500321,4135.404123711341,-0.32055621101972065,0.32055621101972065
C-E,3829.492177193443,3829.757244855103,-0.26506766166039597,0.26506766166039597
C-F,1876.5197248611748,1876.4999999999998,0.01972486117506378,0.01972486117506378
C-G,1322.4729927007297,1322.4729927007297,0.0,0.0
C-H,4567.522176594772,4567.242309512542,0.2798670822294298,0.2798670822294298
D-E,4513.282108377405,4513.509707822809,-0.22759944540393917,0.22759944540393917
D-F,4974.765482556525,4975.0,-0.2345174434749424,0.2345174434749424
D-G,4374.334005226521,4373.92602739726,0.40797782926074433,0.40797782926074433
D-H,1518.0,1518.0,0.0,0.0
E-F,2707.5654582236684,2708.0,-0.4345417763315709,0.4345417763315709
E-G,3487.988514415228,3487.5,0.48851441522811,0.48851441522811
E-H,4345.864864864865,4345.864864864865,0.0,0.0
F-G,1333.543396226415,1333.543396226415,0.0,0.0
F-H,4981.681948984741,4981.444615384615,0.23733360012647609,0.23733360012647609
G-H,4349.73776310983,4350.0,-0.262236890170243,0.262236890170243
