version,ID,alignment,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,fit_det_2d,fit_vertical_shift_mm
v2,ID05,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",40.87893564991031,40.42128623875894,6.0997539846969175,-179.04988552974578,1097.48686257488,513.6876719216732,-184.9818897969324,1103.586616559577,473.7040289339493,1.000000000000001,96.55065953440887
v2,ID06,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",150.59019718473954,20.542419165942377,149.18249395605858,-213.77065042856248,1834.1350439560586,476.87542945513337,-193.231255,1684.95255,476.52298,1.000000000000001,96.55065953440887
v2,ID07,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",175.36822890472354,59.93504987343722,164.80839027746163,348.0265694429828,46.75696472253837,113.58907399706345,352.14755,211.565355,53.795866,1.000000000000001,96.55065953440887
v2,ID08,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",71.87653280961206,70.86563852533055,12.012378828875853,453.5912655191162,1144.292778828876,-106.40588932182004,391.90054,1132.2804,-71.53192899999999,1.000000000000001,96.55065953440887
v2,ID09,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",52.42760180111072,43.99342518658703,28.51722235716511,446.84041433964694,1539.668127642835,-84.54149516176608,408.80994,1568.1853500000002,-62.4257885,1.000000000000001,96.55065953440887
v2,ID10,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",121.02683000391364,56.62246304079725,106.9644345564906,110.70954010984474,131.6852954435094,-972.2834850760188,65.499245,238.64973,-938.19342,1.000000000000001,96.55065953440887
v2,ID11,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",70.7304403038147,69.8641621168223,11.036033584846791,-111.13761944560451,1144.535883584847,-1008.4699595345849,-63.9057945,1133.4998500000002,-956.990295,1.000000000000001,96.55065953440887
v2,ID12,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",130.59756326164387,82.0517215640366,101.60333910977965,11.707279057723326,1691.7333891097799,-1016.8866423651729,-43.6886845,1590.1300500000002,-956.35754,1.000000000000001,96.55065953440887
v2,ID13,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",86.26767974098605,30.354282231164294,80.75103787645185,-159.36553755700106,1058.3465621235482,-195.6089507882682,-189.628155,1139.0976,-197.96616,1.000000000000001,96.55065953440887
v2,ID14,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",72.54004818630925,27.929855527490353,66.94760459557597,-179.79630669068433,1065.680195404424,-174.1259521143686,-198.69532,1132.6278,-194.690585,1.000000000000001,96.55065953440887
v2,ID15,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",97.28627219321247,48.682538347018244,84.22962197079437,-168.8577905783593,1048.0254780292057,-221.59297129354445,-200.165335,1132.2551,-184.312585,1.000000000000001,96.55065953440887
v2,ID16,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",14.145767823768864,8.55773524539069,11.263565811667831,-185.581250179403,1110.7936341883321,-177.25332135699568,-184.854655,1122.0572,-185.780155,1.000000000000001,96.55065953440887
v2,ID17,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",71.91291281822429,34.004751354028336,63.36516326304411,-157.75707479349876,146.09349173695588,-302.83211938513705,-180.3984,209.458655,-328.203235,1.000000000000001,96.55065953440887
v2,ID18,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",30.18046967243656,23.285011652195777,19.20075472490521,-308.7564175634243,187.70509527509478,-243.09188953609146,-295.4243,206.90585,-224.00141,1.000000000000001,96.55065953440887
v2,ID19,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",169.33637562202148,83.30446360529554,147.4285401550064,-187.26137672774848,58.532029844993595,-30.84030018616272,-188.530555,205.96057,-114.135095,1.000000000000001,96.55065953440887
v2,ID20,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",158.87805612791053,48.19035669459961,151.39328334054568,-35.07139782865761,51.16684665945432,-203.77872032854657,-80.19599149999999,202.56013,-220.692665,1.000000000000001,96.55065953440887
v2,ID21,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",40.51240615074432,29.224754610079547,28.05652811920072,-192.86213624802485,1626.7008281192007,-248.97514387917136,-212.053465,1598.6443,-226.934745,1.000000000000001,96.55065953440887
v2,ID22,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",21.38514722192566,16.54853399615371,13.54512991010347,-227.1753869838367,1585.7760700898966,-250.72375936861476,-232.83767,1599.3212,-235.17408,1.000000000000001,96.55065953440887
v2,ID23,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",127.05224972783562,68.57342986671527,106.9577434186931,-211.8482854473814,1706.621993418693,-289.1217558577996,-230.87733,1599.6642499999998,-223.24148,1.000000000000001,96.55065953440887
v2,ID24,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",79.43072834473966,56.72123795518066,55.60523150035078,-248.36220830683874,1655.1867315003508,-274.10959006574285,-218.202475,1599.5815,-226.071175,1.000000000000001,96.55065953440887
v3-lite,ID01,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",170.00561231446142,84.36439379680503,147.59592568127533,-460.3755169503984,34.94687490280397,-362.8400771378763,-542.215344349341,182.54280058407932,-383.3240609304319,0.9999999999999993,97.18482443515434
v3-lite,ID02,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",84.33550890589436,31.226605124648934,78.34141430179466,-520.2168052660011,1027.2475856982053,-238.81461566855023,-543.22998,1105.589,-259.92136,0.9999999999999993,97.18482443515434
v3-lite,ID03,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",364.3839868683972,61.477071948845115,359.16049269192285,-605.9112574104465,1984.7219426919228,-289.23367452669254,-554.00287,1625.56145,-256.2951,0.9999999999999993,97.18482443515434
v3-lite,ID04,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",259.1820353721936,100.96160774621283,238.70919802339597,-227.13726628290237,-56.54540802339595,516.6684542514786,-321.178815,182.16379,479.93382,0.9999999999999993,97.18482443515434
v3-lite,ID05,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",41.480466669375744,41.06363430198167,5.865752553791026,-178.65848502439735,1097.7208640057859,514.2778704352118,-184.9818897969324,1103.586616559577,473.7040289339493,0.9999999999999993,97.18482443515434
v3-lite,ID06,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",149.69506755251908,20.646409792881194,148.26442261114994,-213.85497844855445,1833.21697261115,477.4905896594837,-193.231255,1684.95255,476.52298,0.9999999999999993,97.18482443515434
v3-lite,ID07,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",175.52389655708143,59.957833897504315,164.96574316172524,348.4188100771412,46.59961183827477,113.6376435827924,352.14755,211.565355,53.795866,0.9999999999999993,97.18482443515434
v3-lite,ID08,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",72.18477244714713,71.28325544237472,11.372724686000538,454.07707025893285,1143.6531246860006,-106.3942523795863,391.90054,1132.2804,-71.53192899999999,0.9999999999999993,97.18482443515434
v3-lite,ID09,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",53.18329867735776,44.4362207017907,29.221320092473434,447.47133760513316,1538.9640299075268,-84.33181610602787,408.80994,1568.1853500000002,-62.4257885,0.9999999999999993,97.18482443515434
v3-lite,ID10,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",121.18093849929888,57.087682795110176,106.89161018833863,110.98146545081136,131.75811981166137,-972.6951757492211,65.499245,238.64973,-938.19342,0.9999999999999993,97.18482443515434
v3-lite,ID11,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",70.63012531651194,69.69089364777327,11.480154389246536,-111.13163013239932,1144.9800043892467,-1008.240086280032,-63.9057945,1133.4998500000002,-956.990295,0.9999999999999993,97.18482443515434
v3-lite,ID12,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",130.85993744416388,82.09029115988902,101.90930931556318,11.750117530875286,1692.0393593155634,-1016.8997164730735,-43.6886845,1590.1300500000002,-956.35754,0.9999999999999993,97.18482443515434
v3-lite,ID13,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",86.97359090269866,30.70832041441091,81.37201344341838,-159.00559987603992,1057.7255865565817,-195.6726778539712,-189.628155,1139.0976,-197.96616,0.9999999999999993,97.18482443515434
v3-lite,ID14,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",72.45106480827043,28.24734334577543,66.71764673426424,-179.6519907657871,1065.9101532657357,-173.8276030038544,-198.69532,1132.6278,-194.690585,0.9999999999999993,97.18482443515434
v3-lite,ID15,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",97.92068651633429,49.0166721213233,84.76925564130488,-168.28004192429034,1047.4858443586952,-221.54109868676187,-200.165335,1132.2551,-184.312585,0.9999999999999993,97.18482443515434
v3-lite,ID16,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",14.124517277578702,8.90347685097685,10.964948166258637,-185.45233486878374,1111.0922518337413,-176.89676157122904,-184.854655,1122.0572,-185.780155,0.9999999999999993,97.18482443515434
v3-lite,ID17,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",71.55651497109486,33.84590981162419,63.04592947868977,-157.66042804201697,146.41272552131022,-303.13272957600475,-180.3984,209.458655,-328.203235,0.9999999999999993,97.18482443515434
v3-lite,ID18,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",30.323732652023246,23.35224347091405,19.344288222277214,-308.58891791900146,187.56156177772277,-243.2892328468522,-295.4243,206.90585,-224.00141,0.9999999999999993,97.18482443515434
v3-lite,ID19,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",169.5139976428926,83.0382296485874,147.78243404986623,-187.3103122363757,58.17813595013376,-31.105831539643077,-188.530555,205.96057,-114.135095,0.9999999999999993,97.18482443515434
v3-lite,ID20,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",159.5895888749604,48.07874144223483,152.1751342979845,-35.06067381442813,50.38499570201549,-204.12859315483547,-80.19599149999999,202.56013,-220.692665,0.9999999999999993,97.18482443515434
v3-lite,ID21,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",40.125013850815385,29.789435614908946,26.881336690598573,-192.0151440830732,1625.5256366905985,-248.97734396393935,-212.053465,1598.6443,-226.934745,0.9999999999999993,97.18482443515434
v3-lite,ID22,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",20.756156320047804,16.042260739189462,13.170569295141377,-227.07766132702977,1586.1506307048587,-250.1466024899296,-232.83767,1599.3212,-235.17408,0.9999999999999993,97.18482443515434
v3-lite,ID23,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",127.68452648721502,68.87695064983058,107.51420358931705,-211.1108064297614,1707.1784535893169,-289.221165333945,-230.87733,1599.6642499999998,-223.24148,0.9999999999999993,97.18482443515434
v3-lite,ID24,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",79.35355554466386,56.21573732050698,56.00694291864011,-248.07364509380432,1655.58844291864,-273.6938830258489,-218.202475,1599.5815,-226.071175,0.9999999999999993,97.18482443515434
v3-full,ID01,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",185.2292538951077,111.19350929580601,148.14141888419243,-444.4684535361132,34.40138169988687,-436.3291724373746,-542.215344349341,182.54280058407932,-383.3240609304319,1.0000000000000007,-22.212911120560804
v3-full,ID02,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",77.70935380095784,45.55882516840782,62.95345198983841,-557.2181372543425,1042.6355480101615,-216.56310810542595,-543.22998,1105.589,-259.92136,1.0000000000000007,-22.212911120560804
v3-full,ID03,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",351.8402223088685,78.02215568674687,343.0802898103402,-602.8176092237668,1968.6417398103401,-195.4298552989178,-554.00287,1625.56145,-256.2951,1.0000000000000007,-22.212911120560804
v3-full,ID04,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",353.43658991983386,148.2375007417167,320.8474192946086,-186.27046123013474,-138.68362929460858,418.5001752338351,-321.178815,182.16379,479.93382,1.0000000000000007,-22.212911120560804
v3-full,ID05,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",96.32899741087063,93.27922602382306,24.04707330591509,-136.0772665242439,1127.633689865492,553.1354574126055,-184.9818897969324,1103.586616559577,473.7040289339493,1.0000000000000007,-22.212911120560804
v3-full,ID06,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",174.90852069366545,39.278432487215305,170.44117857077163,-211.3354771283607,1855.3937285707716,511.38029486761,-193.231255,1684.95255,476.52298,1.0000000000000007,-22.212911120560804
v3-full,ID07,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",250.63830226839318,89.00330700565719,234.30315812220533,422.9107895201904,-22.737803122205307,-0.1870256468118896,352.14755,211.565355,53.795866,1.0000000000000007,-22.212911120560804
v3-full,ID08,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",62.21724612671316,40.85280420685496,46.92583621021981,424.1048567600716,1085.3545637897803,-46.395628683911355,391.90054,1132.2804,-71.53192899999999,1.0000000000000007,-22.212911120560804
v3-full,ID09,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",72.64868629623352,71.65421794937846,11.979343497517675,480.02106738647285,1556.2060065024825,-54.46951510823146,408.80994,1568.1853500000002,-62.4257885,1.0000000000000007,-22.212911120560804
v3-full,ID10,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",166.70106852697822,112.51500639200943,123.00251861097139,133.68029166895292,115.64721138902861,-1027.6974508506828,65.499245,238.64973,-938.19342,1.0000000000000007,-22.212911120560804
v3-full,ID11,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",118.55421364968682,79.67463676228013,87.78982760487861,-133.9096755219482,1221.2896776048788,-995.0363773878911,-63.9057945,1133.4998500000002,-956.990295,1.0000000000000007,-22.212911120560804
v3-full,ID12,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",202.593597904115,25.896721712418735,200.9316443875473,-18.091107225259407,1791.0616943875475,-952.4327173143053,-43.6886845,1590.1300500000002,-956.35754,1.0000000000000007,-22.212911120560804
v3-full,ID13,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",90.78376442844359,33.845677723512964,84.23872021365969,-181.4677248758469,1054.8588797863404,-165.11897928760527,-189.628155,1139.0976,-197.96616,1.0000000000000007,-22.212911120560804
v3-full,ID14,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",61.675500444266724,34.3356910100968,51.23404803360654,-173.69694011398065,1081.3937519663934,-171.15294110314608,-198.69532,1132.6278,-194.690585,1.0000000000000007,-22.212911120560804
v3-full,ID15,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",91.5082145442696,7.95705102045767,91.16160742405714,-197.04252316633506,1041.093492575943,-191.6312397393417,-200.165335,1132.2551,-184.312585,1.0000000000000007,-22.212911120560804
v3-full,ID16,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",20.801060145625808,18.29864412687779,9.891598773697979,-172.93770970399805,1131.948798773698,-171.89394631316918,-184.854655,1122.0572,-185.780155,1.0000000000000007,-22.212911120560804
v3-full,ID17,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",149.38008283847205,99.1798240211732,111.70394646545792,-98.9467117627637,97.75470853454208,-384.79174952525455,-180.3984,209.458655,-328.203235,1.0000000000000007,-22.212911120560804
v3-full,ID18,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",92.56123211229173,88.52785572186875,27.02592184243747,-280.89279412590963,179.87992815756252,-311.3284766846384,-295.4243,206.90585,-224.00141,1.0000000000000007,-22.212911120560804
v3-full,ID19,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",151.31499929325787,72.17984782465483,132.98984389466852,-117.88230083229246,72.97072610533148,-128.92545047393378,-188.530555,205.96057,-114.135095,1.0000000000000007,-22.212911120560804
v3-full,ID20,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",195.21614823622167,154.59222872531194,119.20816813426548,50.16278541726706,83.35196186573451,-303.7910793223766,-80.19599149999999,202.56013,-220.692665,1.0000000000000007,-22.212911120560804
v3-full,ID21,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",110.85862256929258,35.6730561792175,104.96221825397583,-220.4715640262168,1703.6065182539758,-192.2691634247485,-212.053465,1598.6443,-226.934745,1.0000000000000007,-22.212911120560804
v3-full,ID22,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",89.38942032760309,63.90701782408715,62.500892308323955,-199.16374269413382,1661.822092308324,-180.85857993816285,-232.83767,1599.3212,-235.17408,1.0000000000000007,-22.212911120560804
v3-full,ID23,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",160.39896537599552,13.361246109322513,159.84150023099733,-244.1511602931605,1759.5057502309971,-224.76736562555016,-230.87733,1599.6642499999998,-223.24148,1.0000000000000007,-22.212911120560804
v3-full,ID24,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",182.2896029631135,27.273810795678237,180.2377279959196,-244.87750425409217,1779.8192279959196,-231.7547979301196,-218.202475,1599.5815,-226.071175,1.0000000000000007,-22.212911120560804
v4-io,ID01,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",159.38081500775405,82.54635464900429,136.339075567853,-459.671826546102,46.203725016226315,-382.6397112350528,-542.215344349341,182.54280058407932,-383.3240609304319,1.0,65.33527445244172
v4-io,ID02,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",66.41842550495399,29.619386311623042,59.44829014429229,-527.9883353958669,1046.1407098557077,-234.52450359534896,-543.22998,1105.589,-259.92136,1.0,65.33527445244172
v4-io,ID03,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",351.71529581460027,42.404114766339355,349.1497391676455,-594.4507571123843,1974.7111891676454,-269.026061364355,-554.00287,1625.56145,-256.2951,1.0,65.33527445244172
v4-io,ID04,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",301.3919132135933,94.61591951721299,286.1554003063063,-228.31312269378327,-103.99161030630631,498.0483285104401,-321.178815,182.16379,479.93382,1.0,65.33527445244172
v4-io,ID05,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",52.87636368449264,52.18206123091734,8.540627739664387,-164.8974776574928,1095.0459888199125,521.8660876868757,-184.9818897969324,1103.586616559577,473.7040289339493,1.0,65.33527445244172
v4-io,ID06,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",178.48364869607875,11.06568145256188,178.1402917530329,-203.21174373976237,1863.0928417530329,481.3020123837623,-193.231255,1684.95255,476.52298,1.0,65.33527445244172
v4-io,ID07,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",168.52020729262156,44.5189801453497,162.53344478219276,362.10976248265695,49.03191021780724,97.18588692224012,352.14755,211.565355,53.795866,1.0,65.33527445244172
