grid_mm,mask,n_grid_points,n_finite,n_nan,vdop_median,vdop_p90,vdop_p95,gdop_median,hdop_median,cond_p95,with_range_bias,device
40.0,all8,695200,695200,0,0.8051362037658691,0.9155135154724121,0.9469542503356934,1.1718778610229492,0.8635381460189819,5.705913543701172,False,cuda
