layout,tag_method,kind,keep_k,repeats,seed_base,frame_gating,mc_mask_note,accuracy_median_mm,accuracy_iqr_low_mm,accuracy_iqr_high_mm,horizontal_median_mm,vertical_median_mm,elapsed_s
v4-io,T4,static,8,1,20260528,same as cuda_t4_keepk_replay.make_keep_mask; k=8 requires all 8 anchors in frame,per-frame random keep-k masks; no persisted subset list exists in the previous MC replay,73.42050080423238,73.42050080423238,73.42050080423238,37.06802286819647,62.58441534287613,6.379500369999732
v4-io,T4,static,7,5000,20260528,same as cuda_t4_keepk_replay.make_keep_mask; k=8 requires all 8 anchors in frame,per-frame random keep-k masks; no persisted subset list exists in the previous MC replay,73.52284255397066,72.96922697011459,74.05801541408307,45.69443943357668,59.81660787679968,167.46801573599805
v4-io,T4,static,6,5000,20260528,same as cuda_t4_keepk_replay.make_keep_mask; k=8 requires all 8 anchors in frame,per-frame random keep-k masks; no persisted subset list exists in the previous MC replay,66.29776108113666,65.3105854413841,67.21537194129354,41.385773013527476,58.244547689329615,161.20234352999978
v4-io,T4,static,5,5000,20260528,same as cuda_t4_keepk_replay.make_keep_mask; k=8 requires all 8 anchors in frame,per-frame random keep-k masks; no persisted subset list exists in the previous MC replay,71.53318934337607,69.78134411882341,73.39704368812582,37.893528286301915,63.349085471587614,172.8350609179979
v4-io,T4,static,4,5000,20260528,same as cuda_t4_keepk_replay.make_keep_mask; k=8 requires all 8 anchors in frame,per-frame random keep-k masks; no persisted subset list exists in the previous MC replay,105.20594591241894,102.81977114456195,107.77223962984405,44.6774946584889,81.41616983929555,169.47543250000308
