capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00044075168664839957,0.0007921546710215055,0.0012812982883168705,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R01,BSDC91,1200,1200,0.0007812744520351659,0.0015584913878785814,0.003676255165859867,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R02,BS2DCE,1201,1201,0.0006634685644574779,0.001249633913912232,0.0032652271078692312,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R02,BSDC91,1200,1200,0.0005970726894518326,0.0011536153742059603,0.0019381363463404984,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R03,BS2DCE,1200,1200,0.0006405068417125292,0.0013806062933847715,0.0024624259155624304,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R03,BSDC91,1200,1200,0.0004666597944470169,0.0009084082288271923,0.001911885417708413,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R04,BS2DCE,1200,1200,0.00047099890153616016,0.000904502833274774,0.0017301139216699193,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R04,BSDC91,1200,1200,0.0005673666015661125,0.00106982071021939,0.002709963077980463,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R05,BS2DCE,1200,1200,0.0006474636934004065,0.0012829303180294527,0.0025399531660625506,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R05,BSDC91,1201,1201,0.0006575762257232802,0.0012229990513184601,0.0019302840892515202,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R06,BS2DCE,1200,1200,0.0006977066480653088,0.001335987929879402,0.0020575800709927484,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R06,BSDC91,1201,1201,0.0007396123192356281,0.0015339946924769249,0.0025244082102241897,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R07,BS2DCE,1200,1200,0.0005670796569026431,0.0011008127564520061,0.0021383871748125445,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R07,BSDC91,1201,1201,0.0006285009082161128,0.0012922942003498756,0.0023989650232378377,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R08,BS2DCE,1201,1201,0.0006052286050763089,0.0011573529889513246,0.00319691477656532,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R08,BSDC91,1200,1200,0.0003758227155309507,0.0006623455771552362,0.0011720833209565456,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R09,BS2DCE,1200,1200,0.00035544114981390164,0.0006125333628503076,0.0011271003227225876,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
R09,BSDC91,1200,1200,0.0007784006299984067,0.0014271787293730104,0.003441842627123783,1.0,1.0,R2:L4:I7:T6,R2,L4,I7,T6,175.4601875,1.0,False
