pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2572.0,2572.0,0.0,0.0
A-C,3316.9143539728652,3316.268493150685,0.6458608221801114,0.6458608221801114
A-D,4115.164273672957,4115.0,0.1642736729572789,0.1642736729572789
A-E,1343.9862900702385,1343.620164126612,0.36612594362645723,0.36612594362645723
A-F,2781.125998386898,2781.5,-0.37400161310188196,0.37400161310188196
A-G,3592.9129129425955,3593.2933985330073,-0.3804855904118085,0.3804855904118085
A-H,4385.94807554905,4385.999999999999,-0.051924450948718004,0.051924450948718004
B-C,1337.7435721234608,1338.3976470588236,-0.6540749353628144,0.6540749353628144
B-D,1859.8129200154244,1859.5270072992698,0.28591271615459846,0.28591271615459846
B-E,3071.53584448313,3072.0,-0.46415551687005063,0.46415551687005063
B-F,1460.871040407116,1460.4630136986302,0.4080267084857496,0.4080267084857496
B-G,1822.0994774767867,1821.68,0.4194774767865965,0.4194774767865965
B-H,2397.0894309612286,2397.900249376559,-0.8108184153302318,0.8108184153302318
C-D,2666.7371300263485,2666.935550935551,-0.19842090920246847,0.19842090920246847
C-E,3830.4290611838837,3830.3241379310343,0.10492325284940307,0.10492325284940307
C-F,1989.8007093533631,1990.452488687783,-0.6517793344198708,0.6517793344198708
C-G,1293.0,1293.0,0.0,0.0
C-H,3128.0472709555042,3127.0,1.0472709555042456,1.0472709555042456
D-E,4456.9699888724235,4457.675862068966,-0.7058731965425977,0.7058731965425977
D-F,2567.944596043388,2567.5396463205934,0.40494972279475405,0.40494972279475405
D-G,2913.6614783442224,2914.0,-0.33852165577764026,0.33852165577764026
D-H,1477.5482949061209,1477.5000000000002,0.048294906120645464,0.048294906120645464
E-F,2596.2195121951218,2596.2195121951218,0.0,0.0
E-G,3634.520399666945,3634.520399666945,0.0,0.0
E-H,4272.464302729168,4271.574504249292,0.8897984798759353,0.8897984798759353
F-G,1345.564659923748,1345.390243902439,0.17441602130907086,0.17441602130907086
F-H,2157.5859220411808,2158.2447325769854,-0.658810535804605,0.658810535804605
G-H,2712.5,2712.5,0.0,0.0
