capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006252384867515466,0.0011577175127275214,0.002387628648424597,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R01,BSDC91,1200,1200,0.0005153001659692219,0.0010395351307539845,0.0014395485157694008,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R02,BS2DCE,1201,1201,0.0004519461398052555,0.0008657881772671562,0.0013256809205222828,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R02,BSDC91,1200,1200,0.0005337135963973396,0.001044257329266858,0.002096673278714059,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R03,BS2DCE,1200,1200,0.00040540174215087,0.0007595805465734981,0.0011796154725017642,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R03,BSDC91,1200,1200,0.0004829860538865235,0.0010178107768092585,0.00184505105379784,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R04,BS2DCE,1200,1200,0.0003563938430266596,0.0006151548448204849,0.0008594547355284226,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R04,BSDC91,1200,1200,0.00041769391852231204,0.0007476120940221091,0.0010703289991171392,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R05,BS2DCE,1200,1200,0.0005738666422125761,0.0010725509915431553,0.0024404868792263375,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R05,BSDC91,1201,1201,0.000547095626326743,0.001021095341979255,0.0013594587870861836,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R06,BS2DCE,1200,1200,0.0005782504214448925,0.0011456558731499716,0.002259570806327877,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R06,BSDC91,1201,1201,0.0005374497302431362,0.0011294712027836123,0.0016035169826446364,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R07,BS2DCE,1200,1200,0.0004586929591294038,0.0007776028543352558,0.0015721740788200342,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R07,BSDC91,1201,1201,0.0004847873409324271,0.0009756477051252181,0.0015851960410245634,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R08,BS2DCE,1201,1201,0.00031694018162418085,0.0005444274301995084,0.0012597763101519516,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R08,BSDC91,1200,1200,0.00034703060973784747,0.0005676134303958042,0.0010789660318031417,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R09,BS2DCE,1200,1200,0.00030734008221610103,0.0005451989014258914,0.0008714026571871723,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R09,BSDC91,1200,1200,0.0005562950943171899,0.0010048428946304304,0.001341768298126634,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R10,BS2DCE,1200,1200,0.0004351221436670433,0.0008616290124446756,0.001211069191299768,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R10,BSDC91,1200,1200,0.00042365544024279897,0.0008702561350989185,0.0012188791250029379,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R11,BS2DCE,1201,1201,0.00040785317836090906,0.0007457910758734046,0.0011821927399582324,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R11,BSDC91,1200,1200,0.0004314066319341675,0.0007804004460947521,0.001772821163655616,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R12,BS2DCE,1200,1200,0.00029063299395316953,0.0004469404659015176,0.0009177749068866536,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R12,BSDC91,1200,1200,0.00033290158296729925,0.0005633167814516255,0.0009177961821140166,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R13,BS2DCE,1201,1201,10.607236464427574,0.0006013322918706443,347.31776450960126,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R13,BSDC91,1200,1200,0.00032429655967480635,0.0005733873085525418,0.0009484426249930769,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R14,BS2DCE,1201,1201,0.0002840957011420767,0.0005050680919946745,0.0007588518820169415,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R14,BSDC91,1200,1200,0.00029534951005788377,0.0005540504466892569,0.001102932016708664,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R15,BS2DCE,1200,1200,0.000355652994991334,0.0005731676515242356,0.0008244681222150073,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R15,BSDC91,1200,1200,0.0004413605665903538,0.0007844573260155213,0.0017283329021410055,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
R16,BS2DCE,1201,1201,0.00029194107519283643,0.00048821795352043025,0.0008013515146119859,1.0,1.0,R2:L11:I3:T6,R2,L11,I3,T6,134.94,1.0,False
