row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L11:I3:T6,simulate_imu_prior,0.6739507070014952,,,,
R2:L11:I3:T6,cpu_golden,20.820369069988374,,,,
R2:L11:I3:T6,torch_gpu,2.366398222002317,0,1,2.366398222002317,2.366398222002317
R2:L11:I3:T8,simulate_imu_prior,0.667081147999852,,,,
R2:L11:I3:T8,cpu_golden,21.487434616996325,,,,
R2:L11:I3:T8,torch_gpu,2.3277179889992112,0,1,2.3277179889992112,2.3277179889992112
R2:L11:I4:T6,simulate_imu_prior,0.6313613040110795,,,,
R2:L11:I4:T6,cpu_golden,21.03452575900883,,,,
R2:L11:I4:T6,torch_gpu,2.189937799004838,0,1,2.189937799004838,2.189937799004838
R2:L11:I4:T8,simulate_imu_prior,0.5945101370016346,,,,
R2:L11:I4:T8,cpu_golden,22.097242137999274,,,,
R2:L11:I4:T8,torch_gpu,2.527440250007203,0,1,2.527440250007203,2.527440250007203
