host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
0.230314,1777158551.533365,2325,,BSF66F,,0,ok,3280,3280,100,5,0
0.230314,1777158551.533365,2325,,BSF66F,,1,ok,2664,2664,100,5,0
0.230314,1777158551.533365,2325,,BSF66F,,2,ok,2434,2434,100,5,0
0.388093,1777158551.691144,2326,,BSF66F,,4,ok,3301,3301,100,6,0
0.388093,1777158551.691144,2326,,BSF66F,,5,ok,2479,2479,100,6,0
0.567724,1777158551.870775,2327,,BSF66F,,0,ok,3202,3202,100,6,0
0.620425,1777158551.923475,2327,,BSF66F,,1,ok,2673,2673,100,6,0
0.620425,1777158551.923475,2327,,BSF66F,,2,ok,2422,2422,100,6,0
0.620425,1777158551.923475,2327,,BSF66F,,3,ok,3127,3127,100,6,0
0.7702,1777158552.07325,2328,,BSF66F,,4,ok,3253,3253,100,7,0
0.7702,1777158552.07325,2328,,BSF66F,,5,ok,2508,2508,100,7,0
0.7702,1777158552.07325,2328,,BSF66F,,6,ok,2474,2474,100,7,0
1.025384,1777158552.328435,2329,,BSF66F,,0,ok,3198,3198,100,7,0
1.025384,1777158552.328435,2329,,BSF66F,,1,ok,2642,2642,100,7,0
1.182533,1777158552.485583,2330,,BSF66F,,4,ok,3243,3243,100,8,0
1.184865,1777158552.487916,2330,,BSF66F,,5,ok,2447,2447,100,8,0
1.184865,1777158552.487916,2330,,BSF66F,,6,ok,2487,2487,100,8,0
1.184865,1777158552.487916,2330,,BSF66F,,7,ok,3202,3202,100,8,0
1.437912,1777158552.740962,2331,,BSF66F,,0,ok,3263,3263,100,8,0
1.437912,1777158552.740962,2331,,BSF66F,,1,ok,2663,2663,100,8,0
1.437912,1777158552.740962,2331,,BSF66F,,2,ok,2418,2418,100,8,0
1.595263,1777158552.898314,2332,,BSF66F,,4,ok,3251,3251,100,9,0
1.595263,1777158552.898314,2332,,BSF66F,,5,ok,2463,2463,100,9,0
1.827612,1777158553.130663,2333,,BSF66F,,0,ok,3314,3314,100,9,0
1.830021,1777158553.133072,2333,,BSF66F,,1,ok,2685,2685,100,9,0
1.830021,1777158553.133072,2333,,BSF66F,,2,ok,2460,2460,100,9,0
1.830021,1777158553.133072,2333,,BSF66F,,3,ok,3137,3137,100,9,0
1.977686,1777158553.280737,2334,,BSF66F,,4,ok,3211,3211,100,10,0
1.977686,1777158553.280737,2334,,BSF66F,,5,ok,2445,2445,100,10,0
1.977686,1777158553.280737,2334,,BSF66F,,6,ok,2473,2473,100,10,0
2.187799,1777158553.490849,2335,,BSF66F,,0,ok,3260,3260,100,10,0
2.187799,1777158553.490849,2335,,BSF66F,,1,ok,2693,2693,100,10,0
2.391082,1777158553.694132,2336,,BSF66F,,4,ok,3223,3223,100,11,0
2.392447,1777158553.695498,2336,,BSF66F,,5,ok,2442,2442,100,11,0
2.392447,1777158553.695498,2336,,BSF66F,,6,ok,2464,2464,100,11,0
2.392447,1777158553.695498,2336,,BSF66F,,7,ok,3137,3137,100,11,0
2.622964,1777158553.926015,2337,,BSF66F,,0,ok,3247,3247,100,11,0
2.622964,1777158553.926015,2337,,BSF66F,,1,ok,2700,2700,100,11,0
2.622964,1777158553.926015,2337,,BSF66F,,2,ok,2365,2365,100,11,0
2.780257,1777158554.083307,2338,,BSF66F,,4,ok,3238,3238,100,12,0
2.780257,1777158554.083307,2338,,BSF66F,,5,ok,2472,2472,100,12,0
3.035208,1777158554.338258,2339,,BSF66F,,0,ok,3224,3224,100,12,0
3.037523,1777158554.340573,2339,,BSF66F,,1,ok,2714,2714,100,12,0
3.037523,1777158554.340573,2339,,BSF66F,,2,ok,2438,2438,100,12,0
3.037523,1777158554.340573,2339,,BSF66F,,3,ok,3186,3186,100,12,0
3.237861,1777158554.540912,2340,,BSF66F,,4,ok,3220,3220,100,13,0
3.237861,1777158554.540912,2340,,BSF66F,,5,ok,2473,2473,100,13,0
3.237861,1777158554.540912,2340,,BSF66F,,6,ok,2485,2485,100,13,0
3.417789,1777158554.72084,2341,,BSF66F,,0,ok,3343,3343,100,13,0
