host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm,first_to_last_us,frame_us,poll_count
52.272804,1777241449.460532,886,,BSF66F,,cal_static,4,success,100,4,4,10,12,0,7995,24078,4
52.42648,1777241449.614208,887,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8239,24291,4
52.679702,1777241449.86743,888,,BSF66F,,cal_static,4,success,100,4,4,15,19,0,8117,24200,4
52.812118,1777241449.999846,889,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8056,24230,4
53.07098,1777241450.258708,890,,BSF66F,,cal_static,4,success,100,4,4,502,771,0,7965,24078,4
53.221073,1777241450.408801,891,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,7965,25024,4
53.404695,1777241450.592423,892,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0,10925,21057,5
53.6585,1777241450.846228,893,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8026,24139,4
53.88857,1777241451.076298,894,,BSF66F,,cal_static,4,success,99,4,4,26980,28117,0,8117,24200,4
54.019669,1777241451.207397,895,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,7995,25115,4
54.27827,1777241451.465998,896,,BSF66F,,cal_static,4,success,99,4,4,363048,363917,0,8117,24169,4
54.428497,1777241451.616225,897,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8117,24200,4
54.664875,1777241451.852603,898,,BSF66F,,cal_static,4,success,99,4,4,14,16,0,8056,24230,4
54.818473,1777241452.006201,899,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8178,24230,4
55.096151,1777241452.283879,900,,BSF66F,,cal_static,4,success,99,4,4,123061,124028,0,8026,24139,4
55.234505,1777241452.422233,901,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,7965,24078,4
55.485841,1777241452.673569,902,,BSF66F,,cal_static,4,success,99,4,4,5,6,0,8148,24230,4
55.613575,1777241452.801303,903,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8117,24200,4
55.868566,1777241453.056294,904,,BSF66F,,cal_static,4,success,99,4,4,11226,12399,0,8117,24291,4
56.026386,1777241453.214114,905,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8117,24169,4
56.281073,1777241453.468801,906,,BSF66F,,cal_static,4,success,100,4,4,2305,3050,0,8026,24047,4
56.413007,1777241453.600735,907,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8178,23468,4
56.671664,1777241453.859392,908,,BSF66F,,cal_static,4,success,100,4,4,16,19,0,8026,24078,4
56.82094,1777241454.008668,909,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,7965,25024,4
57.057411,1777241454.245139,910,,BSF66F,,cal_static,4,success,100,4,4,1,2,0,8026,24230,4
57.258504,1777241454.446232,911,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8178,24230,4
57.487707,1777241454.675435,912,,BSF66F,,cal_static,4,success,100,4,4,25992,27121,0,8117,24200,4
57.619583,1777241454.807311,913,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8392,23681,4
57.878301,1777241455.066029,914,,BSF66F,,cal_static,4,success,100,4,4,8,9,0,7965,25054,4
58.028382,1777241455.21611,915,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8117,24200,4
58.264808,1777241455.452536,916,,BSF66F,,cal_static,4,success,100,4,4,206,309,0,7965,24169,4
58.418508,1777241455.606236,917,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8178,24230,4
58.695897,1777241455.883625,918,,BSF66F,,cal_static,4,success,100,4,4,10,12,0,8117,24200,4
58.834485,1777241456.022213,919,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,7995,24078,4
59.086923,1777241456.274651,920,,BSF66F,,cal_static,4,success,100,4,4,5,6,0,8178,24230,4
59.213321,1777241456.401049,921,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8026,23986,4
59.471978,1777241456.659706,922,,BSF66F,,cal_static,4,success,100,4,4,20,25,0,8056,24169,4
59.625821,1777241456.813549,923,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0,8117,24169,4
59.881052,1777241457.06878,924,,BSF66F,,cal_static,4,success,100,4,4,5,6,0,8117,24200,4
