row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I1:T6,S02,simulate_imu_prior,0.09743088998948224,,,,
R2:L0:I1:T6,S02,cpu_golden,24.03174278201186,,,,
R2:L0:I1:T6,S02,torch_gpu,2.286652695009252,0,1,2.286652695009252,2.286652695009252
R2:L0:I1:T8,S02,simulate_imu_prior,0.09491422298015095,,,,
R2:L0:I1:T8,S02,cpu_golden,20.270832928974414,,,,
R2:L0:I1:T8,S02,torch_gpu,2.040418969001621,0,1,2.040418969001621,2.040418969001621
