host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
3.1e-05,1777218961.24742,27239,,BSF66F,,cal_static,4,A,ok,ok,3308,3308,0,0,100,100
0.002238,1777218961.249627,27239,,BSF66F,,cal_static,4,B,ok,ok,2816,2816,0,0,100,100
0.026464,1777218961.273853,27239,,BSF66F,,cal_static,4,C,ok,ok,2444,2444,0,0,100,100
0.026516,1777218961.273905,27239,,BSF66F,,cal_static,4,D,ok,ok,3141,3141,0,0,100,100
0.125279,1777218961.372668,27240,,BSF66F,,cal_static,4,E,ok,ok,3164,3164,0,0,100,100
0.128229,1777218961.375618,27240,,BSF66F,,cal_static,4,F,ok,ok,2469,2469,0,0,100,100
0.128354,1777218961.375743,27240,,BSF66F,,cal_static,4,G,ok,ok,2485,2485,0,0,100,100
0.151217,1777218961.398606,21,,BSDC91,,cal_roto,5,A,ok,ok,2364,2364,0,0,100,100
0.151264,1777218961.398653,21,,BSDC91,,cal_roto,5,B,ok,ok,2530,2530,0,0,100,100
0.153964,1777218961.401353,27240,,BSF66F,,cal_static,4,H,ok,ok,3159,3159,0,0,100,100
0.168834,1777218961.416223,21,,BSDC91,,cal_roto,5,C,ok,ok,3199,3199,0,0,100,100
0.168899,1777218961.416288,21,,BSDC91,,cal_roto,5,D,ok,ok,3313,3313,0,0,66,66
0.171996,1777218961.419385,21,,BSDC91,,cal_roto,5,E,ok,ok,2640,2640,0,0,100,100
0.172123,1777218961.419512,21,,BSDC91,,cal_roto,5,F,ok,ok,2458,2458,0,0,66,66
0.174007,1777218961.421396,21,,BSDC91,,cal_roto,5,G,ok,ok,3286,3286,0,0,100,100
0.197859,1777218961.445248,21,,BSDC91,,cal_roto,5,H,ok,ok,3337,3337,0,0,100,100
0.357566,1777218961.604955,27241,,BSF66F,,cal_static,4,A,ok,ok,3351,3351,0,0,100,100
0.360457,1777218961.607846,27241,,BSF66F,,cal_static,4,B,ok,ok,2853,2853,0,0,100,100
0.36053,1777218961.607919,27241,,BSF66F,,cal_static,4,C,ok,ok,2419,2419,0,0,100,100
0.38651,1777218961.633899,27241,,BSF66F,,cal_static,4,D,ok,ok,3160,3160,0,0,100,100
0.400431,1777218961.64782,22,,BSDC91,,cal_roto,5,A,timeout,rx_timeout,0,2364,0,0,75,75
0.400513,1777218961.647902,22,,BSDC91,,cal_roto,5,B,ok,ok,2815,2815,0,0,100,100
0.403327,1777218961.650716,22,,BSDC91,,cal_roto,5,C,ok,ok,3046,3046,0,0,100,100
0.403416,1777218961.650805,22,,BSDC91,,cal_roto,5,D,ok,ok,2401,2401,0,0,75,75
0.406147,1777218961.653536,22,,BSDC91,,cal_roto,5,E,ok,ok,2798,2798,0,0,100,100
