row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S00,simulate_imu_prior,L0:I0,0.09728208900196478,,,,
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,0.6157424540033389,,,,
R2:L0:I0:T6,S00,cpu_golden,,0.28668878200187464,,,,
R2:L0:I0:T6,S00,torch_gpu,,1.035248195999884,0,1,1.035248195999884,1.035248195999884
R2:L2:I3:T6,S00,simulate_imu_prior,L2:I3,0.5640098519979801,,,,
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,0.11451654700067593,,,,
R2:L2:I3:T6,S00,cpu_golden,,0.3864785629994003,,,,
R2:L2:I3:T6,S00,torch_gpu,,0.18887019899921142,0,1,0.18887019899921142,0.18887019899921142
