row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S01,simulate_imu_prior,L0:I0,0.309330604999559,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S01,build_track_tensors,L0:I0,0.5320293690001563,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S01,cpu_golden,,0.1983361880002121,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S01,torch_gpu,,0.8168039580004915,0.0,1.0,0.8168039580004915,0.8168039580004915,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,simulate_imu_prior,L2:I3,0.8924242559996856,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,build_track_tensors,L2:I3,0.120586817000003,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,cpu_golden,,0.3529565599992565,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,torch_gpu,,0.3219732360003036,0.0,1.0,0.3219732360003036,0.3219732360003036,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,simulate_imu_prior,L8:I1+I2+I3+I8,0.5204456270002993,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,build_track_tensors,L8:I1+I2+I3+I8,0.45568289700077,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,cpu_golden,,0.1583294140000362,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,torch_gpu,,0.438448376999986,0.0,1.0,0.438448376999986,0.438448376999986,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,simulate_imu_prior,L14:I1+I2+I3+I8,0.5259982380002839,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,build_track_tensors,L14:I1+I2+I3+I8,0.0901858240004003,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,cpu_golden,,0.2850748930004556,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,torch_gpu,,0.2037817780001205,0.0,1.0,0.2037817780001205,0.2037817780001205,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R2:L0:I0:T6,S01,simulate_imu_prior,L0:I0,0.3990602200001376,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S01,build_track_tensors,L0:I0,15.375952024000073,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S01,torch_gpu,,3.148116492000554,0.0,1.0,3.148116492000554,3.148116492000554,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
