host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
1.024209,1777207423.497593,24,,BS2DCE,,cal_roto,5,success,100,4,4,158,219,0
1.2513,1777207423.724684,25,,BS2DCE,,cal_roto,5,success,100,4,4,161,230,0
1.435084,1777207423.908468,26,,BS2DCE,,cal_roto,5,success,100,4,4,163,230,0
1.662771,1777207424.136155,27,,BS2DCE,,cal_roto,5,success,100,4,4,153,218,0
1.848837,1777207424.322221,28,,BS2DCE,,cal_roto,5,success,100,4,4,164,231,0
2.048814,1777207424.522198,29,,BS2DCE,,cal_roto,5,success,100,4,4,163,232,0
2.225741,1777207424.699125,30,,BS2DCE,,cal_roto,5,success,100,4,4,162,226,0
2.458123,1777207424.931507,31,,BS2DCE,,cal_roto,5,success,100,4,4,174,252,0
2.637691,1777207425.111075,32,,BS2DCE,,cal_roto,5,success,100,4,4,181,261,0
2.840678,1777207425.314062,33,,BS2DCE,,cal_roto,5,success,100,4,4,167,242,0
3.050298,1777207425.523682,34,,BS2DCE,,cal_roto,5,success,100,4,4,159,227,0
3.23384,1777207425.707224,35,,BS2DCE,,cal_roto,5,success,100,4,4,165,238,0
3.43314,1777207425.906524,36,,BS2DCE,,cal_roto,5,success,100,4,4,170,237,0
3.643019,1777207426.116403,37,,BS2DCE,,cal_roto,5,success,100,4,4,158,227,0
3.849112,1777207426.322496,38,,BS2DCE,,cal_roto,5,success,100,4,4,178,256,0
4.025707,1777207426.499091,39,,BS2DCE,,cal_roto,5,success,100,4,4,173,248,0
4.210921,1777207426.684305,40,,BS2DCE,,cal_roto,5,success,100,4,4,165,232,0
4.441333,1777207426.914717,41,,BS2DCE,,cal_roto,5,success,100,4,4,170,240,0
4.640618,1777207427.114002,42,,BS2DCE,,cal_roto,5,success,100,4,4,175,253,0
4.850539,1777207427.323923,43,,BS2DCE,,cal_roto,5,success,100,4,4,189,267,0
5.033788,1777207427.507172,44,,BS2DCE,,cal_roto,5,success,100,4,4,140,199,0
5.233085,1777207427.706469,45,,BS2DCE,,cal_roto,5,success,100,4,4,168,239,0
5.443009,1777207427.916393,46,,BS2DCE,,cal_roto,5,success,100,4,4,176,252,0
5.648949,1777207428.122333,47,,BS2DCE,,cal_roto,5,success,100,4,4,170,244,0
5.825407,1777207428.298791,48,,BS2DCE,,cal_roto,5,success,100,4,4,162,232,0
6.058009,1777207428.531393,49,,BS2DCE,,cal_roto,5,success,100,4,4,165,237,0
6.241418,1777207428.714802,50,,BS2DCE,,cal_roto,5,success,100,4,4,162,232,0
6.440146,1777207428.91353,51,,BS2DCE,,cal_roto,5,success,100,4,4,152,217,0
6.620234,1777207429.093618,52,,BS2DCE,,cal_roto,5,success,100,4,4,162,231,0
6.833641,1777207429.307025,53,,BS2DCE,,cal_roto,5,success,100,4,4,173,249,0
7.032615,1777207429.505999,54,,BS2DCE,,cal_roto,5,success,100,4,4,151,212,0
7.242765,1777207429.716149,55,,BS2DCE,,cal_roto,5,success,100,4,4,120,175,0
7.49781,1777207429.971194,56,,BS2DCE,,cal_roto,5,success,100,4,4,176,243,0
7.625291,1777207430.098675,57,,BS2DCE,,cal_roto,5,success,100,4,4,122,177,0
7.857796,1777207430.33118,58,,BS2DCE,,cal_roto,5,success,100,4,4,172,257,0
8.041329,1777207430.514713,59,,BS2DCE,,cal_roto,5,success,100,4,4,160,240,0
8.240126,1777207430.71351,60,,BS2DCE,,cal_roto,5,success,100,4,4,177,259,0
8.450096,1777207430.92348,61,,BS2DCE,,cal_roto,5,success,100,4,4,152,221,0
8.633746,1777207431.10713,62,,BS2DCE,,cal_roto,5,success,100,4,4,132,185,0
8.832767,1777207431.306151,63,,BS2DCE,,cal_roto,5,success,100,4,4,132,198,0
9.018344,1777207431.491728,64,,BS2DCE,,cal_roto,5,success,100,4,4,145,212,0
9.248413,1777207431.721797,65,,BS2DCE,,cal_roto,5,success,100,4,4,142,212,0
9.453754,1777207431.927138,66,,BS2DCE,,cal_roto,5,success,100,4,4,139,175,0
9.657832,1777207432.131216,67,,BS2DCE,,cal_roto,5,success,100,4,4,162,235,0
9.84103,1777207432.314414,68,,BS2DCE,,cal_roto,5,success,100,4,4,161,241,0
10.04022,1777207432.513604,69,,BS2DCE,,cal_roto,5,success,100,4,4,170,249,0
10.250248,1777207432.723632,70,,BS2DCE,,cal_roto,5,success,100,4,4,170,239,0
10.433696,1777207432.90708,71,,BS2DCE,,cal_roto,5,success,100,4,4,157,220,0
10.615705,1777207433.089089,72,,BS2DCE,,cal_roto,5,success,100,4,4,166,232,0
10.842401,1777207433.315785,73,,BS2DCE,,cal_roto,5,success,100,4,4,161,237,0
11.048694,1777207433.522078,74,,BS2DCE,,cal_roto,5,success,100,4,4,155,223,0
11.225194,1777207433.698578,75,,BS2DCE,,cal_roto,5,success,100,4,4,178,259,0
11.457407,1777207433.930791,76,,BS2DCE,,cal_roto,5,success,100,4,4,175,255,0
11.641356,1777207434.11474,77,,BS2DCE,,cal_roto,5,success,100,4,4,162,226,0
11.840137,1777207434.313521,78,,BS2DCE,,cal_roto,5,success,100,4,4,178,253,0
12.053361,1777207434.526745,79,,BS2DCE,,cal_roto,5,success,100,4,4,177,265,0
12.229928,1777207434.703312,80,,BS2DCE,,cal_roto,5,success,100,4,4,140,205,0
12.432511,1777207434.905895,81,,BS2DCE,,cal_roto,5,success,100,4,4,160,240,0
12.642688,1777207435.116072,82,,BS2DCE,,cal_roto,5,success,100,4,4,185,262,0
12.84865,1777207435.322034,83,,BS2DCE,,cal_roto,5,success,100,4,4,155,230,0
13.025031,1777207435.498415,84,,BS2DCE,,cal_roto,5,success,100,4,4,173,254,0
13.257497,1777207435.730881,85,,BS2DCE,,cal_roto,5,success,100,4,4,172,242,0
13.440882,1777207435.914266,86,,BS2DCE,,cal_roto,5,success,100,4,4,149,221,0
13.6698,1777207436.143184,87,,BS2DCE,,cal_roto,5,success,100,4,4,157,228,0
13.825355,1777207436.298739,88,,BS2DCE,,cal_roto,5,success,100,4,4,170,246,0
14.033333,1777207436.506717,89,,BS2DCE,,cal_roto,5,success,100,4,4,164,228,0
14.262618,1777207436.736002,90,,BS2DCE,,cal_roto,5,success,100,4,4,156,232,0
14.466641,1777207436.940025,91,,BS2DCE,,cal_roto,5,success,100,4,4,157,231,0
14.648506,1777207437.12189,92,,BS2DCE,,cal_roto,5,success,100,4,4,115,144,0
14.825058,1777207437.298442,93,,BS2DCE,,cal_roto,5,success,100,4,4,96,131,0
15.057815,1777207437.531199,94,,BS2DCE,,cal_roto,5,success,100,4,4,134,178,0
15.240719,1777207437.714103,95,,BS2DCE,,cal_roto,5,success,100,4,4,141,194,0
15.423516,1777207437.8969,96,,BS2DCE,,cal_roto,5,success,100,4,4,156,231,0
15.619937,1777207438.093321,97,,BS2DCE,,cal_roto,5,success,100,4,4,136,170,0
15.833258,1777207438.306642,98,,BS2DCE,,cal_roto,5,success,100,4,4,162,238,0
16.032308,1777207438.505692,99,,BS2DCE,,cal_roto,5,success,100,4,4,149,212,0
16.242371,1777207438.715755,100,,BS2DCE,,cal_roto,5,success,100,4,4,157,235,0
16.448265,1777207438.921649,101,,BS2DCE,,cal_roto,5,success,100,4,4,152,225,0
16.625076,1777207439.09846,102,,BS2DCE,,cal_roto,5,success,100,4,4,173,258,0
16.85739,1777207439.330774,103,,BS2DCE,,cal_roto,5,success,100,4,4,161,230,0
17.040828,1777207439.514212,104,,BS2DCE,,cal_roto,5,success,100,4,4,89,114,0
17.239754,1777207439.713138,105,,BS2DCE,,cal_roto,5,success,100,4,4,167,245,0
17.449573,1777207439.922957,106,,BS2DCE,,cal_roto,5,success,100,4,4,160,226,0
17.68622,1777207440.159604,107,,BS2DCE,,cal_roto,5,success,100,4,4,155,224,0
17.832899,1777207440.306283,108,,BS2DCE,,cal_roto,5,success,100,4,4,149,217,0
18.042355,1777207440.515739,109,,BS2DCE,,cal_roto,5,success,100,4,4,162,233,0
18.248127,1777207440.721511,110,,BS2DCE,,cal_roto,5,success,100,4,4,176,251,0
18.477532,1777207440.950916,111,,BS2DCE,,cal_roto,5,success,100,4,4,161,234,0
18.610342,1777207441.083726,112,,BS2DCE,,cal_roto,5,success,100,4,4,167,233,0
18.84077,1777207441.314154,113,,BS2DCE,,cal_roto,5,success,100,4,4,184,262,0
19.039887,1777207441.513271,114,,BS2DCE,,cal_roto,5,success,100,4,4,174,246,0
19.24986,1777207441.723244,115,,BS2DCE,,cal_roto,5,success,100,4,4,166,231,0
19.431467,1777207441.904851,116,,BS2DCE,,cal_roto,5,success,100,4,4,175,247,0
19.632327,1777207442.105711,117,,BS2DCE,,cal_roto,5,success,100,4,4,183,257,0
19.842217,1777207442.315601,118,,BS2DCE,,cal_roto,5,success,100,4,4,125,177,0
20.048226,1777207442.52161,119,,BS2DCE,,cal_roto,5,success,100,4,4,169,238,0
20.207476,1777207442.68086,120,,BS2DCE,,cal_roto,5,success,100,4,4,162,227,0
20.457319,1777207442.930703,121,,BS2DCE,,cal_roto,5,success,100,4,4,142,208,0
20.69313,1777207443.166514,122,,BS2DCE,,cal_roto,5,success,100,4,4,156,222,0
20.83957,1777207443.312954,123,,BS2DCE,,cal_roto,5,success,100,4,4,148,216,0
21.049853,1777207443.523237,124,,BS2DCE,,cal_roto,5,success,100,4,4,184,262,0
21.233251,1777207443.706635,125,,BS2DCE,,cal_roto,5,success,100,4,4,191,270,0
21.432315,1777207443.905699,126,,BS2DCE,,cal_roto,5,success,100,4,4,140,203,0
21.642309,1777207444.115693,127,,BS2DCE,,cal_roto,5,success,100,4,4,165,247,0
21.844723,1777207444.318107,128,,BS2DCE,,cal_roto,5,success,100,4,4,120,166,0
22.077052,1777207444.550436,129,,BS2DCE,,cal_roto,5,success,100,4,4,154,217,0
