row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L18:I1+I3+I7:T6,simulate_imu_prior,0.6458668620034587,,,,
R4:L18:I1+I3+I7:T6,cpu_golden,20.208798564999597,,,,
R4:L18:I1+I3+I7:T6,torch_gpu,2.1705214429966873,0,1,2.1705214429966873,2.1705214429966873
R4:L18:I1+I3+I7:T8,simulate_imu_prior,0.5654759250028292,,,,
R4:L18:I1+I3+I7:T8,cpu_golden,20.305393697010004,,,,
R4:L18:I1+I3+I7:T8,torch_gpu,2.055593957993551,0,1,2.055593957993551,2.055593957993551
R4:L18:I1+I2+I3+I8:T6,simulate_imu_prior,0.5839103600010276,,,,
R4:L18:I1+I2+I3+I8:T6,cpu_golden,20.4676571089949,,,,
R4:L18:I1+I2+I3+I8:T6,torch_gpu,2.1341481410054257,0,1,2.1341481410054257,2.1341481410054257
R4:L18:I1+I2+I3+I8:T8,simulate_imu_prior,0.6831514590012375,,,,
R4:L18:I1+I2+I3+I8:T8,cpu_golden,20.891225116996793,,,,
R4:L18:I1+I2+I3+I8:T8,torch_gpu,1.913819808003609,0,1,1.913819808003609,1.913819808003609
