experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L18_I0_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,7465.946624141949,29290.352949872537,35830.0265267894,16749.20147742802,40661,4149.165908211085,20217.46578023813,26116.87438605204,12211.78045069784,40661,3261.3799304231397,20842.323372131577,27318.82005700133,11463.340191908777,8656.808262491752,30976.768873267807,15543.741842918433,19438.991598593268,18989.635868963167,24717.07793446,23450.764941508707,4621.0141984407655,23075.87859027231,431.74201405630043,830.6791230343968,34412.88977484041,21204.66725483507,287.0170353637418,nan,nan,nan,nan,nan,17,92998.60154756857,33776.98560037089,231191.3241894002,A0,L18,I0,T11,imu_only,S02,X_A0_L18_I0_T11__S02,,,
X_A0_L18_I0_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,7466.033191955086,29286.099727194935,35830.41444274827,16749.19128637735,40661,4149.056202896141,20217.3837006486,26121.39876633591,12211.773089698618,40661,3261.31864506499,20845.943145050893,27318.135155256256,11463.33314326037,8656.265863687837,30973.427648873505,15543.733463501863,19438.506333883597,18987.611079689003,24736.832731889386,23476.972844907643,4622.707362702422,23091.498465788067,430.5680439366385,827.9047746473191,34412.88977484041,21204.66725483507,287.0170353637418,nan,nan,nan,nan,nan,17,93106.47540140494,33790.01596813245,231503.83056135985,A0,L18,I0,T12,imu_only,S02,X_A0_L18_I0_T12__S02,,,
X_A0_L18_I1_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,3534.570356672083,14433.781153547467,18576.510217428666,8580.56048333451,40661,2191.808184074989,11434.781888413076,15142.908656731672,6541.390092422496,40661,1455.6650642684078,9433.961865921028,13002.691936068353,5553.038255488483,3985.792507211545,14795.179607678165,7154.957372307602,10876.291139192468,8451.49150342259,10804.756149086345,10485.321835379345,1782.2184627009347,8035.909824528701,539.5392527753838,986.6365378045557,16542.888007295867,12228.048356866158,137.86231541545803,nan,nan,nan,nan,nan,17,15038.598340435032,10018.072662478286,26378.85573583094,A0,L18,I1,T11,imu_only,S02,X_A0_L18_I1_T11__S02,,,
X_A0_L18_I1_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,3534.514623226468,14435.075310261385,18576.365354152418,8580.555411476826,40661,2191.7082743691753,11432.814509470492,15144.665475570113,6541.386350711346,40661,1455.5301081264824,9433.58255421793,13004.792927496186,5553.0348261245,3986.091279547484,14795.092321354989,7154.952566101028,10875.669264444325,8451.01953857984,10840.1186137429,10509.299885018649,1780.9766492468707,8036.573281360293,537.8395282989513,983.0897953223111,16542.888007295867,12228.048356866158,137.86231541545803,nan,nan,nan,nan,nan,17,15084.273424646435,10033.466697582817,26405.339814035637,A0,L18,I1,T12,imu_only,S02,X_A0_L18_I1_T12__S02,,,
X_A0_L18_I2_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,3601.817451302715,14460.736002324462,18255.026271010964,8369.46936832359,40661,2549.13157650736,10724.439693563345,13699.92345773118,6497.439622223294,40661,1597.4753910365255,8678.565443442814,11794.003060052615,5275.5374951629055,4237.394384709825,14687.298854615085,7355.086754083685,10740.41939214351,7165.385663872014,8861.956772642861,8620.822161546012,2185.8306571234107,5213.7990225674075,556.3542947863616,1044.9067773629813,16488.08196634998,12265.834967588313,137.51906466543443,nan,nan,nan,nan,nan,17,21734.673736639008,8127.721122933974,45154.80165051992,A0,L18,I2,T11,imu_only,S02,X_A0_L18_I2_T11__S02,,,
X_A0_L18_I2_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,3600.9005372185084,14459.448350147357,18255.49517324233,8369.4637264789,40661,2548.800895811602,10724.672543558012,13699.167937699916,6497.435443269044,40661,1597.1743661518826,8678.122487861328,11794.336582566226,5275.533691428504,4236.541472315263,14688.228909261035,7355.08140939379,10739.866084520849,7165.731092085016,8870.6949832457,8630.247969431603,2185.807244751281,5220.327797243797,554.9523330878158,1041.6311385569154,16488.08196634998,12265.834967588313,137.51906466543443,nan,nan,nan,nan,nan,17,21786.28145092697,8172.5060671039755,45343.69351995876,A0,L18,I2,T12,imu_only,S02,X_A0_L18_I2_T12__S02,,,
X_A0_L18_I3_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2426.9857179608966,9158.236112330667,11507.229076425549,5313.652760327924,40661,1845.9335831432088,8440.301299385359,10651.301326673438,4740.565073865715,40661,686.6808248484205,4278.610253196282,5778.266373007393,2400.4058902162997,2758.9540191651745,9817.948604511323,4791.727724376713,8584.021121444726,3232.6253292027286,8935.559208531045,8925.30563816473,926.734150595425,6066.1915378165195,387.18859020096716,732.144535858218,10932.812100676701,9484.912482305366,91.36432839057204,nan,nan,nan,nan,nan,17,9384.303249791245,7281.002996312026,16191.48140641707,A0,L18,I3,T11,imu_only,S02,X_A0_L18_I3_T11__S02,,,
X_A0_L18_I3_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2426.623742657008,9158.44034767382,11507.998124215392,5313.650363664388,40661,1847.0117858825502,8440.054301127851,10651.848514949217,4740.5630392983585,40661,687.0363212781058,4278.21797260883,5776.747764840655,2400.4046029178076,2758.5094672337627,9818.334810367021,4791.727505267555,8584.877056728816,3235.7703399934853,8959.940758964527,8949.674588399692,926.5685447131207,6067.700438244394,385.8261641932618,730.8669016549803,10932.812100676701,9484.912482305366,91.36432839057204,nan,nan,nan,nan,nan,17,9396.840711370194,7293.5755203220015,16199.030965492197,A0,L18,I3,T12,imu_only,S02,X_A0_L18_I3_T12__S02,,,
X_A0_L18_I4_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2716.7240543183475,10823.168151223232,13434.316700738487,6113.5040327676115,40661,2075.9223470971565,9239.955253068925,11714.994228565958,5214.367996820525,40661,938.306579905335,5501.996446063266,7443.90195376331,3191.4413596993672,2893.6932130057394,11730.618242846907,5716.400611306209,9682.229888439619,5406.755867480948,8606.780123345154,8485.522151920586,1288.5872555359138,4834.251639696589,533.9604563419207,1049.5742947988183,13068.56140376009,10665.857004282883,108.91547557586472,nan,nan,nan,nan,nan,17,5156.159607453011,2247.548341228379,9290.217550969875,A0,L18,I4,T11,imu_only,S02,X_A0_L18_I4_T11__S02,,,
X_A0_L18_I4_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2715.955530280586,10824.296415585382,13434.692488565584,6113.500582190338,40661,2076.26331028073,9239.832536176851,11711.772930723466,5214.365120017206,40661,938.9235127078252,5501.776048416684,7442.4123194541335,3191.4394500898093,2893.4444998104427,11730.034081582438,5716.397157038284,9681.500411085775,5407.217534358519,8622.209324167929,8504.024107792122,1288.3424315825723,4832.144698021592,531.3000676806521,1046.6861676415417,13068.56140376009,10665.857004282883,108.91547557586472,nan,nan,nan,nan,nan,17,5161.3407315868035,2257.708844508659,9296.603412237444,A0,L18,I4,T12,imu_only,S02,X_A0_L18_I4_T12__S02,,,
