row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L18:I0:T6,S00,load_imu_prior_cache,L18:I0,0.004135567999981049,,,,
R4:L18:I0:T6,S00,load_track_tensors_cache,L18:I0,1.6700000173841545e-06,,,,
R4:L18:I0:T6,S00,torch_gpu,,12.10612455300003,0,1,12.10612455300003,12.10612455300003
R4:L18:I0:T8,S00,torch_gpu,,11.533083266000006,0,1,11.533083266000006,11.533083266000006
R4:L18:I1:T6,S00,load_imu_prior_cache,L18:I1,0.003995203999977548,,,,
R4:L18:I1:T6,S00,load_track_tensors_cache,L18:I1,1.499999996212864e-06,,,,
R4:L18:I1:T6,S00,torch_gpu,,10.309982230000003,0,1,10.309982230000003,10.309982230000003
R4:L18:I1:T8,S00,torch_gpu,,4.729220298999962,0,1,4.729220298999962,4.729220298999962
R4:L18:I3:T6,S00,load_imu_prior_cache,L18:I3,0.0029202679999684733,,,,
R4:L18:I3:T6,S00,load_track_tensors_cache,L18:I3,5.80000005356851e-07,,,,
R4:L18:I3:T6,S00,torch_gpu,,4.0812958949999825,0,1,4.0812958949999825,4.0812958949999825
R4:L18:I3:T8,S00,torch_gpu,,4.083825879999949,0,1,4.083825879999949,4.083825879999949
R4:L18:I4:T6,S00,load_imu_prior_cache,L18:I4,0.003571376999957465,,,,
R4:L18:I4:T6,S00,load_track_tensors_cache,L18:I4,6.100000291553442e-07,,,,
R4:L18:I4:T6,S00,torch_gpu,,4.079839504999995,0,1,4.079839504999995,4.079839504999995
R4:L18:I4:T8,S00,torch_gpu,,3.730862442999978,0,1,3.730862442999978,3.730862442999978
