row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,simulate_imu_prior,0.1821496519842185,,,,
R2:L0:I0:T6,cpu_golden,0.3098658680100925,,,,
R2:L0:I0:T6,torch_gpu,0.7030369150161278,0,1,0.7030369150161278,0.7030369150161278
R2:L2:I3:T6,simulate_imu_prior,0.8454252750088926,,,,
R2:L2:I3:T6,cpu_golden,0.2167045530222822,,,,
R2:L2:I3:T6,torch_gpu,0.48652190499706194,0,1,0.48652190499706194,0.48652190499706194
