host_time_iso,target,port_label,stream,seq,receiver_anchor_id,receiver_anchor,source_kind,source_id,source_anchor,source_addr,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp_sum,max_growth_cir,std_noise,acc_len,bin_path
2026-06-23T15:06:46.092+02:00,BSF66F,G,anchor,52,6,G,T,1,B,0xb101,-1,1875497186,-11122,47870,17303,1795,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_G_frame_00000001_seq_00000052_rxG_srcB.bin
2026-06-23T15:06:46.100+02:00,BSF66F,E,anchor,51,4,E,T,1,B,0xb101,-1,1925441447,-8266,48059,10655,1860,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_E_frame_00000002_seq_00000051_rxE_srcB.bin
2026-06-23T15:06:46.104+02:00,BSF66F,A,anchor,52,0,A,T,1,B,0xb101,-1,3339903180,-5755,47824,16174,2187,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_A_frame_00000003_seq_00000052_rxA_srcB.bin
2026-06-23T15:06:46.106+02:00,BSF66F,B,anchor,51,1,B,T,1,B,0xb101,-1,1566654311,-6179,47979,12024,1893,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_B_frame_00000004_seq_00000051_rxB_srcB.bin
2026-06-23T15:06:46.107+02:00,BSF66F,F,anchor,51,5,F,T,1,B,0xb101,-1,3663320532,-1037,48080,18186,2046,64,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_F_frame_00000005_seq_00000051_rxF_srcB.bin
2026-06-23T15:06:46.108+02:00,BSF66F,D,anchor,51,3,D,T,1,B,0xb101,-1,1648983700,-7137,47776,20428,2093,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_D_frame_00000006_seq_00000051_rxD_srcB.bin
2026-06-23T15:06:47.091+02:00,BSF66F,G,anchor,53,6,G,T,1,B,0xb101,-1,1341376450,-11054,47590,20108,1974,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_G_frame_00000007_seq_00000053_rxG_srcB.bin
2026-06-23T15:06:47.099+02:00,BSF66F,E,anchor,52,4,E,T,1,B,0xb101,-1,1391449868,-8193,47912,13227,2005,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_E_frame_00000008_seq_00000052_rxE_srcB.bin
2026-06-23T15:06:47.104+02:00,BSF66F,A,anchor,53,0,A,T,1,B,0xb101,-1,2806021399,-5722,47915,18561,1998,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_A_frame_00000009_seq_00000053_rxA_srcB.bin
2026-06-23T15:06:47.106+02:00,BSF66F,B,anchor,52,1,B,T,1,B,0xb101,-1,1032712897,-6150,47813,15098,1940,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun3_backend_20260623_144930/CIRRAW_BSF66F_20260623_150644/accumulator_bin/anchor_B_frame_00000010_seq_00000052_rxB_srcB.bin
