pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1719.7324542160452,1737.5622568093386,-17.82980259329338,17.82980259329338
A-C,3698.2951699464224,3677.4268727705116,20.86829717591081,20.86829717591081
A-D,4655.322616790641,4639.5475113122175,15.775105478423939,15.775105478423939
A-E,1525.6425151736241,1535.4645030425963,-9.8219878689722,9.8219878689722
A-F,2335.8271162054248,2354.9355509355514,-19.108434730126646,19.108434730126646
A-G,4039.372194471365,4041.0,-1.6278055286347808,1.6278055286347808
A-H,4664.11150576145,4663.271698113208,0.8398076482417309,0.8398076482417309
B-C,1984.5466033614914,1993.4129505192427,-8.866347157751306,8.866347157751306
B-D,3239.885284503795,3257.4999999999995,-17.614715496204553,17.614715496204553
B-E,2221.451007726512,2205.0,16.451007726512216,16.451007726512216
B-F,1437.1691732710933,1416.0,21.169173271093314,21.169173271093314
B-G,2437.5479350208057,2424.795294117647,12.752640903158863,12.752640903158863
B-H,3304.5300312992927,3299.8112359550564,4.718795344236241,4.718795344236241
C-D,2915.854042065405,2908.0000000000005,7.854042065404428,7.854042065404428
C-E,3951.344580947164,3954.5586206896546,-3.214039742490513,3.214039742490513
C-F,2508.576356506888,2521.0,-12.423643493112195,12.423643493112195
C-G,1336.6579740872542,1342.8672566371683,-6.209282549914178,6.209282549914178
C-H,3097.104724593671,3098.242309512542,-1.1375849188707434,1.1375849188707434
D-E,4951.11497856371,4949.541594454073,1.573384109637118,1.573384109637118
D-F,3590.307101415626,3595.9999999999995,-5.692898584373324,5.692898584373324
D-G,3182.9510616024722,3184.0,-1.0489383975277633,1.0489383975277633
D-H,1374.352069767986,1374.0,0.352069767985995,0.352069767985995
E-F,1754.930008861779,1750.0,4.930008861779015,4.930008861779015
E-G,3778.595341712497,3789.5433962264156,-10.948054513918578,10.948054513918578
E-H,4523.746136907876,4529.827027027027,-6.080890119151263,6.080890119151263
F-G,2118.3316779006195,2116.0000000000005,2.33167790061907,2.33167790061907
F-H,3062.6354594984277,3060.419448476052,2.216011022375824,2.216011022375824
G-H,2769.6146021072536,2771.0000000000005,-1.3853978927468233,1.3853978927468233
