pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4013.000000000001,4013.000000000001,0.0,0.0
A-C,5398.040434195546,5398.243828101188,-0.20339390564186033,0.20339390564186033
A-D,3745.236892045052,3744.40099009901,0.8359019460422132,0.8359019460422132
A-E,1165.8151212553496,1165.8151212553496,0.0,0.0
A-F,4308.327469828949,4307.562256809339,0.7652130196102007,0.7652130196102007
A-G,5721.8973605323,5722.576470588236,-0.6791100559357801,0.6791100559357801
A-H,4042.7579599082555,4043.0000000000005,-0.24204009174491148,0.24204009174491148
B-C,3584.618710353292,3584.603325415677,0.015384937615181116,0.015384937615181116
B-D,5753.8346898471855,5753.999999999999,-0.1653101528136176,0.1653101528136176
B-E,4253.338876825443,4252.999999999999,0.338876825443549,0.338876825443549
B-F,1078.7391899539232,1078.7771918259723,-0.03800187204910799,0.03800187204910799
B-G,3915.533432726943,3915.3209549071616,0.21247781978127023,0.21247781978127023
B-H,5915.756435706999,5916.0,-0.24356429300132731,0.24356429300132731
C-D,4409.19175257732,4409.19175257732,0.0,0.0
C-E,5473.474897087326,5472.765517241379,0.7093798459472964,0.7093798459472964
C-F,3943.1760575709313,3943.5,-0.32394242906866566,0.32394242906866566
C-G,1112.8892307692308,1112.8892307692308,0.0,0.0
C-H,4514.5748243840335,4515.0,-0.4251756159665092,0.4251756159665092
D-E,3749.6493224840287,3750.5,-0.8506775159712561,0.8506775159712561
D-F,6101.209949751547,6101.0,0.20994975154735585,0.20994975154735585
D-G,4668.936666231006,4669.0,-0.06333376899419818,0.06333376899419818
D-H,1155.7510340598615,1155.488507265522,0.2625267943394647,0.2625267943394647
E-F,4269.7938650271935,4271.0,-1.206134972806467,1.206134972806467
E-G,5567.78060576981,5567.5,0.28060576980988117,0.28060576980988117
E-H,3701.3976470588236,3701.3976470588236,0.0,0.0
F-G,3971.9491017809987,3972.0000000000005,-0.05089821900173774,0.05089821900173774
F-H,6063.311048357609,6062.555384615385,0.7556637422239874,0.7556637422239874
G-H,4491.657127664708,4491.5,0.15712766470824135,0.15712766470824135
