version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,73.15193166829499,153.09852777955982,88.32987423029832,41.68401852279436,53.18473492881651,743.71828715619,7.275260582930261
