capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R01,BS2DCE,200,200,0.000307025326255,0.000535371600718,0.0006611198996435,1.0,1.0,R2:L0:I0:T6,S02,R2,L0,I0,T6,45.0,1.0,False,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0000_cuda0
R01,BSDC91,200,200,0.000287064875337,0.0004675110431285,0.0005700215089091,1.0,1.0,R2:L0:I0:T6,S02,R2,L0,I0,T6,45.0,1.0,False,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0000_cuda0
R01,BS2DCE,200,200,0.0004338963586423,0.0007798570537907,0.0008827561213705,1.0,1.0,R2:L2:I3:T6,S02,R2,L2,I3,T6,100.88,1.0,False,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0000_cuda0
R01,BSDC91,200,200,0.0004004703298897,0.0007315865943544,0.0009659383285589,1.0,1.0,R2:L2:I3:T6,S02,R2,L2,I3,T6,100.88,1.0,False,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0000_cuda0
R01,BS2DCE,200,200,0.0004201412244031,0.0006854888557997,0.0008410765235223,1.0,1.0,R4:L8:I1+I2+I3+I8:T8,S02,R4,L8,I1+I2+I3+I8,T8,104.595,1.35,True,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0001_cuda0
R01,BSDC91,200,200,0.0003224530098899,0.0005859002270512,0.0006619883037526,1.0,1.0,R4:L8:I1+I2+I3+I8:T8,S02,R4,L8,I1+I2+I3+I8,T8,104.595,1.35,True,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0001_cuda0
R01,BS2DCE,200,200,0.0003917829616391,0.0006767417997227,0.0007179670326115,1.0,1.0,R4:L14:I1+I2+I3+I8:T8,S02,R4,L14,I1+I2+I3+I8,T8,60.8855,1.35,True,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0001_cuda0
R01,BSDC91,200,200,0.0003456678658069,0.000520718293549,0.0006088435685571,1.0,1.0,R4:L14:I1+I2+I3+I8:T8,S02,R4,L14,I1+I2+I3+I8,T8,60.8855,1.35,True,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S02_5090D_20260606T221157Z_agreement_0001_cuda0
