a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
B,G,B,5035,100,5035,1,0
B,H,B,3286,100,3286,1,0
A,B,B,3615,96,3615,1,0
B,C,B,4638,100,4638,1,0
B,D,B,2930,100,2930,1,0
B,E,B,4289,96,4289,1,0
B,F,B,1788,100,1788,1,0
B,G,B,5061,100,5061,1,0
B,H,B,3199,100,3199,1,0
A,B,B,3691,96,3691,1,0
B,C,B,4649,100,4649,1,0
B,D,B,2917,100,2917,1,0
B,E,B,4215,96,4215,1,0
B,F,B,1671,100,1671,1,0
B,G,B,5011,100,5011,1,0
B,H,B,3204,100,3204,1,0
A,B,B,3659,96,3659,1,0
B,C,B,4643,100,4643,1,0
B,D,B,2933,100,2933,1,0
B,E,B,4235,96,4235,1,0
B,F,B,1662,100,1662,1,0
B,G,B,5097,100,5097,1,0
B,H,B,3254,100,3254,1,0
A,B,B,3659,96,3659,1,0
B,C,B,4612,100,4612,1,0
B,D,B,2956,100,2956,1,0
B,E,B,4259,100,4259,1,0
B,F,B,1780,100,1780,1,0
B,G,B,5153,100,5153,1,0
B,H,B,3260,100,3260,1,0
A,B,B,3605,100,3605,1,0
B,C,B,4699,100,4699,1,0
B,D,B,2908,100,2908,1,0
B,E,B,4247,100,4247,1,0
B,F,B,1782,100,1782,1,0
B,G,B,5116,100,5116,1,0
B,H,B,3232,100,3232,1,0
A,B,B,3683,100,3683,1,0
B,C,B,4637,100,4637,1,0
B,D,B,2980,100,2980,1,0
B,E,B,4200,100,4200,1,0
B,F,B,1632,100,1632,1,0
B,G,B,5080,100,5080,1,0
B,H,B,3229,100,3229,1,0
A,B,B,3687,100,3687,1,0
B,C,B,4674,100,4674,1,0
B,D,B,2888,100,2888,1,0
B,E,B,4252,100,4252,1,0
B,F,B,1733,100,1733,1,0
B,G,B,5080,100,5080,1,0
B,H,B,3240,100,3240,1,0
A,B,B,3669,100,3669,1,0
B,C,B,4631,100,4631,1,0
B,D,B,2924,100,2924,1,0
B,E,B,4279,100,4279,1,0
B,F,B,1744,100,1744,1,0
B,G,B,5035,95,5035,1,0
B,H,B,3171,100,3171,1,0
A,B,B,3662,100,3662,1,0
B,C,B,4676,100,4676,1,0
B,D,B,2947,100,2947,1,0
B,E,B,4260,100,4260,1,0
B,F,B,1793,100,1793,1,0
B,G,B,5017,95,5017,1,0
B,H,B,3228,100,3228,1,0
A,B,B,3696,100,3696,1,0
B,C,B,4667,100,4667,1,0
B,D,B,2896,100,2896,1,0
B,E,B,4213,100,4213,1,0
B,F,B,1663,100,1663,1,0
B,G,B,5075,95,5075,1,0
B,H,B,3249,100,3249,1,0
A,B,B,3696,100,3696,1,0
B,C,B,4633,100,4633,1,0
B,D,B,2900,100,2900,1,0
B,E,B,4254,100,4254,1,0
B,F,B,1716,100,1716,1,0
B,G,B,5094,96,5094,1,0
B,H,B,3248,100,3248,1,0
A,B,B,3644,95,3644,1,0
B,C,B,4687,100,4687,1,0
B,D,B,2997,100,2997,1,0
B,E,B,4296,100,4296,1,0
B,F,B,1886,100,1886,1,0
B,G,B,5062,96,5062,1,0
B,H,B,3253,100,3253,1,0
A,B,B,3606,96,3606,1,0
B,C,B,4669,100,4669,1,0
B,D,B,2912,100,2912,1,0
B,E,B,4289,100,4289,1,0
B,F,B,1886,100,1886,1,0
B,G,B,5098,96,5098,1,0
B,H,B,3212,100,3212,1,0
A,B,B,3614,96,3614,1,0
B,C,B,4676,100,4676,1,0
B,D,B,2908,100,2908,1,0
B,E,B,4300,100,4300,1,0
B,F,B,1854,96,1854,1,0
B,G,B,5098,96,5098,1,0
B,H,B,3226,100,3226,1,0
A,B,B,3648,96,3648,1,0
B,C,B,4670,100,4670,1,0
B,D,B,2930,100,2930,1,0
B,E,B,4232,100,4232,1,0
B,F,B,1799,96,1799,1,0
B,G,B,5053,93,5053,1,0
B,H,B,3249,100,3249,1,0
A,B,B,3667,96,3667,1,0
B,C,B,4694,100,4694,1,0
B,D,B,2932,100,2932,1,0
B,E,B,4239,100,4239,1,0
B,F,B,1822,96,1822,1,0
B,G,B,5048,93,5048,1,0
B,H,B,3215,100,3215,1,0
A,B,B,3680,96,3680,1,0
B,C,B,4649,100,4649,1,0
B,D,B,2930,100,2930,1,0
B,E,B,4269,100,4269,1,0
B,F,B,1754,96,1754,1,0
B,G,B,5057,93,5057,1,0
B,H,B,3235,100,3235,1,0
A,B,B,3627,96,3627,1,0
B,C,B,4684,100,4684,1,0
B,D,B,2909,100,2909,1,0
B,E,B,4220,100,4220,1,0
B,F,B,1817,96,1817,1,0
B,G,B,5117,93,5117,1,0
B,H,B,3257,100,3257,1,0
A,B,B,3677,96,3677,1,0
B,C,B,4672,100,4672,1,0
B,D,B,2949,100,2949,1,0
B,E,B,4309,100,4309,1,0
B,F,B,1778,96,1778,1,0
B,G,B,5034,94,5034,1,0
B,H,B,3217,100,3217,1,0
A,B,B,3638,96,3638,1,0
B,C,B,4668,100,4668,1,0
B,D,B,2917,100,2917,1,0
B,E,B,4276,100,4276,1,0
B,F,B,1753,100,1753,1,0
B,G,B,5067,94,5067,1,0
B,H,B,3219,100,3219,1,0
A,B,B,3645,100,3645,1,0
B,C,B,4630,100,4630,1,0
B,D,B,2951,100,2951,1,0
B,E,B,4360,100,4360,1,0
B,F,B,1808,100,1808,1,0
B,G,B,5042,94,5042,1,0
B,H,B,3196,100,3196,1,0
A,B,B,3671,100,3671,1,0
B,C,B,4636,100,4636,1,0
B,D,B,2910,100,2910,1,0
B,E,B,4236,100,4236,1,0
B,F,B,1652,100,1652,1,0
B,G,B,5091,95,5091,1,0
B,H,B,3261,100,3261,1,0
A,B,B,3613,100,3613,1,0
B,C,B,4645,100,4645,1,0
B,D,B,2911,100,2911,1,0
B,E,B,4310,100,4310,1,0
B,F,B,1648,100,1648,1,0
B,G,B,5070,95,5070,1,0
B,H,B,3217,100,3217,1,0
A,B,B,3690,100,3690,1,0
B,C,B,4682,100,4682,1,0
B,D,B,2947,100,2947,1,0
B,E,B,4300,100,4300,1,0
B,F,B,1794,100,1794,1,0
B,G,B,5105,95,5105,1,0
B,H,B,3228,100,3228,1,0
A,B,B,3633,100,3633,1,0
B,C,B,4605,100,4605,1,0
B,D,B,2967,100,2967,1,0
B,E,B,4247,100,4247,1,0
B,F,B,1643,100,1643,1,0
B,G,B,5049,95,5049,1,0
B,H,B,3257,100,3257,1,0
A,B,B,3675,100,3675,1,0
B,C,B,4676,100,4676,1,0
B,D,B,2952,100,2952,1,0
B,E,B,4292,100,4292,1,0
B,F,B,1861,100,1861,1,0
B,G,B,5114,95,5114,1,0
B,H,B,3228,100,3228,1,0
A,B,B,3685,100,3685,1,0
B,C,B,4639,100,4639,1,0
B,D,B,2939,100,2939,1,0
B,E,B,4271,100,4271,1,0
B,F,B,1731,100,1731,1,0
B,G,B,5114,96,5114,1,0
B,H,B,3269,100,3269,1,0
A,B,B,3660,100,3660,1,0
B,C,B,4670,100,4670,1,0
B,D,B,2914,100,2914,1,0
B,E,B,4333,100,4333,1,0
B,F,B,1805,100,1805,1,0
B,G,B,5068,96,5068,1,0
B,H,B,3269,100,3269,1,0
A,B,B,3663,100,3663,1,0
B,C,B,4675,100,4675,1,0
B,D,B,2923,100,2923,1,0
B,E,B,4230,100,4230,1,0
B,F,B,1871,100,1871,1,0
B,G,B,5048,96,5048,1,0
B,H,B,3222,96,3222,1,0
A,B,B,3663,100,3663,1,0
B,C,B,4707,100,4707,1,0
B,D,B,2939,100,2939,1,0
B,E,B,4236,100,4236,1,0
B,F,B,1670,100,1670,1,0
B,G,B,5013,96,5013,1,0
B,H,B,3231,96,3231,1,0
A,B,B,3652,96,3652,1,0
B,C,B,4645,100,4645,1,0
B,D,B,2901,100,2901,1,0
B,E,B,4218,100,4218,1,0
B,F,B,1879,100,1879,1,0
B,G,B,5121,96,5121,1,0
B,H,B,3184,96,3184,1,0
A,B,B,3637,96,3637,1,0
B,C,B,4710,100,4710,1,0
B,D,B,2957,100,2957,1,0
B,E,B,4212,100,4212,1,0
B,F,B,1836,100,1836,1,0
B,G,B,4933,96,4933,1,0
B,H,B,3207,96,3207,1,0
A,B,B,3651,96,3651,1,0
B,C,B,4668,100,4668,1,0
B,D,B,2943,100,2943,1,0
B,E,B,4235,100,4235,1,0
B,F,B,1796,100,1796,1,0
B,G,B,4935,96,4935,1,0
B,H,B,3236,96,3236,1,0
A,B,B,3673,96,3673,1,0
B,C,B,4689,100,4689,1,0
B,D,B,2973,100,2973,1,0
B,E,B,4274,100,4274,1,0
B,F,B,1800,100,1800,1,0
B,G,B,5108,96,5108,1,0
B,H,B,3252,96,3252,1,0
A,B,B,3653,96,3653,1,0
B,C,B,4708,100,4708,1,0
B,D,B,2981,100,2981,1,0
B,E,B,4277,100,4277,1,0
B,F,B,1749,100,1749,1,0
B,G,B,5135,100,5135,1,0
B,H,B,3211,96,3211,1,0
A,B,B,3684,96,3684,1,0
B,C,B,4719,100,4719,1,0
B,D,B,2945,100,2945,1,0
B,E,B,4271,100,4271,1,0
B,F,B,1728,100,1728,1,0
B,G,B,5013,100,5013,1,0
B,H,B,3176,96,3176,1,0
A,B,B,3628,100,3628,1,0
B,C,B,4647,100,4647,1,0
B,D,B,2961,100,2961,1,0
B,E,B,4284,100,4284,1,0
B,F,B,1847,100,1847,1,0
B,G,B,5077,100,5077,1,0
B,H,B,3235,100,3235,1,0
A,B,B,3657,100,3657,1,0
B,C,B,4639,100,4639,1,0
B,D,B,2901,100,2901,1,0
B,E,B,4257,100,4257,1,0
B,F,B,1851,100,1851,1,0
B,G,B,5099,100,5099,1,0
B,H,B,3242,100,3242,1,0
A,B,B,3666,100,3666,1,0
B,C,B,4638,100,4638,1,0
B,D,B,2942,100,2942,1,0
B,E,B,4269,100,4269,1,0
B,F,B,1864,100,1864,1,0
B,G,B,5034,100,5034,1,0
B,H,B,3250,100,3250,1,0
A,B,B,3637,100,3637,1,0
B,C,B,4638,100,4638,1,0
B,D,B,2892,100,2892,1,0
B,E,B,4255,100,4255,1,0
B,F,B,1739,100,1739,1,0
B,G,B,5043,100,5043,1,0
B,H,B,3268,100,3268,1,0
A,B,B,3623,100,3623,1,0
B,C,B,4674,100,4674,1,0
B,D,B,2958,100,2958,1,0
B,E,B,4334,100,4334,1,0
B,F,B,1863,100,1863,1,0
B,G,B,5043,100,5043,1,0
B,H,B,3226,100,3226,1,0
A,B,B,3660,100,3660,1,0
B,C,B,4613,100,4613,1,0
B,D,B,2941,100,2941,1,0
B,E,B,4294,100,4294,1,0
B,F,B,1775,100,1775,1,0
B,G,B,5084,95,5084,1,0
B,H,B,3259,100,3259,1,0
A,B,B,3642,100,3642,1,0
B,C,B,4652,100,4652,1,0
B,D,B,2969,100,2969,1,0
B,E,B,4249,100,4249,1,0
B,F,B,1800,100,1800,1,0
B,G,B,5027,96,5027,1,0
B,H,B,3226,100,3226,1,0
A,B,B,3675,100,3675,1,0
B,C,B,4665,100,4665,1,0
B,D,B,2896,100,2896,1,0
B,E,B,4241,100,4241,1,0
B,F,B,1661,100,1661,1,0
B,G,B,5053,96,5053,1,0
B,H,B,3249,100,3249,1,0
A,B,B,3675,100,3675,1,0
B,C,B,4645,100,4645,1,0
B,D,B,2967,100,2967,1,0
B,E,B,4296,100,4296,1,0
B,F,B,1815,100,1815,1,0
B,G,B,5082,96,5082,1,0
B,H,B,3214,100,3214,1,0
A,B,B,3675,96,3675,1,0
B,C,B,4671,100,4671,1,0
B,D,B,2935,100,2935,1,0
B,E,B,4274,100,4274,1,0
B,F,B,1783,100,1783,1,0
B,G,B,5113,96,5113,1,0
B,H,B,3256,100,3256,1,0
A,B,B,3652,96,3652,1,0
B,C,B,4672,100,4672,1,0
B,D,B,2957,100,2957,1,0
B,E,B,4267,100,4267,1,0
B,F,B,1712,100,1712,1,0
B,G,B,5127,96,5127,1,0
B,H,B,3235,100,3235,1,0
A,B,B,3594,96,3594,1,0
B,C,B,4665,100,4665,1,0
B,D,B,2913,100,2913,1,0
B,E,B,4207,100,4207,1,0
B,F,B,1799,100,1799,1,0
B,G,B,5033,96,5033,1,0
B,H,B,3228,100,3228,1,0
A,B,B,3589,96,3589,1,0
B,C,B,4665,100,4665,1,0
B,D,B,2929,100,2929,1,0
B,E,B,4217,100,4217,1,0
B,F,B,1861,100,1861,1,0
B,G,B,5013,96,5013,1,0
B,H,B,3235,100,3235,1,0
A,B,B,3589,96,3589,1,0
B,C,B,4699,100,4699,1,0
B,D,B,2928,100,2928,1,0
B,E,B,4189,100,4189,1,0
B,F,B,1771,100,1771,1,0
B,G,B,5087,96,5087,1,0
B,H,B,3174,100,3174,1,0
A,B,B,3671,93,3671,1,0
B,C,B,4606,100,4606,1,0
B,D,B,2929,100,2929,1,0
B,E,B,4278,100,4278,1,0
B,F,B,1851,100,1851,1,0
B,G,B,5039,100,5039,1,0
B,H,B,3259,100,3259,1,0
A,B,B,3617,93,3617,1,0
B,C,B,4606,100,4606,1,0
B,D,B,2895,100,2895,1,0
B,E,B,4283,100,4283,1,0
B,F,B,1796,100,1796,1,0
B,G,B,5082,100,5082,1,0
B,H,B,3224,100,3224,1,0
A,B,B,3657,94,3657,1,0
B,C,B,4628,100,4628,1,0
B,D,B,2895,100,2895,1,0
B,E,B,4287,100,4287,1,0
B,F,B,1847,100,1847,1,0
B,G,B,5048,100,5048,1,0
B,H,B,3239,100,3239,1,0
A,B,B,3653,94,3653,1,0
B,C,B,4715,100,4715,1,0
B,D,B,2946,94,2946,1,0
B,E,B,4216,100,4216,1,0
B,F,B,1727,100,1727,1,0
B,G,B,4993,100,4993,1,0
B,H,B,3256,100,3256,1,0
A,B,B,3649,94,3649,1,0
B,C,B,4644,100,4644,1,0
B,D,B,2928,94,2928,1,0
B,E,B,4253,100,4253,1,0
B,F,B,1742,100,1742,1,0
B,G,B,5056,100,5056,1,0
B,H,B,3293,100,3293,1,0
A,B,B,3649,95,3649,1,0
B,C,B,4620,100,4620,1,0
B,D,B,2923,95,2923,1,0
B,E,B,4254,100,4254,1,0
B,F,B,1840,100,1840,1,0
B,G,B,4975,100,4975,1,0
B,H,B,3273,100,3273,1,0
A,B,B,3691,95,3691,1,0
B,C,B,4633,100,4633,1,0
B,D,B,2908,95,2908,1,0
B,E,B,4265,100,4265,1,0
B,F,B,1754,100,1754,1,0
B,G,B,5017,100,5017,1,0
B,H,B,3195,100,3195,1,0
A,B,B,3655,95,3655,1,0
B,C,B,4701,100,4701,1,0
B,D,B,2936,95,2936,1,0
B,E,B,4255,100,4255,1,0
B,F,B,1863,100,1863,1,0
B,G,B,5018,100,5018,1,0
B,H,B,3266,100,3266,1,0
A,B,B,3657,95,3657,1,0
B,C,B,4688,100,4688,1,0
B,D,B,2915,95,2915,1,0
B,E,B,4253,100,4253,1,0
B,F,B,1671,100,1671,1,0
B,G,B,5032,100,5032,1,0
B,H,B,3235,100,3235,1,0
A,B,B,3627,95,3627,1,0
B,C,B,4642,100,4642,1,0
B,D,B,2923,95,2923,1,0
B,E,B,4286,100,4286,1,0
B,F,B,1712,100,1712,1,0
B,G,B,5049,100,5049,1,0
B,H,B,3268,100,3268,1,0
A,B,B,3667,96,3667,1,0
B,C,B,4653,100,4653,1,0
B,D,B,2919,96,2919,1,0
B,E,B,4215,100,4215,1,0
B,F,B,1728,100,1728,1,0
B,G,B,5144,100,5144,1,0
B,H,B,3239,100,3239,1,0
A,B,B,3707,96,3707,1,0
B,C,B,4685,100,4685,1,0
B,D,B,2947,96,2947,1,0
B,E,B,4261,100,4261,1,0
B,F,B,1793,100,1793,1,0
B,G,B,5087,100,5087,1,0
B,H,B,3198,100,3198,1,0
A,B,B,3648,96,3648,1,0
B,C,B,4604,100,4604,1,0
B,D,B,2910,96,2910,1,0
B,E,B,4245,100,4245,1,0
B,F,B,1784,100,1784,1,0
B,G,B,5034,100,5034,1,0
B,H,B,3222,100,3222,1,0
A,B,B,3669,96,3669,1,0
B,C,B,4620,100,4620,1,0
B,D,B,2916,96,2916,1,0
B,E,B,4290,100,4290,1,0
B,F,B,1826,100,1826,1,0
B,G,B,5067,100,5067,1,0
B,H,B,3290,100,3290,1,0
A,B,B,3665,96,3665,1,0
B,C,B,4593,100,4593,1,0
B,D,B,2947,96,2947,1,0
B,E,B,4238,100,4238,1,0
B,F,B,1785,100,1785,1,0
B,G,B,5084,100,5084,1,0
B,H,B,3256,100,3256,1,0
A,B,B,3675,96,3675,1,0
B,C,B,4711,100,4711,1,0
B,D,B,2938,96,2938,1,0
B,E,B,4223,100,4223,1,0
B,F,B,1792,100,1792,1,0
B,G,B,5046,100,5046,1,0
B,H,B,3238,100,3238,1,0
A,B,B,3655,96,3655,1,0
B,C,B,4733,100,4733,1,0
B,D,B,2956,96,2956,1,0
B,E,B,4267,100,4267,1,0
B,F,B,1771,100,1771,1,0
B,G,B,5084,100,5084,1,0
B,H,B,3197,100,3197,1,0
A,B,B,3665,96,3665,1,0
B,C,B,4681,100,4681,1,0
B,D,B,2922,96,2922,1,0
B,E,B,4259,100,4259,1,0
B,F,B,1737,100,1737,1,0
B,G,B,5023,100,5023,1,0
B,H,B,3216,100,3216,1,0
A,B,B,3650,100,3650,1,0
B,C,B,4658,100,4658,1,0
B,D,B,2930,100,2930,1,0
B,E,B,4278,100,4278,1,0
B,F,B,1835,100,1835,1,0
B,G,B,5074,100,5074,1,0
B,H,B,3242,100,3242,1,0
A,B,B,3545,100,3545,1,0
B,C,B,4635,100,4635,1,0
B,D,B,2963,100,2963,1,0
B,E,B,4245,100,4245,1,0
B,F,B,1821,100,1821,1,0
B,G,B,5037,100,5037,1,0
B,H,B,3231,100,3231,1,0
A,B,B,3685,100,3685,1,0
B,C,B,4710,100,4710,1,0
B,D,B,2981,100,2981,1,0
B,E,B,4220,100,4220,1,0
B,F,B,1831,100,1831,1,0
B,G,B,5103,100,5103,1,0
B,H,B,3242,100,3242,1,0
A,B,B,3634,100,3634,1,0
B,C,B,4671,100,4671,1,0
B,D,B,2907,100,2907,1,0
B,E,B,4273,100,4273,1,0
B,F,B,1930,100,1930,1,0
B,G,B,5109,100,5109,1,0
B,H,B,3234,100,3234,1,0
A,B,B,3656,100,3656,1,0
B,C,B,4668,100,4668,1,0
B,D,B,2994,100,2994,1,0
B,E,B,4276,100,4276,1,0
B,F,B,1787,100,1787,1,0
B,G,B,5022,100,5022,1,0
B,H,B,3201,100,3201,1,0
A,B,B,3662,100,3662,1,0
B,C,B,4618,100,4618,1,0
B,D,B,2935,100,2935,1,0
B,E,B,4282,95,4282,1,0
B,F,B,1790,100,1790,1,0
B,G,B,5118,100,5118,1,0
B,H,B,3207,100,3207,1,0
A,B,B,3678,100,3678,1,0
B,C,B,4629,100,4629,1,0
B,D,B,2949,100,2949,1,0
B,E,B,4252,96,4252,1,0
B,F,B,1781,100,1781,1,0
B,G,B,5030,100,5030,1,0
B,H,B,3226,100,3226,1,0
A,B,B,3652,100,3652,1,0
B,C,B,4664,100,4664,1,0
B,D,B,2918,100,2918,1,0
B,E,B,4268,96,4268,1,0
B,F,B,1841,100,1841,1,0
B,G,B,5025,100,5025,1,0
B,H,B,3217,100,3217,1,0
A,B,B,3650,100,3650,1,0
B,C,B,4682,100,4682,1,0
B,D,B,2951,100,2951,1,0
B,E,B,4279,96,4279,1,0
B,F,B,1871,100,1871,1,0
B,G,B,5031,100,5031,1,0
B,H,B,3168,100,3168,1,0
A,B,B,3671,100,3671,1,0
B,C,B,4684,100,4684,1,0
B,D,B,2894,100,2894,1,0
B,E,B,4260,96,4260,1,0
B,F,B,1798,100,1798,1,0
B,G,B,5110,100,5110,1,0
B,H,B,3266,100,3266,1,0
A,B,B,3634,100,3634,1,0
B,C,B,4631,100,4631,1,0
B,D,B,2920,100,2920,1,0
B,E,B,4248,96,4248,1,0
B,F,B,1801,100,1801,1,0
B,G,B,5041,100,5041,1,0
B,H,B,3161,100,3161,1,0
A,B,B,3673,100,3673,1,0
B,C,B,4645,100,4645,1,0
B,D,B,2897,100,2897,1,0
B,E,B,4242,96,4242,1,0
B,F,B,1804,100,1804,1,0
B,G,B,5088,100,5088,1,0
B,H,B,3213,100,3213,1,0
A,B,B,3660,100,3660,1,0
B,C,B,4600,100,4600,1,0
B,D,B,2958,100,2958,1,0
B,E,B,4228,96,4228,1,0
B,F,B,1761,100,1761,1,0
B,G,B,5068,100,5068,1,0
B,H,B,3267,100,3267,1,0
A,B,B,3625,100,3625,1,0
B,C,B,4639,100,4639,1,0
B,D,B,2913,100,2913,1,0
B,E,B,4278,96,4278,1,0
B,F,B,1797,96,1797,1,0
B,G,B,5024,100,5024,1,0
B,H,B,3219,100,3219,1,0
A,B,B,3659,100,3659,1,0
B,C,B,4706,100,4706,1,0
B,D,B,2931,100,2931,1,0
B,E,B,4299,100,4299,1,0
B,F,B,1797,100,1797,1,0
B,G,B,5108,100,5108,1,0
B,H,B,3232,100,3232,1,0
A,B,B,3661,100,3661,1,0
B,C,B,4602,100,4602,1,0
B,D,B,2902,100,2902,1,0
B,E,B,4272,100,4272,1,0
B,F,B,1833,100,1833,1,0
B,G,B,5053,100,5053,1,0
B,H,B,3248,100,3248,1,0
A,B,B,3694,100,3694,1,0
B,C,B,4665,100,4665,1,0
B,D,B,2976,100,2976,1,0
B,E,B,4279,100,4279,1,0
B,F,B,1791,100,1791,1,0
B,G,B,5117,100,5117,1,0
B,H,B,3236,100,3236,1,0
A,B,B,3665,100,3665,1,0
B,C,B,4671,100,4671,1,0
B,D,B,2905,100,2905,1,0
B,E,B,4208,100,4208,1,0
B,F,B,1716,100,1716,1,0
B,G,B,5056,100,5056,1,0
B,H,B,3205,100,3205,1,0
A,B,B,3637,100,3637,1,0
B,C,B,4689,100,4689,1,0
B,D,B,2935,100,2935,1,0
B,E,B,4313,100,4313,1,0
B,F,B,1736,100,1736,1,0
B,G,B,5134,100,5134,1,0
B,H,B,3238,100,3238,1,0
A,B,B,3669,100,3669,1,0
B,C,B,4650,100,4650,1,0
B,D,B,2950,100,2950,1,0
B,E,B,4270,100,4270,1,0
B,F,B,1735,100,1735,1,0
B,G,B,5022,100,5022,1,0
B,H,B,3248,100,3248,1,0
C,D,C,3972,100,3972,1,0
C,G,C,1630,100,1630,1,0
C,H,C,4180,100,4180,1,0
C,D,C,3981,100,3981,1,0
C,G,C,1685,100,1685,1,0
C,H,C,4183,100,4183,1,0
C,D,C,3975,100,3975,1,0
C,G,C,1686,100,1686,1,0
C,H,C,4189,100,4189,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3974,100,3974,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1659,100,1659,1,0
C,H,C,4233,100,4233,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3962,100,3962,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1653,100,1653,1,0
C,H,C,4143,100,4143,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3962,100,3962,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1637,100,1637,1,0
C,H,C,4111,100,4111,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3913,85,3913,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1657,100,1657,1,0
C,H,C,4219,100,4219,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,4000,87,4000,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1657,100,1657,1,0
C,H,C,4224,100,4224,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3982,88,3982,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1627,100,1627,1,0
C,H,C,4234,100,4234,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,4009,90,4009,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1652,100,1652,1,0
C,H,C,4139,100,4139,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3978,90,3978,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1645,100,1645,1,0
C,H,C,4197,100,4197,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3962,91,3962,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1653,100,1653,1,0
C,H,C,4155,100,4155,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3973,92,3973,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1634,100,1634,1,0
C,H,C,4209,100,4209,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3891,92,3891,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1650,100,1650,1,0
C,H,C,4241,100,4241,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3983,93,3983,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1693,100,1693,1,0
C,H,C,4161,100,4161,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3939,93,3939,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1635,100,1635,1,0
C,H,C,4101,100,4101,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3959,94,3959,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1672,100,1672,1,0
C,H,C,4196,100,4196,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3940,94,3940,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1663,100,1663,1,0
C,H,C,4255,100,4255,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3932,94,3932,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1620,100,1620,1,0
C,H,C,4164,100,4164,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3978,95,3978,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1636,100,1636,1,0
C,H,C,4181,100,4181,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3921,95,3921,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1669,100,1669,1,0
C,H,C,4194,100,4194,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3975,95,3975,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1713,100,1713,1,0
C,H,C,4155,100,4155,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,3978,95,3978,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1683,100,1683,1,0
C,H,C,4241,100,4241,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
C,D,C,4012,95,4012,1,0
C,E,C,3084,100,3084,1,0
C,F,C,4845,100,4845,1,0
C,G,C,1615,100,1615,1,0
C,H,C,4247,100,4247,1,0
A,C,C,2754,100,2754,1,0
B,C,C,4557,100,4557,1,0
