row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L11:I3:T6,simulate_imu_prior,0.606658384000184,,,,
R4:L11:I3:T6,cpu_golden,20.069275533998734,,,,
R4:L11:I3:T6,torch_gpu,2.173608019002131,0,1,2.173608019002131,2.173608019002131
R4:L11:I3:T8,simulate_imu_prior,0.6231447460013442,,,,
R4:L11:I3:T8,cpu_golden,20.548005937002017,,,,
R4:L11:I3:T8,torch_gpu,2.1504137979936786,0,1,2.1504137979936786,2.1504137979936786
R4:L11:I4:T6,simulate_imu_prior,0.5850114329950884,,,,
R4:L11:I4:T6,cpu_golden,20.654297825007234,,,,
R4:L11:I4:T6,torch_gpu,2.077063061995432,0,1,2.077063061995432,2.077063061995432
R4:L11:I4:T8,simulate_imu_prior,0.5924428339931183,,,,
R4:L11:I4:T8,cpu_golden,20.88777262000076,,,,
R4:L11:I4:T8,torch_gpu,2.159754737993353,0,1,2.159754737993353,2.159754737993353
