pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3067.883901025617,3067.897,-0.01309897438295593,0.01309897438295593
A-C,7975.037191752898,7976.4695,-1.4323082471019006,1.4323082471019006
A-D,9888.948365796577,9888.8085,0.1398657965783059,0.1398657965783059
A-E,1317.2484802147344,1317.172,0.07648021473437439,0.07648021473437439
A-F,3601.58527775598,3602.623,-1.0377222440201876,1.0377222440201876
A-G,8329.948518696456,8328.0435,1.9050186964559543,1.9050186964559543
A-H,9780.634486730489,9780.0465,0.5879867304884101,0.5879867304884101
B-C,5873.829089158888,5873.7485,0.08058915888796037,0.08058915888796037
B-D,7316.777952240777,7317.2035,-0.4255477592223542,0.4255477592223542
B-E,3571.7648823716586,3572.8155,-1.0506176283415698,1.0506176283415698
B-F,1440.330456871496,1439.702,0.6284568714959278,0.6284568714959278
B-G,6269.378069185109,6270.113,-0.7349308148914133,0.7349308148914133
B-H,7257.010977659447,7257.564,-0.5530223405530705,0.5530223405530705
C-D,9848.039696455897,9847.4125,0.62719645589641,0.62719645589641
C-E,8235.807648345255,8234.3155,1.4921483452544635,1.4921483452544635
C-F,6017.204555129717,6017.3885,-0.18394487028308504,0.18394487028308504
C-G,1125.345428854437,1125.4665,-0.12107114556306442,0.12107114556306442
C-H,9843.156184066198,9843.718,-0.5618159338027908,0.5618159338027908
D-E,10229.088541602468,10228.5275,0.5610416024683218,0.5610416024683218
D-F,7175.804363868325,7176.293,-0.4886361316748662,0.4886361316748662
D-G,10105.400075140926,10105.77,-0.369924859074672,0.369924859074672
D-H,1315.5919398142462,1315.5285,0.06343981424629419,0.06343981424629419
E-F,3580.3010884356495,3581.067,-0.7659115643505174,0.7659115643505174
E-G,8418.086232948055,8418.726,-0.639767051945455,0.639767051945455
E-H,9951.980244553673,9951.3485,0.631744553673343,0.631744553673343
F-G,6158.3792364138335,6159.234,-0.8547635861668823,0.8547635861668823
F-H,6860.042319473805,6860.983,-0.9406805261951376,0.9406805261951376
G-H,9962.183878726315,9961.231,0.9528787263152481,0.9528787263152481
