row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L7:I3:T6,simulate_imu_prior,0.5770281799923396,,,,
R4:L7:I3:T6,cpu_golden,20.47163268100121,,,,
R4:L7:I3:T6,torch_gpu,2.192075801009196,0,1,2.192075801009196,2.192075801009196
R4:L7:I3:T8,simulate_imu_prior,0.5638037659955444,,,,
R4:L7:I3:T8,cpu_golden,20.87572928100417,,,,
R4:L7:I3:T8,torch_gpu,2.163797622997663,0,1,2.163797622997663,2.163797622997663
R4:L7:I4:T6,simulate_imu_prior,0.5604111970023951,,,,
R4:L7:I4:T6,cpu_golden,21.23117038300552,,,,
R4:L7:I4:T6,torch_gpu,2.123773513987544,0,1,2.123773513987544,2.123773513987544
R4:L7:I4:T8,simulate_imu_prior,0.6022960519912886,,,,
R4:L7:I4:T8,cpu_golden,21.479458098998293,,,,
R4:L7:I4:T8,torch_gpu,2.258850102996803,0,1,2.258850102996803,2.258850102996803
