capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0005004522292934179,0.0008997576390435244,0.0017772208161847436,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R01,BSDC91,1200,1200,0.0008741027199695922,0.0019076661862712238,0.0035396188666922956,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R02,BS2DCE,1201,1201,0.0005035240199100992,0.0010267999215079313,0.001995345293739337,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R02,BSDC91,1200,1200,0.0007218531247308412,0.0014092059088130675,0.002921774600300582,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R03,BS2DCE,1200,1200,0.0004370769817982763,0.0008063541354461498,0.0013439435476051364,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R03,BSDC91,1200,1200,0.0007799697906476663,0.0016351323875805973,0.0034702934925804466,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R04,BS2DCE,1200,1200,0.0005840964743576934,0.0012510583293418173,0.002120423419236996,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R04,BSDC91,1200,1200,0.0004952639546062461,0.0009540100544307826,0.001636251839664473,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R05,BS2DCE,1200,1200,0.0010238510007711031,0.002216212493354908,0.00448591032485981,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R05,BSDC91,1201,1201,0.000861982185892411,0.0016846212603570864,0.003848296309879272,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R06,BS2DCE,1200,1200,0.0005370370929681655,0.0011119738841582523,0.0017620687640562942,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R06,BSDC91,1201,1201,0.0007367340055603244,0.0015074369192742394,0.003054966768821784,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R07,BS2DCE,1200,1200,0.000810731748868571,0.0016239067783952437,0.0031107309611251126,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R07,BSDC91,1201,1201,0.0009675748382577308,0.002149025010037403,0.0036142461595077458,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R08,BS2DCE,1201,1201,0.00032776082479648314,0.0005277624275858567,0.0010593888521826255,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
R08,BSDC91,1200,1200,0.0007125153573019651,0.0014414487194057898,0.0035096197232113665,1.0,1.0,R4:L7:I3:T6,R4,L7,I3,T6,266.76,1.35,True
