pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2464.8584887677475,2464.4336283185844,0.42486044916313404,0.42486044916313404
A-C,3535.4479005426724,3536.0,-0.5520994573275857,0.5520994573275857
A-D,4086.5331809168842,4086.5475113122175,-0.014330395333217893,0.014330395333217893
A-E,1402.572330156186,1402.44,0.13233015618584432,0.13233015618584432
A-F,2699.2132527977096,2700.0,-0.7867472022903712,0.7867472022903712
A-G,3716.113664345066,3715.291124260355,0.8225400847109086,0.8225400847109086
A-H,4008.8067494244647,4009.0000000000005,-0.19325057553578517,0.19325057553578517
B-C,2950.161667374808,2949.571065989848,0.5906013849598821,0.5906013849598821
B-D,5670.395892566668,5670.270544090056,0.12534847661208914,0.12534847661208914
B-E,2604.9672357055706,2605.124513618677,-0.15727791310655448,0.15727791310655448
B-F,1326.887114955959,1326.5,0.38711495595907763,0.38711495595907763
B-G,3171.747312344514,3172.1421319796955,-0.39481963518164775,0.39481963518164775
B-H,5706.433612438691,5707.000000000001,-0.5663875613099663,0.5663875613099663
C-D,3967.825798370272,3967.657200811359,0.16859755891300665,0.16859755891300665
C-E,3640.964828406843,3641.057096247961,-0.09226784111797315,0.09226784111797315
C-F,3215.4957351535595,3215.4999999999995,-0.004264846440037218,0.004264846440037218
C-G,1429.8475162645677,1429.8950276243093,-0.04751135974152021,0.04751135974152021
C-H,4308.796794996701,4308.5,0.2967949967005552,0.2967949967005552
D-E,4419.9726616756325,4420.0,-0.027338324367519817,0.027338324367519817
D-F,5748.0726309737265,5748.19294117647,-0.12031020274389448,0.12031020274389448
D-G,4245.071023990732,4245.222736285526,-0.15171229479346948,0.15171229479346948
D-H,1389.3609456854865,1389.2676251036771,0.09332058180939384,0.09332058180939384
E-F,2099.209088372062,2099.1529411764704,0.0561471955916204,0.0561471955916204
E-G,3263.458664568745,3263.283185840708,0.17547872803697828,0.17547872803697828
E-H,3932.304497837051,3932.3689956331878,-0.06449779613694773,0.06449779613694773
F-G,2815.4956268961573,2816.0,-0.5043731038426813,0.5043731038426813
F-H,5474.781222701109,5473.780487804878,1.0007348962308242,1.0007348962308242
G-H,4126.978416047528,4127.499999999999,-0.5215839524707917,0.5215839524707917
