pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,6141.7966900932015,6141.576630358625,0.22005973457635264,0.22005973457635264
A-C,9285.128221359797,9285.336376680389,-0.20815532059168618,0.20815532059168618
A-D,10544.626105906164,10545.522462581943,-0.896356675779316,0.896356675779316
A-E,1372.7514697241425,1374.4793056205056,-1.7278358963631035,1.7278358963631035
A-F,6308.111625945165,6308.686624436895,-0.5749984917301845,0.5749984917301845
A-G,9192.504426797357,9191.168957104232,1.3354696931255603,1.3354696931255603
A-H,10510.109004177231,10510.12625899398,-0.017254816748391022,0.017254816748391022
B-C,9395.852832879511,9396.491040273777,-0.638207394265919,0.638207394265919
B-D,13854.706697358437,13855.191504871993,-0.4848075135560066,0.4848075135560066
B-E,6038.837494360208,6039.2415685572605,-0.4040741970520685,0.4040741970520685
B-F,1344.8380235167556,1346.4687726030847,-1.6307490863291605,1.6307490863291605
B-G,9288.184917156635,9287.551244956456,0.633672200179717,0.633672200179717
B-H,13707.131372091128,13706.42046087827,0.7109112128582638,0.7109112128582638
C-D,6505.3741575991935,6504.937765114237,0.4363924849567411,0.4363924849567411
C-E,9172.703166275998,9172.412847167101,0.2903191088971653,0.2903191088971653
C-F,9388.987900452514,9388.026059395346,0.9618410571674758,0.9618410571674758
C-G,1529.9381882035964,1532.2517911154723,-2.3136029118759325,2.3136029118759325
C-H,6382.457223321945,6382.84365275322,-0.3864294312752463,0.3864294312752463
D-E,10573.481288494619,10572.391176748046,1.090111746572802,1.090111746572802
D-F,13840.498308761871,13840.278038136059,0.2202706258121907,0.2202706258121907
D-G,6723.144915991481,6723.125133096418,0.01978289506314468,0.01978289506314468
D-H,1315.4264805585954,1317.1423251161534,-1.7158445575580572,1.7158445575580572
E-F,5907.663375584657,5906.811006161295,0.8523694233617789,0.8523694233617789
E-G,8855.904782749518,8857.463249327933,-1.5584665784153913,1.5584665784153913
E-H,10367.88947104219,10367.87118998452,0.018281057669810252,0.018281057669810252
F-G,9063.549476981234,9064.297994987955,-0.7485180067214969,0.7485180067214969
F-H,13566.274253565374,13566.975056351035,-0.700802785660926,0.700802785660926
G-H,6300.479873999081,6300.464534391667,0.015339607413807244,0.015339607413807244
