row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I0:T6,S00,load_imu_prior_cache,L2:I0,0.00835955300135538,,,,
R4:L2:I0:T6,S00,load_track_tensors_cache,L2:I0,2.5999979698099196e-06,,,,
R4:L2:I0:T6,S00,torch_gpu,,10.395876058002614,0,1,10.395876058002614,10.395876058002614
R4:L2:I0:T8,S00,torch_gpu,,16.84119963500052,0,1,16.84119963500052,16.84119963500052
R4:L2:I1:T6,S00,load_imu_prior_cache,L2:I1,0.005225385000812821,,,,
R4:L2:I1:T6,S00,load_track_tensors_cache,L2:I1,1.6599988157395273e-06,,,,
R4:L2:I1:T6,S00,torch_gpu,,16.86599698700229,0,1,16.86599698700229,16.86599698700229
R4:L2:I1:T8,S00,torch_gpu,,15.654299081998033,0,1,15.654299081998033,15.654299081998033
R4:L2:I3:T6,S00,load_imu_prior_cache,L2:I3,0.0040794939995976165,,,,
R4:L2:I3:T6,S00,load_track_tensors_cache,L2:I3,1.210002665175125e-06,,,,
R4:L2:I3:T6,S00,torch_gpu,,17.694600603001163,0,1,17.694600603001163,17.694600603001163
R4:L2:I3:T8,S00,torch_gpu,,17.635054885999125,0,1,17.635054885999125,17.635054885999125
R4:L2:I4:T6,S00,load_imu_prior_cache,L2:I4,0.00422034399889526,,,,
R4:L2:I4:T6,S00,load_track_tensors_cache,L2:I4,9.200011845678091e-07,,,,
R4:L2:I4:T6,S00,torch_gpu,,17.051226296000095,0,1,17.051226296000095,17.051226296000095
R4:L2:I4:T8,S00,torch_gpu,,17.730184620002547,0,1,17.730184620002547,17.730184620002547
