host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,0,4292,4292,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,1,1961,1961,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,2,1744,1744,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,3,3971,3971,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,4,4144,4144,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,5,1838,1838,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,6,2076,2076,100,1,O,100,0,671,8
5.5e-05,1777917695.25221,9367,,BSF66F,,f,0,7,0,4294,50,0,T,100,0,671,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,0,4222,4222,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,1,1939,1939,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,2,1698,1698,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,3,4169,4169,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,4,4187,4187,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,5,1830,1830,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,6,2095,2095,100,1,O,100,0,701,8
0.097464,1777917695.349619,9368,,BSF66F,,f,0,7,0,4294,42,0,T,100,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,0,4282,4282,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,1,1942,1942,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,2,1678,1678,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,3,4152,4152,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,4,4178,4178,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,5,1738,1738,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,6,2058,2058,100,1,O,93,0,701,8
0.202586,1777917695.454741,9369,,BSF66F,,f,0,7,4327,4327,50,1,O,93,0,701,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,0,4295,4295,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,1,1972,1972,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,2,1703,1703,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,3,3984,3984,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,4,4144,4144,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,5,1802,1802,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,6,2118,2118,100,1,O,100,0,671,8
0.323051,1777917695.575206,9370,,BSF66F,,f,0,7,0,4327,44,0,T,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,0,4263,4263,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,1,1950,1950,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,2,1717,1717,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,3,3966,3966,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,4,4150,4150,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,5,1807,1807,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,6,2087,2087,100,1,O,100,0,671,8
0.397481,1777917695.649636,9371,,BSF66F,,f,0,7,0,4327,40,0,T,100,0,671,8
0.55044,1777917695.802595,9372,,BSF66F,,f,0,0,4263,4263,100,1,O,93,0,44036,8
0.55044,1777917695.802595,9372,,BSF66F,,f,0,1,1966,1966,100,1,O,93,0,44036,8
0.55044,1777917695.802595,9372,,BSF66F,,f,0,2,1704,1704,100,1,O,93,0,44036,8
0.55044,1777917695.802595,9372,,BSF66F,,f,0,3,4024,4024,100,1,O,93,0,44036,8
0.55044,1777917695.802595,9372,,BSF66F,,f,0,4,4152,4152,100,1,O,93,0,44036,8
0.55044,1777917695.802595,9372,,BSF66F,,f,0,5,1838,1838,100,1,O,93,0,44036,8
