method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T4_CUDA_REPLAY,T4,v1-old,8,1,5.096160112996586,1000,34.0,38457.0,13.894211901164827,23.81139775711774,95.21155236926785,588.3073129454767,23.0
T4_CUDA_REPLAY,T4,v1-old,7,5000,126.72669955798483,1000,34.0,40811.0,27.505799588670307,46.70503708822204,116.95013172743367,598.9841938137023,23.0
T4_CUDA_REPLAY,T4,v1-old,6,5000,126.85462703800295,1000,34.0,40811.0,37.35976390387434,62.349561201077506,145.3370203471715,604.0199680605189,23.0
T4_CUDA_REPLAY,T4,v1-old,5,5000,126.83791989000747,1000,34.0,40811.0,49.04066489389107,82.16284646187981,182.0981695799381,610.7607499739452,23.0
T4_CUDA_REPLAY,T4,v1-old,4,5000,126.92321675500716,1000,34.0,40811.0,72.56393027118278,122.29554762968206,238.3765976233462,628.3842014375568,23.0
