pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4876.44536005524,4876.9535,-0.5081399447599324,0.5081399447599324
A-C,6903.506947237389,6904.179,-0.6720527626112016,0.6720527626112016
A-D,4877.637977443211,4878.4045,-0.7665225567889138,0.7665225567889138
A-E,1361.9510441950106,1362.2645,-0.3134558049894167,0.3134558049894167
A-F,5059.8255381783065,5059.9535,-0.12796182169313397,0.12796182169313397
A-G,7071.407178715287,7069.8295,1.5776787152872203,1.5776787152872203
A-H,5092.763121872413,5092.6,0.16312187241237552,0.16312187241237552
B-C,4848.922282697274,4848.931,-0.008717302725926857,0.008717302725926857
B-D,6899.392767840195,6898.86,0.5327678401954472,0.5327678401954472
B-E,5068.149760432472,5068.0605,0.08926043247265625,0.08926043247265625
B-F,1328.9368579252246,1328.856,0.08085792522456359,0.08085792522456359
B-G,5029.807548602442,5030.2305,-0.42295139755788114,0.42295139755788114
B-H,7069.974295423232,7069.92,0.05429542323236092,0.05429542323236092
C-D,4917.270454834936,4916.813,0.45745483493556094,0.45745483493556094
C-E,7044.238636796407,7043.838,0.40063679640752525,0.40063679640752525
C-F,5001.97309580323,5001.7615,0.21159580323001137,0.21159580323001137
C-G,1357.7479360806735,1357.81,-0.062063919326419636,0.062063919326419636
C-H,5116.952923302786,5117.225,-0.2720766972142883,0.2720766972142883
D-E,5073.046573598311,5072.2595,0.7870735983105988,0.7870735983105988
D-F,7014.031752032768,7014.562,-0.5302479672318441,0.5302479672318441
D-G,5159.512946677142,5159.994,-0.4810533228574059,0.4810533228574059
D-H,1339.3921399158144,1339.3765,0.01563991581429036,0.01563991581429036
E-F,4887.693772024268,4887.372,0.32177202426737495,0.32177202426737495
E-G,6947.895601012403,6948.8565,-0.96089898759692,0.96089898759692
E-H,4922.879851798853,4923.244,-0.3641482011462358,0.3641482011462358
F-G,4816.806063200622,4816.8115,-0.005436799378003343,0.005436799378003343
F-H,6929.695666196433,6929.453,0.242666196432765,0.242666196432765
G-H,4999.586646969792,4999.533,0.05364696979177097,0.05364696979177097
