row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L7:I1+I3+I7:T6,simulate_imu_prior,0.7067096230020979,,,,
R2:L7:I1+I3+I7:T6,cpu_golden,21.934908380993875,,,,
R2:L7:I1+I3+I7:T6,torch_gpu,2.406054357998073,0,1,2.406054357998073,2.406054357998073
R2:L7:I1+I3+I7:T8,simulate_imu_prior,0.678246379000484,,,,
R2:L7:I1+I3+I7:T8,cpu_golden,22.656473203009227,,,,
R2:L7:I1+I3+I7:T8,torch_gpu,2.3731714739988092,0,1,2.3731714739988092,2.3731714739988092
R2:L7:I1+I2+I3+I8:T6,simulate_imu_prior,0.604018628000631,,,,
R2:L7:I1+I2+I3+I8:T6,cpu_golden,22.522604005003814,,,,
R2:L7:I1+I2+I3+I8:T6,torch_gpu,2.373176195003907,0,1,2.373176195003907,2.373176195003907
R2:L7:I1+I2+I3+I8:T8,simulate_imu_prior,0.6504640369967092,,,,
R2:L7:I1+I2+I3+I8:T8,cpu_golden,26.39648274400679,,,,
R2:L7:I1+I2+I3+I8:T8,torch_gpu,2.8405884959938703,0,1,2.8405884959938703,2.8405884959938703
