row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L4:I0:T6,S00,simulate_imu_prior,L4:I0,0.4143004359975748,,,,
R2:L4:I0:T6,S00,build_track_tensors,L4:I0,7.0940261840005405,,,,
R2:L4:I0:T6,S00,torch_gpu,,3.4052483790001133,0,1,3.4052483790001133,3.4052483790001133
R2:L4:I0:T8,S00,torch_gpu,,3.535343944997294,0,1,3.535343944997294,3.535343944997294
R2:L4:I1:T6,S00,simulate_imu_prior,L4:I1,0.31228403099885327,,,,
R2:L4:I1:T6,S00,build_track_tensors,L4:I1,7.236932036998041,,,,
R2:L4:I1:T6,S00,torch_gpu,,3.3426217380001617,0,1,3.3426217380001617,3.3426217380001617
R2:L4:I1:T8,S00,torch_gpu,,3.6408188480018,0,1,3.6408188480018,3.6408188480018
R2:L4:I3:T6,S00,simulate_imu_prior,L4:I3,0.3134414079977432,,,,
R2:L4:I3:T6,S00,build_track_tensors,L4:I3,7.296325786002853,,,,
R2:L4:I3:T6,S00,torch_gpu,,3.1209609629986517,0,1,3.1209609629986517,3.1209609629986517
R2:L4:I3:T8,S00,torch_gpu,,3.4032369130000006,0,1,3.4032369130000006,3.4032369130000006
R2:L4:I4:T6,S00,simulate_imu_prior,L4:I4,0.3144034350007132,,,,
R2:L4:I4:T6,S00,build_track_tensors,L4:I4,8.067856751000363,,,,
R2:L4:I4:T6,S00,torch_gpu,,3.747527897998225,0,1,3.747527897998225,3.747527897998225
R2:L4:I4:T8,S00,torch_gpu,,3.385250077000819,0,1,3.385250077000819,3.385250077000819
R2:L4:I7:T6,S00,simulate_imu_prior,L4:I7,0.31221308399835834,,,,
R2:L4:I7:T6,S00,build_track_tensors,L4:I7,7.412753306998638,,,,
R2:L4:I7:T6,S00,torch_gpu,,3.2734698399981426,0,1,3.2734698399981426,3.2734698399981426
R2:L4:I7:T8,S00,torch_gpu,,3.2235648890018638,0,1,3.2235648890018638,3.2235648890018638
R2:L4:I8:T6,S00,simulate_imu_prior,L4:I8,0.3165352690011787,,,,
R2:L4:I8:T6,S00,build_track_tensors,L4:I8,7.8541515819997585,,,,
R2:L4:I8:T6,S00,torch_gpu,,2.261693292999553,0,1,2.261693292999553,2.261693292999553
R2:L4:I8:T8,S00,torch_gpu,,3.0339671000001545,0,1,3.0339671000001545,3.0339671000001545
R2:L4:I1+I3+I7:T6,S00,simulate_imu_prior,L4:I1+I3+I7,0.30853238200143096,,,,
R2:L4:I1+I3+I7:T6,S00,build_track_tensors,L4:I1+I3+I7,7.897283260001132,,,,
R2:L4:I1+I3+I7:T6,S00,torch_gpu,,1.0462654109978757,0,1,1.0462654109978757,1.0462654109978757
