version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,52.63391458638398,126.05106395224962,73.28628610651784,27.876796208490497,45.601866476888944,,,,,-1.0,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,218.38123250182366,1525.809624729452,517.203149546051,2137.062646212345,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,65.5550430302733,140.84996063776035,78.56108948889076,28.438919436689815,55.95040212420362,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
