version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,65.55504303027314,140.84996063776035,78.56108948889076,28.438919436689833,55.95040212420362,743.71828715619,7.275260582930261
