host_time_iso,target,port_label,stream,seq,receiver_anchor_id,receiver_anchor,source_kind,source_id,source_anchor,source_addr,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp_sum,max_growth_cir,std_noise,acc_len,bin_path
2026-06-17T00:59:27.667+02:00,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,BSF66F,tag,10441,7,H,T,-1,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,,1684,2564739524,7163,47944,2547,1040,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_TAG_FULL_SMOKE2_DUALMASTER_BSF66F_20260617_005855/accumulator_bin/tag_BSF66F_frame_00000001_seq_00010441_rxH_srcTAG_FULL_SMOKE2_DUALMASTER_BSF66F.bin
2026-06-17T00:59:30.867+02:00,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,BSF66F,tag,10453,3,D,T,-1,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,,1170,882705725,6741,47929,2267,1291,36,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_TAG_FULL_SMOKE2_DUALMASTER_BSF66F_20260617_005855/accumulator_bin/tag_BSF66F_frame_00000002_seq_00010453_rxD_srcTAG_FULL_SMOKE2_DUALMASTER_BSF66F.bin
2026-06-17T00:59:53.265+02:00,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,BSF66F,tag,10561,7,H,T,-1,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,,1402,1824874773,7168,47921,4999,1220,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_TAG_FULL_SMOKE2_DUALMASTER_BSF66F_20260617_005855/accumulator_bin/tag_BSF66F_frame_00000003_seq_00010561_rxH_srcTAG_FULL_SMOKE2_DUALMASTER_BSF66F.bin
2026-06-17T00:59:56.465+02:00,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,BSF66F,tag,10573,3,D,T,-1,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,,2494,136846773,6414,47961,11929,1274,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_TAG_FULL_SMOKE2_DUALMASTER_BSF66F_20260617_005855/accumulator_bin/tag_BSF66F_frame_00000004_seq_00010573_rxD_srcTAG_FULL_SMOKE2_DUALMASTER_BSF66F.bin
2026-06-17T00:59:58.866+02:00,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,BSF66F,tag,10581,3,D,T,-1,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,,2185,3189726618,6764,47982,15474,1083,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_TAG_FULL_SMOKE2_DUALMASTER_BSF66F_20260617_005855/accumulator_bin/tag_BSF66F_frame_00000005_seq_00010581_rxD_srcTAG_FULL_SMOKE2_DUALMASTER_BSF66F.bin
2026-06-17T01:00:03.664+02:00,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,BSF66F,tag,10601,7,H,T,-1,TAG_FULL_SMOKE2_DUALMASTER_BSF66F,,2387,602253228,6717,47944,10019,1180,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_TAG_FULL_SMOKE2_DUALMASTER_BSF66F_20260617_005855/accumulator_bin/tag_BSF66F_frame_00000006_seq_00010601_rxH_srcTAG_FULL_SMOKE2_DUALMASTER_BSF66F.bin
